Generation,Mean Diversity,Std Diversity
0,0.005754752119851199,3.88034709951406e-05
1,0.005897577392493189,7.59902282803307e-05
2,0.006007775208851908,0.0001064370483658057
3,0.0060958446245031415,0.0001292959777868506
4,0.0061700296208450104,0.00014510756695047502
5,0.006249321421537781,0.0001427364227713016
6,0.006316649480597298,0.00018588241530227543
7,0.0063219989166960954,0.00016334809090334638
8,0.006378404396481903,0.00017533881526791834
9,0.0063952985965076365,0.00019656868649718437
10,0.0064087580939226115,0.00019907808399483227
11,0.006417424452785672,0.00024194537727281745
12,0.006402520031190735,0.0002406355521652136
13,0.006363586163894803,0.0002508457131907294
14,0.006374593821117443,0.0002577102148671606
15,0.006323670769773757,0.00024351358167808623
16,0.006284707431062856,0.00023983527085546673
17,0.006248018583423282,0.00027233543651046
18,0.006210498105915065,0.00029308102305372386
19,0.006218302638918768,0.0002930450045738566
20,0.006207042923386289,0.0002998032584902104
21,0.006193595105568321,0.00027123309909055007
22,0.006156034867926746,0.0002777607498739778
23,0.006123853387187166,0.0003094075435298398
24,0.006104664220339802,0.0003030230611601445
25,0.006057015642394334,0.00034010053341505
26,0.006035168275965771,0.00035467331339101096
27,0.0060342315367998035,0.0003511801499583389
28,0.005990657205877438,0.00033745609114307315
29,0.005968308594199706,0.0003179538392847513
30,0.0059141555316314836,0.00029288666969134314
31,0.005913006785689886,0.00029240621173078746
32,0.00588515947799245,0.0002730867439299135
33,0.005884336805142671,0.00026007759161453817
34,0.005861672824817371,0.0002587687217714606
35,0.005833514811927518,0.00027440210565527054
36,0.0057905319462309415,0.000290286709534006
37,0.005756286614762083,0.00029252856817066987
38,0.005734819166222233,0.00028726898657121906
39,0.005702380880691055,0.00030246994736774435
40,0.005678294319334165,0.0003032174719476177
41,0.005653978153109756,0.0003030243695969929
42,0.0056575539138327205,0.00030516419207056824
43,0.005666360052464205,0.0003270533003623603
44,0.0056399107145248374,0.00032625349949545236
45,0.005615933750986852,0.0003173137309515265
46,0.005589651810970063,0.00028151299108169326
47,0.005578831368375311,0.0003172344196663792
48,0.005566733616804952,0.00029760028092491226
49,0.005520048096840864,0.000281790566243804
50,0.005518118163213507,0.0002796839842900518
51,0.0054693304087431935,0.0002826900493820618
52,0.005425573018797498,0.0002806705541404981
53,0.005411082479292175,0.00027946156071565685
54,0.005402691779255346,0.0002556589827466463
55,0.005391074362556563,0.0002617754431960824
56,0.005370744940705,0.00024955100991305045
57,0.005357657715246056,0.00028052489835509603
58,0.0053419607090003,0.00028372241676238744
59,0.005305592223899205,0.00030194156712029806
60,0.005294110553619946,0.00031126067062488933
61,0.005278360762049367,0.00031122241589667533
62,0.005257146956533937,0.0003194072141877417
63,0.00524030360496436,0.00030563701768145324
64,0.005222497081026468,0.0003201048892317317
65,0.005195493014198344,0.0003220006754306463
66,0.005152497509817555,0.00029893405364777356
67,0.005134537952821964,0.0002893745918399214
68,0.005115375420197965,0.0002927457210025365
69,0.005108097626448016,0.00025289554562391773
70,0.005106469382189783,0.00027229099169988065
71,0.005082816660372601,0.00028642164964178777
72,0.005071384225800963,0.000289628312303391
73,0.005070283943600411,0.0002751124512221607
74,0.005060718560002699,0.0002731045445411636
75,0.005051460801732495,0.00029016324574903486
76,0.005044746027966984,0.00025949490702105986
77,0.00501727613356292,0.0002475028773048419
78,0.004973439024265006,0.00024194907560450945
79,0.004935467522225639,0.00023938944926338944
80,0.004904368387585734,0.0002377826969023886
81,0.004931379950059274,0.0002511884644271126
82,0.00491770165463926,0.0002860834607776053
83,0.0049330537670051935,0.00029236111198184414
84,0.00491456762556922,0.00027174385568481935
85,0.004915202550312723,0.0002454191994671588
86,0.004891823748717557,0.00026519020521862275
87,0.004884226525849815,0.00028503264055232766
88,0.0048757018332145005,0.00026985082271580426
89,0.004843809267059808,0.0002843853518307914
90,0.004846662578937087,0.0003230706246329472
91,0.004855798589783552,0.0003247272291783538
92,0.00484715016181323,0.0003274739340902667
93,0.004835186309105538,0.00032165768485368243
94,0.004834729929501128,0.00033694734752039363
95,0.004854300099636639,0.0003342091383698038
96,0.004832113654913156,0.0003384830633373063
97,0.004805595808806338,0.00035727197139625964
98,0.004787429509294645,0.00035577464746677117
99,0.004746581507829269,0.00036688209577024055
100,0.004741021978648366,0.0003944294343568544
