algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,,1.1274278226740484,0.013996528721340343,8382.26208085154,9.665380859375,51.0,200.0,0.01,0.05,2.0,50.0,,,,,
GA,,0.8567177606277723,0.010901818646712918,135.78190892602322,9.781303405761719,51.0,200.0,0.01,0.05,1.0,50.0,,,,,
GA,,0.8977239635527591,0.017908711764060763,280.70939319573944,9.9211669921875,51.0,200.0,0.01,0.01,5.0,50.0,,,,,
GA,,0.7634136213304404,0.01839083038142436,4.182163103975587,9.953765678405762,51.0,200.0,0.01,0.01,2.0,50.0,,,,,
GA,,0.9215031553201889,0.014578105636304836,83.57585416034519,9.964555978775024,51.0,200.0,0.01,0.01,1.0,50.0,,,,,
GA,,0.8132660317911095,0.004113852778334541,75.34108705862077,12.259952068328857,101.0,200.0,0.01,0.01,1.0,100.0,,,,,
GA,,1.0197450498720675,0.00893573134854173,1083.5755392095134,12.438398790359496,101.0,200.0,0.01,0.01,2.0,100.0,,,,,
GA,,1.2124422040448077,0.014609538692590757,435.19881305159214,12.538235425949097,101.0,200.0,0.01,0.05,2.0,100.0,,,,,
GA,,0.9394816590148342,0.00837235225213561,2593.9273065367715,12.63609676361084,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,,0.7491289149953393,0.019753674511981133,23.86932669574813,12.635379981994628,101.0,200.0,0.01,0.05,1.0,100.0,,,,,
GA,,1.2025062390264432,0.025339188284714865,8876.080113189106,8.861170434951783,51.0,200.0,0.01,0.05,5.0,50.0,,,,,
GA,,0.836601528464333,0.01973848916416852,86.0696355101347,8.803427505493165,51.0,200.0,0.01,0.1,2.0,50.0,,,,,
GA,,0.710228255957589,0.008049196590896304,225.5005613005805,9.086116218566895,51.0,200.0,0.01,0.1,1.0,50.0,,,,,
GA,,0.633691769202331,0.016300791571461783,9.241927852229114,11.004708766937256,101.0,200.0,0.01,0.1,1.0,100.0,,,,,
GA,,0.8603619758407423,0.03243558357034815,1056.5956336805223,8.591604948043823,51.0,200.0,0.01,0.1,5.0,50.0,,,,,
GA,,0.9610299347124519,0.0061153082930927105,150.0574837467369,11.3486487865448,101.0,200.0,0.01,0.05,5.0,100.0,,,,,
GA,,0.7026632517084714,0.014281796363461434,1504.8047002098692,8.72031216621399,51.0,200.0,0.05,0.01,1.0,50.0,,,,,
GA,,0.668892685296825,0.015174588320568965,74.6374332268921,10.803330230712891,101.0,200.0,0.01,0.1,2.0,100.0,,,,,
GA,,0.6765819522706542,0.012642170930339546,20.098520485784057,11.310323572158813,101.0,200.0,0.05,0.01,1.0,100.0,,,,,
GA,,1.2032174764492538,0.020046791939660216,426.3676767474317,11.414657545089721,101.0,200.0,0.01,0.1,5.0,100.0,,,,,
GA,,1.0569524470580973,0.03928222533932819,8038.857241064128,8.306371688842773,51.0,200.0,0.05,0.01,2.0,50.0,,,,,
GA,,0.8244082494700822,0.0322449196456608,261.87085650686583,8.77017035484314,51.0,200.0,0.05,0.01,5.0,50.0,,,,,
GA,,0.7482922510992103,0.01818416716045009,963.0801764298216,8.69153847694397,51.0,200.0,0.05,0.05,1.0,50.0,,,,,
GA,,0.9229128740501082,0.01845560853957774,82.80865113326567,11.029701948165894,101.0,200.0,0.05,0.01,2.0,100.0,,,,,
GA,,0.6419306581793637,0.028828849784878704,1543.790023401311,8.513180828094482,51.0,200.0,0.05,0.05,2.0,50.0,,,,,
GA,,0.7545998390695162,0.01816239600479544,8.453041603205346,10.799960136413574,101.0,200.0,0.05,0.01,5.0,100.0,,,,,
GA,,0.6209328353698216,0.021912886780629064,14.09113229679239,8.358911323547364,51.0,200.0,0.05,0.05,5.0,50.0,,,,,
GA,,0.7455227176652461,0.020827734541336844,114.76393969015096,11.367234802246093,101.0,200.0,0.05,0.05,1.0,100.0,,,,,
GA,,0.5818886805995882,0.017050665393297925,40.20185428881709,11.214077711105347,101.0,200.0,0.05,0.05,2.0,100.0,,,,,
GA,,1.0624143550929266,0.0619121266107699,341.65548843671206,11.032063245773315,101.0,200.0,0.05,0.05,5.0,100.0,,,,,
GA,,0.8155627907978353,0.04706557581011969,2919.8509529992725,8.85316514968872,51.0,200.0,0.05,0.1,1.0,50.0,,,,,
GA,,0.6745089820685072,0.02445964143915958,952.7986655275105,8.918705558776855,51.0,200.0,0.05,0.1,2.0,50.0,,,,,
GA,,0.6049626899513532,0.018553478985962366,483.60002639338666,8.923903894424438,51.0,200.0,0.05,0.1,5.0,50.0,,,,,
GA,,0.6354446787118331,0.031686032598418366,201.41498598420156,11.638104438781738,101.0,200.0,0.05,0.1,1.0,100.0,,,,,
GA,,0.7879426859800485,0.03820954826007564,91.81873370814591,11.287224054336548,101.0,200.0,0.05,0.1,2.0,100.0,,,,,
GA,,0.5650591524450231,0.01281048239102504,18.92551324830061,8.957214212417602,51.0,200.0,0.1,0.01,1.0,50.0,,,,,
GA,,0.5844378216049327,0.010903187773818457,40.4880868818482,8.9446382522583,51.0,200.0,0.1,0.01,2.0,50.0,,,,,
GA,,0.6024045872204055,0.030326492353468355,7.023595198610489,11.641690444946288,101.0,200.0,0.05,0.1,5.0,100.0,,,,,
GA,,0.7509774880993481,0.0137267113521372,131.78937290861884,11.385994815826416,101.0,200.0,0.1,0.01,1.0,100.0,,,,,
GA,,1.0251214890777032,0.03613674320985212,6721.594377676514,9.098669147491455,51.0,200.0,0.1,0.01,5.0,50.0,,,,,
GA,,1.053648654906676,0.02831314408988135,342.53499732201436,10.924024677276611,101.0,200.0,0.1,0.01,2.0,100.0,,,,,
GA,,0.5689013712349509,0.019275790425778226,1056.905840879797,8.380502843856812,51.0,200.0,0.1,0.05,1.0,50.0,,,,,
GA,,0.8191793718687659,0.01768716370715902,1055.5184688953036,10.66829080581665,101.0,200.0,0.1,0.01,5.0,100.0,,,,,
