Generation,Mean Diversity,Std Diversity
0,0.0028822262624860905,9.154055947015611e-06
1,0.011550674171893848,0.00010758243505647929
2,0.013095603303634065,0.00011162188941508982
3,0.013475943955596972,0.00011952385313216695
4,0.013540351679333509,0.00010364848429676139
5,0.013512469766797887,9.509989818720157e-05
6,0.013524802473116958,7.548434745377515e-05
7,0.01348307866741159,8.638844359219866e-05
8,0.013499187214019706,0.00010252703080069734
9,0.013487939485111443,0.00011317597929973842
10,0.013491335095254565,8.869340997985729e-05
11,0.013487233501944472,0.00011240759839087087
12,0.013465305717303677,9.158246103502051e-05
13,0.013458399954962926,9.337013680692754e-05
14,0.013492535802938306,8.802265238750928e-05
15,0.013444388578981345,0.00012115182221394486
16,0.013442644242917651,9.483315143992865e-05
17,0.013462507301987656,0.00010417847325664811
18,0.013478976435408815,8.223710023334116e-05
19,0.013477022821607041,0.00011435758953186864
20,0.013451500266202732,7.838692069562119e-05
21,0.013480820341354472,9.769194574180756e-05
22,0.013491337601718612,8.846156873223824e-05
23,0.013521550016796547,9.630867134533512e-05
24,0.013485057870110501,9.078840833977031e-05
25,0.013503472822353965,9.118058351878618e-05
26,0.013463961536771207,8.853196588062472e-05
27,0.013477550128837515,7.865169767147626e-05
28,0.013467161830949998,8.933831479395759e-05
29,0.013501470507339337,0.00010541153919941142
30,0.013484867295370755,9.886017422652187e-05
31,0.013473403707396713,9.647096516500506e-05
32,0.013459827257827071,0.00010446865091522674
33,0.013446374571057408,9.143731912199e-05
34,0.013461531451697989,8.749521989922852e-05
35,0.013454942089101076,7.272692641808193e-05
36,0.013480232908020398,9.84167267487644e-05
37,0.013493807296961976,9.853165283055598e-05
38,0.01351597699813588,9.92926661943766e-05
39,0.013489947844582555,9.998148903796623e-05
40,0.013476792875064902,9.495189632565417e-05
41,0.013460527666359537,9.772879356656841e-05
42,0.013445272907966379,9.241603850197295e-05
43,0.013457590394642645,0.00011269797429338253
44,0.013442698150832679,9.089697134714002e-05
45,0.01343819050400231,9.22501328434107e-05
46,0.01345512842043411,0.00011888115402700387
47,0.013466040941666703,8.580188817478841e-05
48,0.013471562559916066,0.00011693815928274582
49,0.01346473955894346,0.00011643694894521206
50,0.01350242120630908,0.00010268419668588612
51,0.013483808784090922,9.556732029917878e-05
52,0.013474623690027011,0.00010515680360834482
53,0.013477480425466171,9.449508159153589e-05
54,0.013487579233739961,0.0001033494216607293
55,0.01346032967862924,8.346818874739649e-05
56,0.01343408798153582,7.320290052569828e-05
57,0.013442679557239415,0.0001031234087474501
58,0.01345977780765953,8.590266377274883e-05
59,0.013473478886958476,8.692833463487624e-05
60,0.013494377587482733,0.00011589804625581792
61,0.013464750999382236,0.00011057383655133478
62,0.01345535754885133,0.00010404466693870157
63,0.013462056418787494,9.259701027626548e-05
64,0.013452800235111572,0.0001052906074424024
65,0.013442700011546016,8.205680541683676e-05
66,0.013434249109661917,7.221846043631194e-05
67,0.013441918723247716,0.0001007690640286831
68,0.013468460335572422,8.15747401898769e-05
69,0.013440449964205129,0.00012202207866778744
70,0.013453308368580531,8.886736558778184e-05
71,0.013464288143557934,9.53103574182663e-05
72,0.01345330474857254,9.955981727058605e-05
73,0.01346759101460282,8.045852905278995e-05
74,0.013452422227757653,9.881936310533652e-05
75,0.013502987987642956,8.715376816664874e-05
76,0.013485796733791418,6.058672259569911e-05
77,0.013501168384667148,8.879279413254852e-05
78,0.013479657409395353,9.680382855760134e-05
79,0.01349274417809347,9.541120270641345e-05
80,0.013475829445549212,0.00010605200107467223
81,0.01343767675690571,0.00010616208037591093
82,0.013476009262079371,8.30641412113814e-05
83,0.01346395719294401,9.363486832444722e-05
84,0.013484807052070695,9.56404691000722e-05
85,0.013467632003820519,0.00011936394674250499
86,0.013463142683026218,0.00011090821847886445
87,0.013463170285882623,9.700475454061903e-05
88,0.013463895623895687,0.00010062278060438833
89,0.01347469033686222,0.00010418092923988532
90,0.01344241159465348,0.00012464013517409623
91,0.013440571149450343,0.0001137445248402792
92,0.013488330421098354,0.00010663247381035534
93,0.013495001357229672,0.00010401530051180239
94,0.013480365489057768,7.854445246780767e-05
95,0.013468943653633268,8.439657638634448e-05
96,0.013471715111057743,0.00011219385027803509
97,0.013489923944656883,8.941749459398037e-05
98,0.013487173275134951,0.00010844922975584216
99,0.01346674946616835,0.00010895661215810615
100,0.013458510632811362,7.733344287454221e-05
