algorithm,quality,run_id,sharpe_ratio,annual_return,runtime,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
PSO,worst,21,1.213738216355231,37683.23160451813,2.773514986038208,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,22,1.0814611160738252,32176.573648221278,2.760427713394165,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,23,1.1598701928384267,38100.33931159431,2.813678026199341,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,24,1.248114374587284,33234.69745249855,2.7080912590026855,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,25,1.2389693213565,37259.086245981,2.7376930713653564,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,26,1.2061356899759714,38015.31065278162,2.688831090927124,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,27,1.2411856341592935,36656.09038245939,2.6948940753936768,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,28,1.2076693049320053,37819.59882768568,2.7928662300109863,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,29,1.24132590098401,37013.85987158051,2.6905579566955566,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,30,1.2114440059386467,38701.948407787066,2.790060043334961,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
PSO,worst,31,1.1116075714534044,32588.497883820422,2.746065855026245,normalize,1.1786294061611025,0.0320186194558973,36210.105702596506,4.192363929748535,51.0,,,,,,200.0,50.0,0.4,1.0,1.0
GA,best,1,1.165860706221633,38576.129295900275,3.1623659133911133,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,2,1.168008964518612,37160.28592926132,3.0193920135498047,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,3,1.155507621371505,38828.73984451189,3.0161850452423096,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,4,1.1715816111656274,38311.63586450375,3.127707004547119,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,5,1.1506487114698203,37761.33961515181,3.0140268802642822,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,6,1.1872798057477405,39028.68024123324,2.95025897026062,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,7,1.1673747348243804,38885.836285809986,2.9655978679656982,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,8,1.1721994815777395,37300.66484969924,3.1119539737701416,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,9,1.1678647770877872,39006.8189587847,2.981842041015625,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,10,1.1432253460850539,37924.65951208962,3.2690348625183105,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,11,1.1658300363190612,38962.41756103661,3.03174090385437,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,12,1.1627989343359146,38155.61264861369,3.373420000076294,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,13,1.1537150123439148,37770.51179734605,2.99584698677063,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,14,1.1791641096512477,37356.81493104512,3.067340850830078,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,15,1.1602710509259646,36901.37852594647,3.054567813873291,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,16,1.177153155103404,37588.22340442881,3.0332272052764893,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,17,1.1830060881194762,36058.62368443933,3.021026134490967,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,18,1.1619751168741075,38835.76119304209,3.001984119415283,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,19,1.1759574678714637,38837.77969515652,3.0284552574157715,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,20,1.1717376867368314,38829.1190061813,2.9640390872955322,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,21,1.1475128927384577,37750.65818594752,2.948132038116455,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,22,1.1501251900798155,38290.04486793091,3.016939163208008,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,23,1.1593680478429496,38619.046334715735,2.902156114578247,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,24,1.1971632314154166,39014.34239851325,2.937650203704834,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,25,1.1673867904816806,37962.84078702731,2.933253049850464,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,26,1.1632206423926745,38544.82482023384,2.9482197761535645,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,27,1.1652723261238673,38277.413974098505,2.89790415763855,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,28,1.16856113004952,38584.54009275048,2.9272470474243164,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,29,1.1468622718915655,39082.1089304074,2.9341959953308105,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,30,1.141968732791782,38462.97213750891,2.931311845779419,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
GA,best,31,1.186008636713391,38185.18028392387,3.0070741176605225,normalize,1.1827077154188796,0.0103126471338024,37776.03795995824,4.734544706344605,101.0,200.0,0.01,0.01,5.0,100.0,,,,,
PSO,best,1,1.136725283354393,36009.16092528025,5.672770738601685,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,2,1.2470981375143644,38486.64791063189,5.755414724349976,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,3,1.2889666407901696,38113.83755939827,5.339325189590454,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,4,1.2880463590387137,38502.080175690884,5.513289928436279,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,5,1.3048028118325194,38799.68102195522,5.303785085678101,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,6,1.2810198129735777,38889.60665871567,5.381702899932861,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,7,1.2868484367666224,38548.52121813666,5.856787919998169,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,8,1.3150516484886001,38584.11466750248,5.421513080596924,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,9,1.2006901596856,35720.99614010117,5.732074975967407,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,10,1.2088888922034762,32801.19272107035,5.474053859710693,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,11,1.2977253888702456,37279.213557033276,5.305672883987427,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,12,1.2934329261915973,38760.11214254947,5.4351561069488525,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
PSO,best,13,1.3506113796557446,39087.08666877786,5.181511163711548,normalize,1.4081832664488385,0.0151493379642681,39128.24504774654,6.193632316589356,101.0,,,,,,200.0,100.0,0.9,2.0,2.0
