Generation,Mean Diversity,Std Diversity
0,0.002856703110644852,1.9278197066070213e-05
1,0.010260053244499742,0.00020557996960355647
2,0.011908110963974811,0.00018781483371957383
3,0.012334792478377063,0.00017417490745659498
4,0.01246003071832646,0.00020792448983845843
5,0.012435210550759706,0.0001928527434496071
6,0.012414265572466464,0.00020196204219342812
7,0.01241493260988821,0.00017663383466080517
8,0.012440061622233994,0.00017632045711262015
9,0.01244764058839099,0.00016326327764925848
10,0.012473027503906886,0.00020404291877901043
11,0.012474919913932228,0.00020750303683643112
12,0.012418092209177507,0.00014830139746106137
13,0.012452853720930983,0.00018925206894481898
14,0.012423381926978,0.00024638600372478607
15,0.012365563313506182,0.00021696039493590273
16,0.012405608314306761,0.00019299274662546624
17,0.0124110977096928,0.0002206527523521876
18,0.012420531249098348,0.00013445138806939393
19,0.012395939645514265,0.00018154850384099203
20,0.012428616684109108,0.00021459105993384874
21,0.012450281376973613,0.00020651580790905747
22,0.012388706119581866,0.0001646019064893571
23,0.012384964418298502,0.00018100369055420657
24,0.01237314736574188,0.00011380204561148046
25,0.01236788750572485,0.0001841662079001592
26,0.012442830029544922,0.00017125613608830024
27,0.012437301693426703,0.00015703795665673886
28,0.012431321231993328,0.00019060677626710725
29,0.012394486750206065,0.00019376319752776073
30,0.012419255675776045,0.00015631218123978542
31,0.012379429679862648,0.00015609935441351545
32,0.012462800524887659,0.00021867104529943473
33,0.01241258624956464,0.00016888936986525312
34,0.012470292204271847,0.00018846518750916807
35,0.012464279865253409,0.00018692312358791342
36,0.012365999115297505,0.00018844283930990183
37,0.012397169843367709,0.00019761404448058294
38,0.01235187672147947,0.00016018449995249814
39,0.01241081738525662,0.00017862711261650867
40,0.012396576793666403,0.00022639021720074335
41,0.012393664352915827,0.00017653925793111022
42,0.01241800413584406,0.00015815891522388825
43,0.012455737760231322,0.0002018797870623247
44,0.012374583244543344,0.00013810220644624346
45,0.0124659188717018,0.00015039646549079322
46,0.0124452421841183,0.0001736153551270743
47,0.012430857061949465,0.00021202476405380536
48,0.012431020196142225,0.00016768050700675675
49,0.012380631663753394,0.0001601358573250579
50,0.012406281067868846,0.00016321378020292448
