Generation,Fitness
0,0.295344508350131
1,0.5210891713262105
2,0.5929501710118115
3,0.59616697630181
4,0.6199572284374314
5,0.6289856725325944
6,0.6843049854805809
7,0.6843049854805809
8,0.6923023390987224
9,0.734782965117743
10,0.734782965117743
11,0.7980640689455705
12,0.7980640689455705
13,0.7980640689455705
14,0.7980640689455705
15,0.7980640689455705
16,0.7980640689455705
17,0.7980640689455705
18,0.7980640689455705
19,0.7980640689455705
20,0.7980640689455705
21,0.7980640689455705
22,0.7980640689455705
23,0.7980640689455705
24,0.7980640689455705
25,0.7980640689455705
26,0.7980640689455705
27,0.7980640689455705
28,0.7980640689455705
29,0.7980640689455705
30,0.7980640689455705
31,0.7980640689455705
32,0.7980640689455705
33,0.7980640689455705
34,0.7980640689455705
35,0.7980640689455705
36,0.7980640689455705
37,0.7980640689455705
38,0.8160022559535878
39,0.8160022559535878
40,0.8160022559535878
41,0.8160022559535878
42,0.8160022559535878
43,0.8160022559535878
44,0.8160022559535878
45,0.8160022559535878
46,0.8160022559535878
47,0.8160022559535878
48,0.8160022559535878
49,0.8160022559535878
50,0.8160022559535878
51,0.8160022559535878
52,0.8160022559535878
53,0.8160022559535878
54,0.8160022559535878
55,0.8160022559535878
56,0.8160022559535878
57,0.8160022559535878
58,0.8160022559535878
59,0.8160022559535878
60,0.8160022559535878
61,0.8160022559535878
62,0.8160022559535878
63,0.8160022559535878
64,0.8160022559535878
65,0.8160022559535878
66,0.8160022559535878
67,0.8160022559535878
68,0.8160022559535878
69,0.821388433370817
70,0.8923361240890311
71,0.8923361240890311
72,0.8923361240890311
73,0.8977725272536586
74,0.8977725272536586
75,0.8977725272536586
76,0.8977725272536586
77,0.8977725272536586
78,0.8977725272536586
79,0.8977725272536586
80,0.8977725272536586
81,0.8977725272536586
82,0.8977725272536586
83,0.8977725272536586
84,0.8977725272536586
85,0.8977725272536586
86,0.8977725272536586
87,0.8977725272536586
88,0.8977725272536586
89,0.8977725272536586
90,0.8977725272536586
91,0.8977725272536586
92,0.8977725272536586
93,0.8977725272536586
94,0.8977725272536586
95,0.8977725272536586
96,0.8977725272536586
97,0.8977725272536586
98,0.8977725272536586
99,0.8977725272536586
100,0.8977725272536586
