Generation,Fitness
0,0.3114175579814439
1,0.42111630883162365
2,0.5871457928773496
3,0.5871457928773496
4,0.6361934078532541
5,0.7028349469101415
6,0.7028349469101415
7,0.7548425382452438
8,0.7867530213632011
9,0.7867530213632011
10,0.7867530213632011
11,0.8181762805812182
12,0.8427662239452278
13,0.8901148590276845
14,0.8901148590276845
15,0.8901148590276845
16,0.8901148590276845
17,0.9073159626080942
18,0.9073159626080942
19,0.9360798441907325
20,0.936337534505893
21,0.936337534505893
22,0.9376931384170105
23,0.9425197323826391
24,0.9667507154981759
25,0.9726793555025431
26,0.9726793555025431
27,1.0230904606822686
28,1.0230904606822686
29,1.0230904606822686
30,1.0230904606822686
31,1.0230904606822686
32,1.0230904606822686
33,1.0230904606822686
34,1.0230904606822686
35,1.0230904606822686
36,1.0230904606822686
37,1.0230904606822686
38,1.0230904606822686
39,1.0230904606822686
40,1.0314340544680802
41,1.0314340544680802
42,1.0314340544680802
43,1.0314340544680802
44,1.0333953761405807
45,1.0333953761405807
46,1.0333953761405807
47,1.0333953761405807
48,1.0333953761405807
49,1.0333953761405807
50,1.0456192197592449
51,1.0515704259951804
52,1.0515704259951804
53,1.0749658402159301
54,1.0861032428399533
55,1.0861032428399533
56,1.0893127364505437
57,1.0893127364505437
58,1.0893127364505437
59,1.0893127364505437
60,1.0893127364505437
61,1.0893127364505437
62,1.1130029031669335
63,1.1130029031669335
64,1.1130029031669335
65,1.1130029031669335
66,1.1130029031669335
67,1.1130029031669335
68,1.1130029031669335
69,1.1130029031669335
70,1.1130029031669335
71,1.1130029031669335
72,1.1130029031669335
73,1.1130029031669335
74,1.1130029031669335
75,1.1130029031669335
76,1.1130029031669335
77,1.1376539738675753
78,1.1376539738675753
79,1.1376539738675753
80,1.1376539738675753
81,1.1376539738675753
82,1.1376539738675753
83,1.1376539738675753
84,1.1376539738675753
85,1.1376539738675753
86,1.1376539738675753
87,1.1376539738675753
88,1.1376539738675753
89,1.1376539738675753
90,1.1400292997160824
91,1.1400292997160824
92,1.1400292997160824
93,1.1526513745547677
94,1.1526513745547677
95,1.1526513745547677
96,1.1526513745547677
97,1.1526513745547677
98,1.1526513745547677
99,1.1526513745547677
100,1.1526513745547677
