Generation,Diversity
0,0.002878762132882242
1,0.007985623317326053
2,0.009826209085915564
3,0.010601749595752708
4,0.011135798213560701
5,0.011402233309507941
6,0.011401042458374519
7,0.011370283554396819
8,0.011368408323013475
9,0.011400554266706888
10,0.011497956955729386
11,0.011460543262858423
12,0.011430170925374421
13,0.011469056095200672
14,0.011414656908241963
15,0.011510711001996512
16,0.011467864818912954
17,0.011524628311353424
18,0.011393738705982162
19,0.011340047609629634
20,0.011357013319899564
21,0.011507613165018827
22,0.011457475374022972
23,0.0114758591940358
24,0.0114553808668335
25,0.011517651476458342
26,0.011462138348740046
27,0.011375371243551917
28,0.011517718207330368
29,0.011499084606017958
30,0.011499770811874381
31,0.011574505314365489
32,0.01146083446521447
33,0.011376152166112754
34,0.01140246110748825
35,0.011271007907587624
36,0.011431597059564732
37,0.011401632442632238
38,0.011345101156219053
39,0.011241280141270628
40,0.011401419934397021
41,0.011246722034851468
42,0.01131807096459446
43,0.011325617056770581
44,0.011401977545547105
45,0.011338251552703097
46,0.011235310687421006
47,0.011271382789808805
48,0.011266926011531524
49,0.011317804059725822
50,0.011290147649694604
