algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,,0.8497670109490955,0.04153035517387587,27438.934883980117,2.372598886489868,51.0,200.0,0.05,0.1,2.0,50.0,,,,,
GA,,0.8954224824293047,0.03456966461381861,31109.568854174053,4.934986114501953,101.0,200.0,0.05,0.05,1.0,100.0,,,,,
GA,,0.8549762535650839,0.039429877323411716,31076.699664159758,2.432289743423462,51.0,200.0,0.05,0.1,5.0,50.0,,,,,
GA,,0.9055702215485498,0.026279483764658974,29995.342313345736,4.9791899681091305,101.0,200.0,0.05,0.05,2.0,100.0,,,,,
GA,,0.9485045339773988,0.027227127864513753,32334.65008356161,4.846846675872802,101.0,200.0,0.05,0.05,5.0,100.0,,,,,
GA,,0.8684607115401967,0.03042305272667119,32790.98639144121,2.4908599853515625,51.0,200.0,0.1,0.01,1.0,50.0,,,,,
GA,,0.8311375572806948,0.020843607253692758,30373.040634041437,4.825984191894531,101.0,200.0,0.05,0.1,1.0,100.0,,,,,
GA,,0.907520368983354,0.016182234769332796,35026.86303367051,2.5248826503753663,51.0,200.0,0.1,0.01,2.0,50.0,,,,,
GA,,0.874305350406767,0.02981121337457879,29800.94813863159,4.892063236236572,101.0,200.0,0.05,0.1,2.0,100.0,,,,,
GA,,0.9495000452599367,0.020786532991829965,33364.91904325147,2.4538429260253904,51.0,200.0,0.1,0.01,5.0,50.0,,,,,
GA,,0.8981611428548064,0.018447413617350455,30154.65051298476,4.895730018615723,101.0,200.0,0.05,0.1,5.0,100.0,,,,,
GA,,0.7610753123470382,0.05243723211413049,25833.818036084616,2.510632944107056,51.0,200.0,0.1,0.05,1.0,50.0,,,,,
GA,,0.8881653555702471,0.03678757680373183,34744.078310299075,4.918343162536621,101.0,200.0,0.1,0.01,1.0,100.0,,,,,
GA,,0.7996247184814095,0.03692875087449859,28813.611633181026,2.535849142074585,51.0,200.0,0.1,0.05,2.0,50.0,,,,,
GA,,0.9273079683512009,0.016065307227785628,36012.69075446044,4.978406238555908,101.0,200.0,0.1,0.01,2.0,100.0,,,,,
GA,,0.7890414043510318,0.04216625740491934,23488.776855271597,2.5149456024169923,51.0,200.0,0.1,0.05,5.0,50.0,,,,,
GA,,0.9869880269686311,0.013813174866921154,35739.97007101224,4.918122339248657,101.0,200.0,0.1,0.01,5.0,100.0,,,,,
GA,,0.7287267385086885,0.03260460397075965,22347.15198082206,2.4897936820983886,51.0,200.0,0.1,0.1,1.0,50.0,,,,,
GA,,0.7788963283079242,0.04489102903168039,25644.50143618827,5.074645233154297,101.0,200.0,0.1,0.05,1.0,100.0,,,,,
GA,,0.7562698173952038,0.027980488942848717,24841.176810710072,2.672894239425659,51.0,200.0,0.1,0.1,2.0,50.0,,,,,
GA,,0.8063506611205149,0.034584624174423366,28607.604088991055,4.989561891555786,101.0,200.0,0.1,0.05,2.0,100.0,,,,,
GA,,0.80300760588505,0.016760107028248667,25592.157097849056,2.4977976799011232,51.0,200.0,0.1,0.1,5.0,50.0,,,,,
GA,,0.8228297506196223,0.020080498052187076,24712.943337834233,5.046204423904419,101.0,200.0,0.1,0.05,5.0,100.0,,,,,
GA,,0.7556013145903229,0.01264485490963273,22825.73344748961,4.9971935749053955,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,,0.7588736483301874,0.029985695234447586,22048.23773513611,4.885668611526489,101.0,200.0,0.1,0.1,2.0,100.0,,,,,
GA,,0.8106533762922836,0.018463570164891783,25334.78642367796,4.982766008377075,101.0,200.0,0.1,0.1,5.0,100.0,,,,,
