Generation,Diversity
0,0.0028945571831494933
1,0.0045877246721448325
2,0.005553833030556418
3,0.006298498269530795
4,0.006975156364943681
5,0.007477294761362347
6,0.007917400573774516
7,0.00826805194016893
8,0.008299502383050418
9,0.008390180955753931
10,0.008586565287845937
11,0.008507970194731899
12,0.008510742970518554
13,0.00829354662179887
14,0.008037410383582197
15,0.008101384274481052
16,0.008258831159589157
17,0.008234524646537738
18,0.007841091103537009
19,0.008025911177780414
20,0.008005534555934642
21,0.008175266700414996
22,0.008270723033424498
23,0.008316338468493454
24,0.008235025427020159
25,0.008045236908228205
26,0.007852542613866684
27,0.007728533069267194
28,0.007816974645830248
29,0.0077259605428378056
30,0.0076046023720095215
31,0.007741584364758496
32,0.007767633726606268
33,0.007826706839629211
34,0.007925377746270945
35,0.007824789584713922
36,0.0077264430828576655
37,0.007647762810878919
38,0.007855544413575834
39,0.00781358947773695
40,0.007555409642073036
41,0.007687356388789444
42,0.007441199014339611
43,0.007650315765033504
44,0.007297294362344851
45,0.007406017482795402
46,0.0075398263930551365
47,0.00716907502382758
48,0.007248253709469275
49,0.007066780881144346
50,0.00732814951812292
