Generation,Mean Fitness,Std Fitness
0,0.36157797016006793,0.009603178513866115
1,0.4017970425073956,0.014851909229442285
2,0.4542703153876509,0.022770603830261128
3,0.516751813057613,0.0328225368529167
4,0.5942458108455675,0.05050155774980717
5,0.6840125041518735,0.06775346617203565
6,0.7604828760764383,0.07336497486794191
7,0.8055066245886688,0.06944935927355966
8,0.8410622845980149,0.08231577513910457
9,0.861944193080012,0.08215518120499458
10,0.8861054122849326,0.09039423238678304
11,0.9076362885049828,0.09612265165575563
12,0.9270769734541268,0.09896377047710161
13,0.9479813891257753,0.09917770307355894
14,0.9655976444195676,0.09540258339908135
15,0.9876650453030159,0.09285700165028636
16,1.008999481105229,0.09031839074004282
17,1.026816544591387,0.08592525756641457
18,1.0505948357817292,0.07421509156750233
19,1.0663243555835737,0.06391052073498468
20,1.0774994294737703,0.06087882354474483
21,1.0932097258867652,0.05689702495541925
22,1.0984041699516558,0.04928016352835405
23,1.107631773328563,0.04822783222911988
24,1.114754141672632,0.04957706597876668
25,1.1177058051349842,0.048321754057730766
26,1.1206296820385202,0.05033027317172929
27,1.127670213253626,0.04526549801592148
28,1.134920413964764,0.04860244298620006
29,1.135064004493983,0.044773716707199256
30,1.1393977845096883,0.04979642808312553
31,1.1481456465979534,0.05208023141852388
32,1.1480650186071066,0.04653564786685681
33,1.152090541059657,0.051120176673121784
34,1.158629302950326,0.05381892835423996
35,1.1668108799635966,0.04666619615359193
36,1.1730010683927874,0.05180876728666151
37,1.1673928686203894,0.05602943052035856
38,1.1740272907973242,0.04675165926027703
39,1.1767713853094244,0.05144724110563506
40,1.1843032283256063,0.04658318819407686
41,1.1829813592094907,0.04834867720460243
42,1.192106022216905,0.04817439011920166
43,1.1946008955357936,0.050808431803289984
44,1.1960832458857942,0.04998496303165735
45,1.196639260456161,0.049232759263925556
46,1.2044307307003683,0.04913614171658383
47,1.2053346305528314,0.04910924279606272
48,1.2093332225414806,0.0470045671373717
49,1.208815709805042,0.049700776400386656
50,1.212842538273001,0.04557590263587775
