Generation,Mean Diversity,Std Diversity
0,0.002856703110644852,1.9278197066070213e-05
1,0.004356966287085247,0.00023581710234458296
2,0.004911388797919186,0.0003612485785937299
3,0.005321440235013581,0.0002592952010915939
4,0.0057244018056995995,0.0003751425280689282
5,0.005853972200664591,0.00038695895049977076
6,0.006156883058232943,0.0004152890269710204
7,0.00620523151022607,0.00036830154306462335
8,0.006285978209201104,0.0003901216477412428
9,0.006421995706498864,0.0005024998748784424
10,0.006522261296181169,0.0004767480743172077
11,0.006531974456319098,0.0005606695950850797
12,0.006709155383207576,0.0004774546693002262
13,0.006730800861840589,0.00045389159345897515
14,0.0068112966830735375,0.00036731215122439413
15,0.006755291503473284,0.000319706804092963
16,0.006816759388868384,0.000444519593079109
17,0.006904590647830351,0.00041665349825797786
18,0.0068174861409776915,0.00044210667319088487
19,0.006698923065150173,0.0004646022598416611
20,0.006749867904169371,0.0004895104868298262
21,0.006688211717116341,0.0005423682909579617
22,0.0067832876377438185,0.0005094254628369655
23,0.006735304993650774,0.0004400842791719965
24,0.006628602776984941,0.00043490088530657404
25,0.006563370705254614,0.0004021980422189337
26,0.00660565296799447,0.0003789049749912989
27,0.0065158729760100755,0.0003816627921675753
28,0.006563091389384493,0.0004075517033103086
29,0.006526476354596097,0.0003560535849305013
30,0.006438836427739076,0.00043461454988593344
31,0.0065085792211707905,0.00043077349888732584
32,0.006547626509649197,0.0004527832379427306
33,0.006571774165995312,0.0004327856673964756
34,0.0065467324005657555,0.0004116257672446037
35,0.006502320348164862,0.00040800911711241447
36,0.006560339697600888,0.0004364291315910496
37,0.006503940809614436,0.0004904675144458233
38,0.0065493860478324515,0.0004943687522315372
39,0.006534094434022414,0.0004557142479543634
40,0.006549377163816491,0.0004770185351697895
41,0.006502908895603929,0.0004046033300043545
42,0.006590627234116127,0.0004010258301870698
43,0.006629445367901627,0.0003860228987200634
44,0.0065834612876238055,0.0004887817932424388
45,0.006532639853420901,0.00046372352863973136
46,0.0065077811718231605,0.00047417593772813225
47,0.006509887710809331,0.0003367609556398852
48,0.006423489065225739,0.0004638077944857987
49,0.006474772266698916,0.0004730771379511533
50,0.006392034635449844,0.0004898760000060898
51,0.006501049945791509,0.0006004799522035781
52,0.006503463972649489,0.0005875720944827166
53,0.006476920462459003,0.0004651993207847979
54,0.006439975865748666,0.00045069709252911356
55,0.00644166368667008,0.0004601832154446429
56,0.006467718673465007,0.0004394412179560634
57,0.0064246644206573285,0.0003990544812207276
58,0.006555445703220184,0.00044632336544634147
59,0.006533714758783265,0.00045240967897474245
60,0.0064351831921869475,0.0004830728460008286
61,0.006464027619264356,0.0004481820881216631
62,0.006416691020632975,0.0004442894766374994
63,0.006420527120057307,0.0005517206606227678
64,0.006433167370458636,0.00043612799240794604
65,0.006423099488124403,0.0003993134855552201
66,0.006429506602815864,0.0003609930695669937
67,0.006546854370306131,0.0005204319213315728
68,0.0064464406414789606,0.00042493481805348007
69,0.006540085447005132,0.0005000006778719556
70,0.006434139780913704,0.00048437925875350805
71,0.006391674521202288,0.0004802879947504957
72,0.0063978148123450575,0.0005726910394047045
73,0.006393358497746954,0.0004759593437296045
74,0.006358976500294765,0.0005141648393571765
75,0.0063382671536680035,0.00048113063727071344
76,0.006337570570972716,0.000436133711431033
77,0.006369417562104844,0.0004645863300093188
78,0.006429992819331456,0.0005115820378978353
79,0.006351363275697526,0.0004555610162327895
80,0.006393515435105267,0.0005676257867178523
81,0.006403523173566901,0.0005321475219214355
82,0.006387631011665814,0.0006040397771357403
83,0.0064150936503063975,0.0004807105616127088
84,0.006389070645656836,0.00042965081105738565
85,0.006372898347727221,0.0005628053636717794
86,0.006394694105674189,0.0006431814780073456
87,0.006464372075350562,0.0006091723405488404
88,0.006390826592630845,0.0005946125346991706
89,0.006379703524649144,0.0006824327850683361
90,0.006371001673021061,0.0006287865461993597
91,0.006376392892211891,0.0006388462757099512
92,0.006339786729026203,0.0005642087918272303
93,0.006301113010640871,0.0005615670938359559
94,0.00637263136878196,0.00046778650005183266
95,0.0062641764253566325,0.0005252029400645165
96,0.006398588151499864,0.0004309407548073307
97,0.006383527355919437,0.00041741495659762735
98,0.0063845016718454784,0.0005322157797861183
99,0.006326574737148005,0.00057093634703674
100,0.006404470884558798,0.0005630563216490273
