Generation,Mean Fitness,Std Fitness
0,0.3431109409306106,0.007266715351429205
1,0.5508089036970952,0.042437708104095355
2,0.5951668630486874,0.046451589169397414
3,0.6170340282205927,0.045355349569054154
4,0.6455175337526471,0.06368057795288803
5,0.6619200063678495,0.0678629326056612
6,0.667690241120843,0.06617792591658561
7,0.6814886527576566,0.0736476985929118
8,0.6889904676138834,0.07328112901857775
9,0.7051975524041851,0.06775716440560875
10,0.7104415553955727,0.06607192716709406
11,0.7119929227588111,0.06444229891906351
12,0.718053620390148,0.06768798285414546
13,0.7184629544137769,0.06766344246718688
14,0.7290930048266888,0.065525491903484
15,0.7400966576125702,0.06427426663391096
16,0.7400966576125702,0.06427426663391096
17,0.7429763518188657,0.06471398075128296
18,0.7485237732552588,0.06255185279656837
19,0.7485237732552588,0.06255185279656837
20,0.7485237732552588,0.06255185279656837
21,0.7518458119623154,0.058397254191459025
22,0.7519100014873659,0.05840098630030176
23,0.7540393350259927,0.05636491767207352
24,0.7540393350259927,0.05636491767207352
25,0.7554073134256529,0.05706114349022276
26,0.7554073134256529,0.05706114349022276
27,0.7554073134256529,0.05706114349022276
28,0.7554203982636428,0.05706002665501898
29,0.7603457475606421,0.056510389770949764
30,0.7632578550428056,0.05414591950892119
31,0.7642265801330218,0.05280238935019227
32,0.7649712109379465,0.052435258561330696
33,0.7649712109379465,0.052435258561330696
34,0.7657428732398334,0.051902881372808775
35,0.7657428732398334,0.051902881372808775
36,0.7685904313933684,0.0495992180412285
37,0.7685904313933684,0.0495992180412285
38,0.7685904313933684,0.0495992180412285
39,0.7685904313933684,0.0495992180412285
40,0.7685904313933684,0.0495992180412285
41,0.7697586355375903,0.04989842541138364
42,0.7697586355375903,0.04989842541138364
43,0.7701231410236519,0.04951764791450865
44,0.7709534679577058,0.04849528164695334
45,0.7716744135882445,0.04827720726057566
46,0.7718902016761611,0.04863640719955224
47,0.7737136569649815,0.04673468705674078
48,0.7740349736886708,0.04701475369308134
49,0.7740349736886708,0.04701475369308134
50,0.7740349736886708,0.04701475369308134
51,0.7740349736886708,0.04701475369308134
52,0.7741741181850174,0.046898636025690804
53,0.7741741181850174,0.046898636025690804
54,0.7751668023236178,0.046179810804877514
55,0.7751668023236178,0.046179810804877514
56,0.7751668023236178,0.046179810804877514
57,0.7760719646154967,0.045405688603128214
58,0.7766561893535094,0.04518498931083839
59,0.7766561893535094,0.04518498931083839
60,0.7780026469001124,0.04564440348840391
61,0.7780026469001124,0.04564440348840391
62,0.7814428095580767,0.04482187676216289
63,0.7882372405892922,0.050692987123871526
64,0.7915282898878211,0.052539647546677525
65,0.7925098430152501,0.05148996023765053
66,0.7925098430152501,0.05148996023765053
67,0.7925098430152501,0.05148996023765053
68,0.7925098430152501,0.05148996023765053
69,0.7925098430152501,0.05148996023765053
70,0.7970123497912495,0.05322682680459533
71,0.7970123497912495,0.05322682680459533
72,0.7970123497912495,0.05322682680459533
73,0.7970123497912495,0.05322682680459533
74,0.8034924574660152,0.0547818780105936
75,0.8034924574660152,0.0547818780105936
76,0.8034924574660152,0.0547818780105936
77,0.8043835692807755,0.05516393712260252
78,0.8043835692807755,0.05516393712260252
79,0.8043835692807755,0.05516393712260252
80,0.8043835692807755,0.05516393712260252
81,0.8043835692807755,0.05516393712260252
82,0.8043835692807755,0.05516393712260252
83,0.8043835692807755,0.05516393712260252
84,0.8043835692807755,0.05516393712260252
85,0.8061865953168125,0.053938746031835065
86,0.810710121922124,0.050905828130943465
87,0.810710121922124,0.050905828130943465
88,0.8114131316630719,0.05036097324830437
89,0.8120672803101509,0.05020139625560224
90,0.8120672803101509,0.05020139625560224
91,0.8120672803101509,0.05020139625560224
92,0.8146725230760552,0.04884139805514124
93,0.8146725230760552,0.04884139805514124
94,0.8146725230760552,0.04884139805514124
95,0.8161744883702029,0.04716156304208868
96,0.8161744883702029,0.04716156304208868
97,0.8170933620974925,0.04765596612182935
98,0.8170933620974925,0.04765596612182935
99,0.8170933620974925,0.04765596612182935
100,0.8174468222309155,0.04746786313733671
