algorithm,quality,run_id,sharpe_ratio,annual_return,runtime,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,worst,26,0.7462202976637082,32.790353010325404,30.570034742355347,normalize,0.4617309064317158,0.0123010608834515,1.4240055136898793,32.9310845375061,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,worst,27,0.7843478472723141,63.917233224300915,29.612409591674805,normalize,0.4617309064317158,0.0123010608834515,1.4240055136898793,32.9310845375061,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,worst,28,0.7270586552153964,36.22455119126886,28.362152338027954,normalize,0.4617309064317158,0.0123010608834515,1.4240055136898793,32.9310845375061,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,worst,29,0.7640578914348172,45.02294417820696,27.3064444065094,normalize,0.4617309064317158,0.0123010608834515,1.4240055136898793,32.9310845375061,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,worst,30,0.7232468487901482,73.53234212687464,27.71242594718933,normalize,0.4617309064317158,0.0123010608834515,1.4240055136898793,32.9310845375061,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
GA,worst,31,0.7742193017465964,51.86894422014539,26.586080312728882,normalize,0.4617309064317158,0.0123010608834515,1.4240055136898793,32.9310845375061,101.0,200.0,0.1,0.1,1.0,100.0,,,,,
PSO,worst,1,0.7958238169628388,0.41408699718079384,69.57649755477905,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,2,0.7963661321231603,37.37432128356668,34.471516609191895,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,3,0.8284914416220889,28.360269896147194,34.69597005844116,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,4,0.8127686709658095,29.49147303872472,34.53796696662903,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,5,0.8337718443297759,5.125868391974117,34.10812735557556,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,6,0.832950019242589,3.0296545428292094,34.81309628486633,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,7,0.7974661474553253,3.0349232548817167,34.73889470100403,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,8,0.7734855377538559,34.87726880302271,34.61183547973633,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,9,0.8284007623726369,32.19365636819392,34.65786862373352,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,10,0.8347827581342562,1.0628793211675185,34.84816575050354,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
PSO,worst,11,0.819886900666047,2.500197003877101,35.4603955745697,normalize,0.7226193262394132,0.3653573119469163,14.215225465562146,60.28193421363831,101.0,,,,,,200.0,100.0,0.9,1.0,2.0
