Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Stepan Company Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"Lifetime Brands, Inc. - Common Stock",0.001638073,0.16380730000000002,0.8959329847763786,106.22555041118707
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"PolarityTE, Inc. - Common Stock",0.007092026,0.7092026,0.8959329847763786,106.22555041118707
Fluidigm Corporation - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.00852337,0.852337,0.8959329847763786,106.22555041118707
"SPS Commerce, Inc. - Common Stock",0.085823832,8.5823832,0.8959329847763786,106.22555041118707
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"Shiloh Industries, Inc. - Common Stock",0.000495225,0.0495225,0.8959329847763786,106.22555041118707
"DB Gold Double Long ETN due February 15, 2038",0.008521724,0.8521723999999999,0.8959329847763786,106.22555041118707
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.017536398,1.7536398000000002,0.8959329847763786,106.22555041118707
"OSI Systems, Inc. - Common Stock",0.000633649,0.0633649,0.8959329847763786,106.22555041118707
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Lincoln Educational Services Corporation - Common Stock,0.003628759,0.36287590000000003,0.8959329847763786,106.22555041118707
"Aerie Pharmaceuticals, Inc. - Common Stock",0.000582609,0.0582609,0.8959329847763786,106.22555041118707
"Independence Realty Trust, Inc. Common Stock",0.079154832,7.9154832,0.8959329847763786,106.22555041118707
"Blackstone Mortgage Trust, Inc. Common Stock",0.006619039,0.6619039,0.8959329847763786,106.22555041118707
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.097457354,9.7457354,0.8959329847763786,106.22555041118707
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
American Equity Investment Life Holding Company Common Stock,0.001419077,0.1419077,0.8959329847763786,106.22555041118707
"Manitex International, Inc. - common stock",0.0,0.0,0.8959329847763786,106.22555041118707
Primo Water Corporation Common Stock,0.043262482,4.3262482,0.8959329847763786,106.22555041118707
"Champions Oncology, Inc. - Common Stock",1.6893e-05,0.0016893,0.8959329847763786,106.22555041118707
"Cohu, Inc. - Common Stock",0.043341654,4.3341654,0.8959329847763786,106.22555041118707
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.0,0.0,0.8959329847763786,106.22555041118707
"Carter's, Inc. Common Stock",9.6522e-05,0.0096522,0.8959329847763786,106.22555041118707
"Wayside Technology Group, Inc. - Common Stock",0.001384393,0.13843930000000002,0.8959329847763786,106.22555041118707
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.000909108,0.0909108,0.8959329847763786,106.22555041118707
"Dillard's, Inc. Common Stock",0.000609908,0.060990800000000005,0.8959329847763786,106.22555041118707
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
iPath Pure Beta Crude Oil ETN,0.002515276,0.25152759999999996,0.8959329847763786,106.22555041118707
WEX Inc. common stock,0.026005169,2.6005169,0.8959329847763786,106.22555041118707
Ducommun Incorporated Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"Cboe Global Markets, Inc. Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Vonage Holdings Corp. - Common Stock,0.007794703,0.7794703000000001,0.8959329847763786,106.22555041118707
Barclays PLC Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.0,0.0,0.8959329847763786,106.22555041118707
"Alaska Air Group, Inc. Common Stock",0.00268001,0.268001,0.8959329847763786,106.22555041118707
Kennedy-Wilson Holdings Inc. Common Stock,0.009921502,0.9921502000000001,0.8959329847763786,106.22555041118707
"Copart, Inc. - Common Stock",0.090572535,9.0572535,0.8959329847763786,106.22555041118707
"Marten Transport, Ltd. - Common Stock",0.01923397,1.923397,0.8959329847763786,106.22555041118707
Xinyuan Real Estate Co Ltd American Depositary Shares,0.036569239,3.6569239000000002,0.8959329847763786,106.22555041118707
ORBCOMM Inc. - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
AGNC Investment Corp. - Common Stock,0.014613898,1.4613898,0.8959329847763786,106.22555041118707
"Zillow Group, Inc. - Class A Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Ion Geophysical Corporation Common Stock,0.00773886,0.7738860000000001,0.8959329847763786,106.22555041118707
Nuveen Missouri Quality Municipal Income Fund ,0.013096437,1.3096437,0.8959329847763786,106.22555041118707
"Computer Task Group, Incorporated - Common Stock",0.005366583,0.5366583,0.8959329847763786,106.22555041118707
"Voya Financial, Inc. Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Icahn Enterprises L.P. - Depositary units,0.0,0.0,0.8959329847763786,106.22555041118707
Extra Space Storage Inc Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"Theravance Biopharma, Inc. - Ordinary Shares",0.000490684,0.049068400000000005,0.8959329847763786,106.22555041118707
Friedman Industries Inc. Common Stock,0.001968216,0.1968216,0.8959329847763786,106.22555041118707
Radcom Ltd. - Ordinary Shares,4.41e-07,4.41e-05,0.8959329847763786,106.22555041118707
"Littelfuse, Inc. - Common Stock",0.01231311,1.231311,0.8959329847763786,106.22555041118707
Oak Valley Bancorp (CA) - Common Stock,0.013672796,1.3672795999999998,0.8959329847763786,106.22555041118707
Ferro Corporation Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
STAAR Surgical Company - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Central European Media Enterprises Ltd. - Class A Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"Townsquare Media, Inc. Class A Common Stock",9.834e-06,0.0009834,0.8959329847763786,106.22555041118707
CNA Financial Corporation Common Stock,0.035524076,3.5524076,0.8959329847763786,106.22555041118707
Crane Co. Common Stock,0.000812469,0.0812469,0.8959329847763786,106.22555041118707
"Telephone and Data Systems, Inc. Common Shares",6.006e-05,0.006006,0.8959329847763786,106.22555041118707
HighPoint Resources Corporation Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"JAKKS Pacific, Inc. - Common Stock",0.000535428,0.0535428,0.8959329847763786,106.22555041118707
Nevro Corp. Common Stock,0.003442585,0.3442585,0.8959329847763786,106.22555041118707
"Blackrock MuniYield Fund, Inc.  Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Regency Centers Corporation - Common Stock,0.020746444,2.0746444,0.8959329847763786,106.22555041118707
Akers Biosciences Inc. - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"U.S. Auto Parts Network, Inc. - Common Stock",0.021545539,2.1545539,0.8959329847763786,106.22555041118707
II-VI Incorporated - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Humana Inc. Common Stock,0.090522843,9.0522843,0.8959329847763786,106.22555041118707
Koss Corporation - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"Dine Brands Global, Inc. Common Stock",0.005491418,0.5491418,0.8959329847763786,106.22555041118707
"Adams Natural Resources Fund, Inc. Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"Ballantyne Strong, Inc. Common Stock",1.0974e-05,0.0010974000000000001,0.8959329847763786,106.22555041118707
YPF Sociedad Anonima Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Synchrony Financial Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
Textainer Group Holdings Limited Common Shares,5.6374e-05,0.0056374,0.8959329847763786,106.22555041118707
"Myriad Genetics, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Progress Software Corporation - Common Stock,0.0,0.0,0.8959329847763786,106.22555041118707
"NuVasive, Inc. - Common Stock",1.3648e-05,0.0013648,0.8959329847763786,106.22555041118707
"Collectors Universe, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
"Sage Therapeutics, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Five Star Senior Living Inc. - Common Shares,0.0,0.0,0.8959329847763786,106.22555041118707
"Motorcar Parts of America, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
DURECT Corporation - Common Stock,0.060772641,6.0772641,0.8959329847763786,106.22555041118707
"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index",0.0,0.0,0.8959329847763786,106.22555041118707
"Broadwind Energy, Inc. - Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Kingold Jewelry Inc. - Common Stock,0.000606146,0.0606146,0.8959329847763786,106.22555041118707
Sunrun Inc. - Common Stock,0.060064539,6.0064539,0.8959329847763786,106.22555041118707
"United Bankshares, Inc. - Common Stock",0.008337726,0.8337726,0.8959329847763786,106.22555041118707
"Industrias Bachoco, S.A.B. de C.V. Common Stock",0.0,0.0,0.8959329847763786,106.22555041118707
Aptorum Group Limited - Class A Ordinary Shares,0.018146901,1.8146901,0.8959329847763786,106.22555041118707
