Generation,Fitness
0,0.2867354028835009
1,0.3141795693216778
2,0.3442741563658372
3,0.39049359051998195
4,0.4332535447376297
5,0.47076522721852443
6,0.5167535578302964
7,0.5449547071687385
8,0.5642919505724775
9,0.5818501104986339
10,0.6071817067799625
11,0.6274124472942657
12,0.6515201938989846
13,0.6592206006593958
14,0.6655206095505305
15,0.66897136837443
16,0.6837711322960413
17,0.687038283540513
18,0.6886285009138793
19,0.6973294692710726
20,0.7293860845331498
21,0.7321169656873239
22,0.7485817475859395
23,0.741378887743037
24,0.748135363863275
25,0.7681659195308251
26,0.769485038605037
27,0.7909981890590272
28,0.820472191946367
29,0.8495427795781099
30,0.8329185442833121
31,0.8607160087415964
32,0.8360477452431643
33,0.8606464341778381
34,0.8525894074456595
35,0.8516374665440096
36,0.861226348414141
37,0.85470506684707
38,0.8180910828209884
39,0.8553354540159803
40,0.8597672269591965
41,0.8658581669660431
42,0.8689276914750225
43,0.8704685195863686
44,0.8712404546742988
45,0.8716268105084958
46,0.87689538060986
47,0.8449592241554927
48,0.8259374632380205
49,0.8505788225067106
50,0.8642064977073284
