Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Stepan Company Common Stock,0.012516584,1.2516584000000002,0.9817092116372407,106.31203279569085
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"PolarityTE, Inc. - Common Stock",0.008234897,0.8234897,0.9817092116372407,106.31203279569085
Fluidigm Corporation - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.003950235,0.39502349999999997,0.9817092116372407,106.31203279569085
"SPS Commerce, Inc. - Common Stock",0.011216151,1.1216151,0.9817092116372407,106.31203279569085
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Shiloh Industries, Inc. - Common Stock",0.000491898,0.049189800000000006,0.9817092116372407,106.31203279569085
"DB Gold Double Long ETN due February 15, 2038",0.004532903,0.4532903,0.9817092116372407,106.31203279569085
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.053732168,5.3732168,0.9817092116372407,106.31203279569085
"OSI Systems, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Independence Realty Trust, Inc. Common Stock",0.048813185,4.8813185,0.9817092116372407,106.31203279569085
"Blackstone Mortgage Trust, Inc. Common Stock",0.082673061,8.2673061,0.9817092116372407,106.31203279569085
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.093480693,9.3480693,0.9817092116372407,106.31203279569085
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
American Equity Investment Life Holding Company Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Manitex International, Inc. - common stock",0.0,0.0,0.9817092116372407,106.31203279569085
Primo Water Corporation Common Stock,0.077381325,7.7381325,0.9817092116372407,106.31203279569085
"Champions Oncology, Inc. - Common Stock",3.04e-07,3.0400000000000004e-05,0.9817092116372407,106.31203279569085
"Cohu, Inc. - Common Stock",0.001421992,0.1421992,0.9817092116372407,106.31203279569085
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.0,0.0,0.9817092116372407,106.31203279569085
"Carter's, Inc. Common Stock",1.7734e-05,0.0017734,0.9817092116372407,106.31203279569085
"Wayside Technology Group, Inc. - Common Stock",0.000739596,0.0739596,0.9817092116372407,106.31203279569085
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.0,0.0,0.9817092116372407,106.31203279569085
"Dillard's, Inc. Common Stock",1.3803e-05,0.0013802999999999999,0.9817092116372407,106.31203279569085
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.9817092116372407,106.31203279569085
WEX Inc. common stock,0.083431029,8.3431029,0.9817092116372407,106.31203279569085
Ducommun Incorporated Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Cboe Global Markets, Inc. Common Stock",1.433e-06,0.00014330000000000001,0.9817092116372407,106.31203279569085
Vonage Holdings Corp. - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Barclays PLC Common Stock,2.4e-07,2.3999999999999997e-05,0.9817092116372407,106.31203279569085
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.0,0.0,0.9817092116372407,106.31203279569085
"Alaska Air Group, Inc. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Kennedy-Wilson Holdings Inc. Common Stock,0.004048919,0.40489189999999997,0.9817092116372407,106.31203279569085
"Copart, Inc. - Common Stock",0.090608361,9.0608361,0.9817092116372407,106.31203279569085
"Marten Transport, Ltd. - Common Stock",0.022246158,2.2246158,0.9817092116372407,106.31203279569085
Xinyuan Real Estate Co Ltd American Depositary Shares,0.054818556,5.481855599999999,0.9817092116372407,106.31203279569085
ORBCOMM Inc. - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
AGNC Investment Corp. - Common Stock,0.006285933,0.6285932999999999,0.9817092116372407,106.31203279569085
"Zillow Group, Inc. - Class A Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Ion Geophysical Corporation Common Stock,0.004219549,0.4219549,0.9817092116372407,106.31203279569085
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,0.9817092116372407,106.31203279569085
"Computer Task Group, Incorporated - Common Stock",0.001934068,0.1934068,0.9817092116372407,106.31203279569085
"Voya Financial, Inc. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Icahn Enterprises L.P. - Depositary units,0.0,0.0,0.9817092116372407,106.31203279569085
Extra Space Storage Inc Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Theravance Biopharma, Inc. - Ordinary Shares",0.000307955,0.0307955,0.9817092116372407,106.31203279569085
Friedman Industries Inc. Common Stock,0.000818528,0.0818528,0.9817092116372407,106.31203279569085
Radcom Ltd. - Ordinary Shares,3.35e-07,3.35e-05,0.9817092116372407,106.31203279569085
"Littelfuse, Inc. - Common Stock",0.012543725,1.2543725000000001,0.9817092116372407,106.31203279569085
Oak Valley Bancorp (CA) - Common Stock,0.05034926,5.034926,0.9817092116372407,106.31203279569085
Ferro Corporation Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
STAAR Surgical Company - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Central European Media Enterprises Ltd. - Class A Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Townsquare Media, Inc. Class A Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
CNA Financial Corporation Common Stock,0.002568217,0.2568217,0.9817092116372407,106.31203279569085
Crane Co. Common Stock,0.000402089,0.0402089,0.9817092116372407,106.31203279569085
"Telephone and Data Systems, Inc. Common Shares",9.244e-06,0.0009244,0.9817092116372407,106.31203279569085
HighPoint Resources Corporation Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"JAKKS Pacific, Inc. - Common Stock",0.000350807,0.0350807,0.9817092116372407,106.31203279569085
Nevro Corp. Common Stock,0.006572701,0.6572701000000001,0.9817092116372407,106.31203279569085
"Blackrock MuniYield Fund, Inc.  Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Regency Centers Corporation - Common Stock,0.022449309,2.2449309,0.9817092116372407,106.31203279569085
Akers Biosciences Inc. - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"U.S. Auto Parts Network, Inc. - Common Stock",0.000593037,0.0593037,0.9817092116372407,106.31203279569085
II-VI Incorporated - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Humana Inc. Common Stock,0.069077736,6.9077736000000005,0.9817092116372407,106.31203279569085
Koss Corporation - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"Dine Brands Global, Inc. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Adams Natural Resources Fund, Inc. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Ballantyne Strong, Inc. Common Stock",3.41e-07,3.41e-05,0.9817092116372407,106.31203279569085
YPF Sociedad Anonima Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Synchrony Financial Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
Textainer Group Holdings Limited Common Shares,0.000231094,0.0231094,0.9817092116372407,106.31203279569085
"Myriad Genetics, Inc. - Common Stock",0.008339211,0.8339211,0.9817092116372407,106.31203279569085
Progress Software Corporation - Common Stock,0.0,0.0,0.9817092116372407,106.31203279569085
"NuVasive, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Collectors Universe, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
"Sage Therapeutics, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Five Star Senior Living Inc. - Common Shares,0.0,0.0,0.9817092116372407,106.31203279569085
"Motorcar Parts of America, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
DURECT Corporation - Common Stock,0.090137005,9.0137005,0.9817092116372407,106.31203279569085
"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index",0.0,0.0,0.9817092116372407,106.31203279569085
"Broadwind Energy, Inc. - Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Kingold Jewelry Inc. - Common Stock,0.000594579,0.0594579,0.9817092116372407,106.31203279569085
Sunrun Inc. - Common Stock,0.013298447,1.3298447,0.9817092116372407,106.31203279569085
"United Bankshares, Inc. - Common Stock",0.001310016,0.1310016,0.9817092116372407,106.31203279569085
"Industrias Bachoco, S.A.B. de C.V. Common Stock",0.0,0.0,0.9817092116372407,106.31203279569085
Aptorum Group Limited - Class A Ordinary Shares,0.053235588,5.3235588,0.9817092116372407,106.31203279569085
