Generation,Fitness
0,0.29529257094247857
1,0.35678484453678677
2,0.4250161155916789
3,0.4936898392198064
4,0.5485335769125849
5,0.6252230147426311
6,0.7038392713345901
7,0.7562513193789059
8,0.7638434680831938
9,0.7745593460864054
10,0.7886968596142899
11,0.8066075190634278
12,0.8175655264405389
13,0.8435755962990785
14,0.8971526116038053
15,0.8832495130686538
16,0.9143239321849472
17,0.9275431741832135
18,0.920692523764071
19,0.9274980798161262
20,0.9165723633391007
21,0.9138936622185663
22,0.9239993850513102
23,0.9235794499737181
24,0.9261591872688573
25,0.9506028947888094
26,0.9510642493878737
27,0.9378265425191965
28,0.953196971675168
29,0.9461712240336457
30,0.9592979545506418
31,0.9631632075150309
32,0.9619119709366298
33,0.9777227733096595
34,0.8904132847940526
35,0.9672247675334086
36,0.9537276209227723
37,0.9429181505612055
38,0.9357221740070844
39,0.9563044988345938
40,0.9540491804848551
41,0.9708433035261695
42,0.9487727835893063
43,0.9522157308680035
44,0.9563429741058574
45,0.9650283135062769
46,0.9418297732206132
47,0.9753092544626515
48,0.9374610872164602
49,0.9522434733902412
50,0.9524899889543551
