Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
"Kirkland's, Inc. - Common Stock",7.87e-07,7.87e-05,1.0300885283125605,114.7911813759271
Stepan Company Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Dave & Buster's Entertainment, Inc. - Common Stock",0.003069466,0.30694659999999996,1.0300885283125605,114.7911813759271
"PolarityTE, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
Fluidigm Corporation - Common Stock,5.4e-08,5.4e-06,1.0300885283125605,114.7911813759271
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,1.0300885283125605,114.7911813759271
"SPS Commerce, Inc. - Common Stock",0.028550496,2.8550496,1.0300885283125605,114.7911813759271
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Shiloh Industries, Inc. - Common Stock",1.2174e-05,0.0012174,1.0300885283125605,114.7911813759271
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,1.0300885283125605,114.7911813759271
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.051350118,5.1350118,1.0300885283125605,114.7911813759271
"OSI Systems, Inc. - Common Stock",0.018472501,1.8472501,1.0300885283125605,114.7911813759271
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Independence Realty Trust, Inc. Common Stock",0.044217809,4.4217809,1.0300885283125605,114.7911813759271
"Blackstone Mortgage Trust, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.097473792,9.747379200000001,1.0300885283125605,114.7911813759271
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
American Equity Investment Life Holding Company Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
"Manitex International, Inc. - common stock",0.0,0.0,1.0300885283125605,114.7911813759271
Primo Water Corporation Common Stock,0.067439195,6.7439195,1.0300885283125605,114.7911813759271
"Champions Oncology, Inc. - Common Stock",2.62e-07,2.62e-05,1.0300885283125605,114.7911813759271
"Cohu, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Nuance Communications, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.0,0.0,1.0300885283125605,114.7911813759271
"Carter's, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Wayside Technology Group, Inc. - Common Stock",0.000663245,0.06632450000000001,1.0300885283125605,114.7911813759271
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.000436941,0.0436941,1.0300885283125605,114.7911813759271
"Dillard's, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"South Jersey Industries, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
iPath Pure Beta Crude Oil ETN,0.0,0.0,1.0300885283125605,114.7911813759271
WEX Inc. common stock,0.0,0.0,1.0300885283125605,114.7911813759271
Ducommun Incorporated Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
"Cboe Global Markets, Inc. Common Stock",0.06499159,6.499159000000001,1.0300885283125605,114.7911813759271
Vonage Holdings Corp. - Common Stock,0.012363106,1.2363106000000001,1.0300885283125605,114.7911813759271
Barclays PLC Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.000341209,0.034120899999999996,1.0300885283125605,114.7911813759271
"Alaska Air Group, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
Kennedy-Wilson Holdings Inc. Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
"Copart, Inc. - Common Stock",0.099661192,9.9661192,1.0300885283125605,114.7911813759271
"Marten Transport, Ltd. - Common Stock",0.000297895,0.0297895,1.0300885283125605,114.7911813759271
Xinyuan Real Estate Co Ltd American Depositary Shares,0.086604782,8.6604782,1.0300885283125605,114.7911813759271
ORBCOMM Inc. - Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
AGNC Investment Corp. - Common Stock,0.000193284,0.0193284,1.0300885283125605,114.7911813759271
"Zillow Group, Inc. - Class A Common Stock",0.014296797,1.4296796999999999,1.0300885283125605,114.7911813759271
Ion Geophysical Corporation Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,1.0300885283125605,114.7911813759271
"Computer Task Group, Incorporated - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
"Voya Financial, Inc. Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
Icahn Enterprises L.P. - Depositary units,4.904e-06,0.0004904,1.0300885283125605,114.7911813759271
Extra Space Storage Inc Common Stock,0.003933112,0.39331119999999997,1.0300885283125605,114.7911813759271
"Theravance Biopharma, Inc. - Ordinary Shares",0.0,0.0,1.0300885283125605,114.7911813759271
Friedman Industries Inc. Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
Radcom Ltd. - Ordinary Shares,0.0,0.0,1.0300885283125605,114.7911813759271
"Littelfuse, Inc. - Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
Oak Valley Bancorp (CA) - Common Stock,0.0,0.0,1.0300885283125605,114.7911813759271
Ferro Corporation Common Stock,0.001885257,0.1885257,1.0300885283125605,114.7911813759271
STAAR Surgical Company - Common Stock,0.081509688,8.1509688,1.0300885283125605,114.7911813759271
Central European Media Enterprises Ltd. - Class A Common Stock,0.000226285,0.0226285,1.0300885283125605,114.7911813759271
"Townsquare Media, Inc. Class A Common Stock",0.0,0.0,1.0300885283125605,114.7911813759271
CNA Financial Corporation Common Stock,0.003080159,0.3080159,1.0300885283125605,114.7911813759271
Crane Co. Common Stock,0.036230864,3.6230864,1.0300885283125605,114.7911813759271
