Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.000238254,0.0238254,1.0047524470017464,104.70358607968724
"Kirkland's, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
Stepan Company Common Stock,0.000759509,0.0759509,1.0047524470017464,104.70358607968724
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"PolarityTE, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
Fluidigm Corporation - Common Stock,0.001879023,0.1879023,1.0047524470017464,104.70358607968724
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,1.0047524470017464,104.70358607968724
"SPS Commerce, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.001087033,0.1087033,1.0047524470017464,104.70358607968724
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"Shiloh Industries, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"DB Gold Double Long ETN due February 15, 2038",0.009561548,0.9561548,1.0047524470017464,104.70358607968724
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.084757779,8.4757779,1.0047524470017464,104.70358607968724
"OSI Systems, Inc. - Common Stock",0.006423051,0.6423051,1.0047524470017464,104.70358607968724
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.0047524470017464,104.70358607968724
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,1.0047524470017464,104.70358607968724
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,1.0047524470017464,104.70358607968724
"Independence Realty Trust, Inc. Common Stock",0.00171519,0.17151899999999998,1.0047524470017464,104.70358607968724
"Blackstone Mortgage Trust, Inc. Common Stock",0.093355372,9.335537200000001,1.0047524470017464,104.70358607968724
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.099959862,9.995986199999999,1.0047524470017464,104.70358607968724
"ServiceMaster Global Holdings, Inc. Common Stock",0.017914387,1.7914387,1.0047524470017464,104.70358607968724
