Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,3.2008e-05,0.0032008,0.8807450205234065,102.19635418012311
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
Stepan Company Common Stock,0.051118536,5.1118536,0.8807450205234065,102.19635418012311
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"PolarityTE, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
Fluidigm Corporation - Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.8807450205234065,102.19635418012311
"SPS Commerce, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"Shiloh Industries, Inc. - Common Stock",0.003675977,0.36759769999999997,0.8807450205234065,102.19635418012311
"DB Gold Double Long ETN due February 15, 2038",0.011812581,1.1812581,0.8807450205234065,102.19635418012311
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.007137533,0.7137532999999999,0.8807450205234065,102.19635418012311
"OSI Systems, Inc. - Common Stock",0.003471826,0.3471826,0.8807450205234065,102.19635418012311
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,1.0124e-05,0.0010124,0.8807450205234065,102.19635418012311
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
"Aerie Pharmaceuticals, Inc. - Common Stock",0.040903321,4.0903321,0.8807450205234065,102.19635418012311
"Independence Realty Trust, Inc. Common Stock",0.00852845,0.852845,0.8807450205234065,102.19635418012311
"Blackstone Mortgage Trust, Inc. Common Stock",0.001510073,0.1510073,0.8807450205234065,102.19635418012311
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.098452968,9.8452968,0.8807450205234065,102.19635418012311
"ServiceMaster Global Holdings, Inc. Common Stock",0.080292774,8.0292774,0.8807450205234065,102.19635418012311
American Equity Investment Life Holding Company Common Stock,0.000656203,0.06562029999999999,0.8807450205234065,102.19635418012311
"Manitex International, Inc. - common stock",0.0,0.0,0.8807450205234065,102.19635418012311
Primo Water Corporation Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
"Champions Oncology, Inc. - Common Stock",0.00881569,0.8815689999999999,0.8807450205234065,102.19635418012311
"Cohu, Inc. - Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"Nuance Communications, Inc. - Common Stock",0.000306781,0.0306781,0.8807450205234065,102.19635418012311
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.008764534,0.8764533999999999,0.8807450205234065,102.19635418012311
"Carter's, Inc. Common Stock",0.0244395,2.44395,0.8807450205234065,102.19635418012311
"Wayside Technology Group, Inc. - Common Stock",0.00331708,0.331708,0.8807450205234065,102.19635418012311
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.009510902,0.9510902,0.8807450205234065,102.19635418012311
"Dillard's, Inc. Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.8807450205234065,102.19635418012311
WEX Inc. common stock,0.035113613,3.5113613000000004,0.8807450205234065,102.19635418012311
Ducommun Incorporated Common Stock,0.000569745,0.0569745,0.8807450205234065,102.19635418012311
"Cboe Global Markets, Inc. Common Stock",0.001197415,0.1197415,0.8807450205234065,102.19635418012311
Vonage Holdings Corp. - Common Stock,0.061522018,6.152201799999999,0.8807450205234065,102.19635418012311
Barclays PLC Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.004131551,0.4131551,0.8807450205234065,102.19635418012311
"Alaska Air Group, Inc. Common Stock",0.000202915,0.0202915,0.8807450205234065,102.19635418012311
Kennedy-Wilson Holdings Inc. Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
"Copart, Inc. - Common Stock",0.090734565,9.0734565,0.8807450205234065,102.19635418012311
"Marten Transport, Ltd. - Common Stock",0.011396921,1.1396921,0.8807450205234065,102.19635418012311
Xinyuan Real Estate Co Ltd American Depositary Shares,0.008777238,0.8777237999999999,0.8807450205234065,102.19635418012311
ORBCOMM Inc. - Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
AGNC Investment Corp. - Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
"Zillow Group, Inc. - Class A Common Stock",0.058896241,5.8896241,0.8807450205234065,102.19635418012311
Ion Geophysical Corporation Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
Nuveen Missouri Quality Municipal Income Fund ,8.719e-06,0.0008719000000000001,0.8807450205234065,102.19635418012311
"Computer Task Group, Incorporated - Common Stock",0.000309937,0.0309937,0.8807450205234065,102.19635418012311
"Voya Financial, Inc. Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
Icahn Enterprises L.P. - Depositary units,0.002360512,0.2360512,0.8807450205234065,102.19635418012311
Extra Space Storage Inc Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
"Theravance Biopharma, Inc. - Ordinary Shares",3.6086e-05,0.0036086,0.8807450205234065,102.19635418012311
Friedman Industries Inc. Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
Radcom Ltd. - Ordinary Shares,0.00449566,0.449566,0.8807450205234065,102.19635418012311
"Littelfuse, Inc. - Common Stock",0.03598341,3.598341,0.8807450205234065,102.19635418012311
Oak Valley Bancorp (CA) - Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
Ferro Corporation Common Stock,0.006066272,0.6066272,0.8807450205234065,102.19635418012311
STAAR Surgical Company - Common Stock,0.068606242,6.8606242,0.8807450205234065,102.19635418012311
Central European Media Enterprises Ltd. - Class A Common Stock,0.0002985,0.029849999999999998,0.8807450205234065,102.19635418012311
"Townsquare Media, Inc. Class A Common Stock",0.0,0.0,0.8807450205234065,102.19635418012311
CNA Financial Corporation Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
Crane Co. Common Stock,0.001902513,0.1902513,0.8807450205234065,102.19635418012311
"Telephone and Data Systems, Inc. Common Shares",0.0,0.0,0.8807450205234065,102.19635418012311
HighPoint Resources Corporation Common Stock,0.0,0.0,0.8807450205234065,102.19635418012311
"JAKKS Pacific, Inc. - Common Stock",0.0013507,0.13507,0.8807450205234065,102.19635418012311
Nevro Corp. Common Stock,0.026072115,2.6072115,0.8807450205234065,102.19635418012311
"Blackrock MuniYield Fund, Inc.  Common Stock",0.011961931,1.1961931000000001,0.8807450205234065,102.19635418012311
