Generation,Diversity
0,0.01136514591985217
1,0.009283245154054647
2,0.008969756804054999
3,0.008365242815687958
4,0.011219399931184426
5,0.013266746519724443
6,0.013671084266770685
7,0.014182083185385923
8,0.015242586763230011
9,0.0159125912959588
10,0.017247967727126768
11,0.01767343094521234
12,0.018013602008000194
13,0.01967552607658724
14,0.020137186172843092
15,0.01921749489578804
16,0.019853228627263977
17,0.01985091808469622
18,0.02056155234283283
19,0.02050833343187952
20,0.020241914961379642
21,0.021172312202709632
22,0.021794999302149353
23,0.0216327467287901
24,0.021771087903055316
25,0.022168792011347603
26,0.02117994553040294
27,0.020624048597669732
28,0.02051338284238315
29,0.020773436330651433
30,0.019976744294522876
31,0.020520466224991152
32,0.01976868222362331
33,0.019808581744714844
34,0.020818034819465644
35,0.020705380539027395
36,0.019883905008276467
37,0.01944988569301948
38,0.020581743467361472
39,0.021420886826290782
40,0.020672534158600445
41,0.020616224327308575
42,0.02009314072243147
43,0.020165825655075343
44,0.01993434117061121
45,0.020786170337234157
46,0.01971513705693781
47,0.02000708826109075
48,0.020378423086117054
49,0.01992959080282156
50,0.019289924869418
51,0.01975692852286563
52,0.02000343126294038
53,0.01903030929972606
54,0.0186518047016926
55,0.01951013976930986
56,0.018621241580673898
57,0.01879522869080389
58,0.018461172866114706
59,0.019057908048140684
60,0.01897087760330658
61,0.01930195265975908
62,0.018308139174108697
63,0.019443214836286218
64,0.018399884144983985
65,0.018299531753054342
66,0.01854075271590024
67,0.017605782856073286
68,0.017680330986799178
69,0.016793344357802525
70,0.017436547722786414
71,0.018264231229599647
72,0.018703193841356623
73,0.019895627924215804
74,0.01942621565085121
75,0.01907861701195922
76,0.01834895524866695
77,0.01859744071971119
78,0.018056144529544373
79,0.01766322301217159
80,0.01803809487480777
81,0.019353798931628405
82,0.018200265887592045
83,0.01828061083253529
84,0.01785752879321386
85,0.01786219514615694
86,0.017548005726570958
87,0.016811039626305348
88,0.017693959113642757
89,0.017158709784817226
90,0.016767931946398723
91,0.01689619326825001
92,0.01761622858543271
93,0.017468247521570168
94,0.01685644931678658
95,0.017449017995145616
96,0.015996452852200863
97,0.016323518928687112
98,0.01682499649307148
99,0.016393579853414553
100,0.016147624443665663
101,0.01800721108450258
102,0.01647620829899571
103,0.016373552309284382
104,0.017018040431876495
105,0.01655346347418761
106,0.016122190154265133
107,0.01640610098487327
108,0.01578878808801435
109,0.01583486484950388
110,0.015685643057653544
111,0.015140921694770089
112,0.016686773063327175
113,0.014590447461031067
114,0.015122768267580964
115,0.015131816520276911
116,0.01473044685978249
117,0.014029792222353614
118,0.015088666548597479
119,0.015000611320575728
120,0.014744346853167212
121,0.014756273316011115
122,0.015399087414509904
123,0.014266308283896571
124,0.014575567387546283
125,0.014451379693684622
126,0.013917675407191498
127,0.014423258643923053
128,0.01398155412641992
129,0.014869599799761253
130,0.015032941433578728
131,0.015100865769347027
132,0.014405906050493451
133,0.014639244153548246
134,0.014693386166020273
135,0.014375340862771107
136,0.013567143745806112
137,0.013129323961446915
138,0.013935510788730357
139,0.013471071133552398
140,0.013483932408027042
141,0.013087170543401094
142,0.01316072687463099
143,0.0139635017828744
144,0.01396579179446351
145,0.013428439157507452
146,0.012353270031556125
147,0.013279238674752628
148,0.012457874467681563
149,0.012737088874021418
150,0.013672210240686648
151,0.012840564755163488
152,0.012801692346660412
153,0.012197263559556946
154,0.01278623904427061
155,0.013453321311429315
156,0.01224342188197413
157,0.012478809503724628
158,0.012587468666311684
159,0.01253958880693524
160,0.012737796884769434
161,0.012453886650240116
162,0.013140742023840446
163,0.011592226386414712
164,0.013301230943745919
165,0.01199531395307884
166,0.01243453079713815
167,0.012246961367584831
168,0.011455197049999
169,0.011984417725598117
170,0.011411767359500856
171,0.012375051012587379
172,0.010965517158012958
173,0.011454017495354235
174,0.012217386864220794
175,0.011337778174501243
176,0.010742182352102926
177,0.0115219361911819
178,0.012220262699436326
179,0.010830902826579251
180,0.011424227466854352
181,0.011229861948311546
182,0.011568926420981564
183,0.011134194177690699
184,0.01079286639150676
185,0.011873874604197058
186,0.011862307338650653
187,0.010835097844620471
188,0.01179105136707192
189,0.011496353937026511
190,0.010493949224688204
191,0.01051968492941731
192,0.01212595779600662
193,0.011841352753758385
194,0.011335131658280033
195,0.010945300034624302
196,0.011382144464466191
197,0.01140060254403097
198,0.010742100154891007
199,0.011366348931535222
200,0.01123021329924454
201,0.011561227206900776
202,0.01164590472514784
203,0.010614183376540161
204,0.011194815922984902
205,0.012066167128665093
206,0.010881385644188954
207,0.010842047228901846
208,0.01167062221322137
209,0.011243263838943661
210,0.010252281566675625
211,0.011231072966024163
212,0.009730156654399774
213,0.011421029910865455
214,0.010906956536094338
215,0.00995757354381859
216,0.011080960806552657
217,0.010323689782284413
218,0.010144932141682472
219,0.01053871246124644
220,0.010158078946161893
221,0.009829508176979796
222,0.010176680097723762
223,0.009804580366414966
224,0.010121080185545906
225,0.010115198469024493
226,0.009294386763110686
227,0.01019672218792875
228,0.009422230162404845
229,0.00981664299445837
230,0.009409849552024107
231,0.008687316965112062
232,0.00961325216435394
233,0.009358839795554243
234,0.008496795569623239
235,0.008805299513637963
236,0.009753140234948226
237,0.00944729414258366
238,0.010178392403560886
239,0.008699905187750611
240,0.009374254019238769
241,0.01020424542265372
242,0.00899783176418797
243,0.008846821062887608
244,0.009712603283576008
245,0.009540565561501582
246,0.00930631118487194
247,0.010004453314795608
248,0.00938680197204154
249,0.008594653227962617
250,0.007920261722060637
251,0.008150420556481052
252,0.008417611499156406
253,0.007831692637485515
254,0.008174423357068387
255,0.00882421899212189
256,0.008771996617305133
257,0.00829020169459721
258,0.00836842648184043
259,0.008886256984287216
260,0.007795689949115314
261,0.008476859200438289
262,0.00809440165750782
263,0.008325910181412563
264,0.008376209532513503
265,0.00827263360063024
266,0.00759961957358007
267,0.0071857101596745345
268,0.0075453161708158726
269,0.007501031646581652
270,0.008041086425928308
271,0.00670557678098603
272,0.007349923196613515
273,0.007932822893542432
274,0.0069339452120579705
275,0.007258989182288602
276,0.007597714526392212
277,0.007312568116335745
278,0.007106288785660342
279,0.007184590279608748
