Generation,Diversity
0,0.005780057769793896
1,0.00431052861669357
2,0.004280804191026489
3,0.003751886142858968
4,0.003316265918320983
5,0.0030279961805911876
6,0.00427967524757722
7,0.004943024191578488
8,0.005033578129604631
9,0.0052223064584253605
10,0.0055305782428910835
11,0.006105097773072375
12,0.006451178704052162
13,0.00637511476039421
14,0.007187773203990354
15,0.008349285062375648
16,0.008438455576653993
17,0.008607692296119367
18,0.008571927356935944
19,0.010527235531377162
20,0.010499263160415788
21,0.011322471765279318
22,0.011792694140926954
23,0.011811361793171911
24,0.01276706687415074
25,0.013198844382562427
26,0.012959040599736502
27,0.013550041327222035
28,0.013268184250416178
29,0.013169741081447785
30,0.013407602432135875
31,0.013783846009864723
32,0.013209403127827106
33,0.013058117287399003
34,0.013756231946524028
35,0.0130850322573895
36,0.013587059356378793
37,0.0153533721457712
38,0.01566534433597465
39,0.015340559238120706
40,0.015343514852888304
41,0.016116396938901212
42,0.015608676888128415
43,0.01626211377356343
44,0.015953868971623805
45,0.015640397220434994
46,0.015259852146981974
47,0.01583622669809079
48,0.015428530687901058
49,0.01623000619979008
50,0.015825706367453087
