Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,0.9524899889543551,111.76573086849385
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
Stepan Company Common Stock,0.0,0.0,0.9524899889543551,111.76573086849385
"Watts Water Technologies, Inc. Class A Common Stock",0.04247751,4.247751,0.9524899889543551,111.76573086849385
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
"Dave & Buster's Entertainment, Inc. - Common Stock",0.019125329,1.9125329,0.9524899889543551,111.76573086849385
"PolarityTE, Inc. - Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
Fluidigm Corporation - Common Stock,1.8592e-05,0.0018592,0.9524899889543551,111.76573086849385
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.9524899889543551,111.76573086849385
"SPS Commerce, Inc. - Common Stock",0.027641145,2.7641145,0.9524899889543551,111.76573086849385
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
"Shiloh Industries, Inc. - Common Stock",5.577e-06,0.0005577000000000001,0.9524899889543551,111.76573086849385
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,0.9524899889543551,111.76573086849385
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.03925474,3.9254740000000004,0.9524899889543551,111.76573086849385
"OSI Systems, Inc. - Common Stock",0.01206422,1.206422,0.9524899889543551,111.76573086849385
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.029467569,2.9467569,0.9524899889543551,111.76573086849385
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.9524899889543551,111.76573086849385
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
"Independence Realty Trust, Inc. Common Stock",0.039408015,3.9408014999999996,0.9524899889543551,111.76573086849385
"Blackstone Mortgage Trust, Inc. Common Stock",0.0,0.0,0.9524899889543551,111.76573086849385
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.09445401,9.445401,0.9524899889543551,111.76573086849385
