Generation,Diversity
0,0.005714890967127555
1,0.003995333126738764
2,0.004426621122424943
3,0.0042731708676742395
4,0.004313734502052377
5,0.0036892135695983214
6,0.00498654312553119
7,0.005226425758626911
8,0.005128595042709255
9,0.005704523883445568
10,0.006331909312223442
11,0.00654442832855347
12,0.006563318025881267
13,0.008027204619964522
14,0.008443830915624884
15,0.008308817895066135
16,0.008197676657329667
17,0.00881627817320635
18,0.009466485518429234
19,0.009178541049874407
20,0.00945933369896216
21,0.009648948566897231
22,0.009111416654705065
23,0.01036454859746597
24,0.010998942550589128
25,0.011275554376528132
26,0.010765520805710103
27,0.011645919535475037
28,0.01085974465247879
29,0.010725135877730852
30,0.011138123317920568
31,0.01159507883402184
32,0.01170022898258348
33,0.011177024583094962
34,0.011571442218920782
35,0.012028552986420828
36,0.011964616862575222
37,0.012318453157277011
38,0.012175563050483017
39,0.012196853749036061
40,0.012731738057368958
41,0.01223168848525253
42,0.012955636885395977
43,0.013040675266191537
44,0.012209718786309377
45,0.012263131608223248
46,0.01190693571595229
47,0.011938124841779885
48,0.011625375525724586
49,0.01157081734204584
50,0.012002790859638773
