algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
PSO,,0.7132005870256478,0.050413261774972,2.9203478648614265,24.71428804397583,51.0,,,,,,50.0,50.0,0.4,1.0,1.5
PSO,,0.7635671183994897,0.0392965589693515,15.23000572156397,24.92364907264709,51.0,,,,,,50.0,50.0,0.4,1.0,1.0
PSO,,0.8774353291459331,0.0719600418321299,237.7609776177596,25.08441162109375,51.0,,,,,,50.0,50.0,0.4,1.0,2.0
PSO,,0.66953000437332,0.0184415766975615,33.129250116063375,25.32316546440125,51.0,,,,,,50.0,50.0,0.4,1.5,1.0
PSO,,0.7552363939549618,0.032804202034955,28.14611962503338,24.24256134033203,51.0,,,,,,50.0,50.0,0.4,1.5,1.5
PSO,,1.4048740969171625,0.0416310118736302,867.9982320737488,24.83425054550171,51.0,,,,,,50.0,50.0,0.4,1.5,2.0
PSO,,0.7037651843506934,0.0189170471502407,3.089634865206956,24.42866849899292,51.0,,,,,,50.0,50.0,0.4,2.0,1.0
PSO,,0.9231946637187616,0.1041822389014487,7291.894822665102,24.755175495147704,51.0,,,,,,50.0,50.0,0.4,2.0,1.5
PSO,,0.7635671183994897,0.0392965589693515,15.23000572156397,24.18279814720153,51.0,,,,,,50.0,50.0,0.7,1.0,1.0
PSO,,0.7132005870256478,0.050413261774972,2.9203478648614265,24.659779262542724,51.0,,,,,,50.0,50.0,0.4,2.0,2.0
PSO,,1.2212955259785865,0.1046057078111165,1380.562132058967,25.00403752326965,51.0,,,,,,50.0,50.0,0.7,1.0,1.5
PSO,,0.9795938854792908,0.0597056754460289,102319.31662083072,24.176672410964965,51.0,,,,,,50.0,50.0,0.7,1.0,2.0
PSO,,0.7414710484812024,0.0305589103523798,75.33865977593618,25.12609004974365,51.0,,,,,,50.0,50.0,0.7,1.5,1.5
PSO,,0.8774353291459331,0.0719600418321299,237.7609776177596,25.477641010284422,51.0,,,,,,50.0,50.0,0.7,1.5,1.0
PSO,,0.66953000437332,0.0184415766975615,33.129250116063375,23.600825786590576,51.0,,,,,,50.0,50.0,0.7,1.5,2.0
PSO,,0.7552363939549618,0.032804202034955,28.14611962503338,24.250250625610352,51.0,,,,,,50.0,50.0,0.7,2.0,1.0
PSO,,1.106442701124405,0.0441360272551593,31034.29999923344,24.450681686401367,51.0,,,,,,50.0,50.0,0.7,2.0,1.5
PSO,,1.4048740969171625,0.0416310118736302,867.9982320737488,24.43620948791504,51.0,,,,,,50.0,50.0,0.7,2.0,2.0
PSO,,0.7037651843506934,0.0189170471502407,3.089634865206956,24.20824975967407,51.0,,,,,,50.0,50.0,0.9,1.0,1.0
PSO,,0.9231946637187616,0.1041822389014487,7291.894822665102,24.649558544158936,51.0,,,,,,50.0,50.0,0.9,1.0,1.5
PSO,,0.7635671183994897,0.0392965589693515,15.23000572156397,23.98298349380493,51.0,,,,,,50.0,50.0,0.9,1.0,2.0
PSO,,0.7132005870256478,0.050413261774972,2.9203478648614265,24.230416584014893,51.0,,,,,,50.0,50.0,0.9,1.5,1.0
PSO,,1.2212955259785865,0.1046057078111165,1380.562132058967,24.73100996017456,51.0,,,,,,50.0,50.0,0.9,1.5,1.5
PSO,,0.9795938854792908,0.0597056754460289,102319.31662083072,25.013530349731447,51.0,,,,,,50.0,50.0,0.9,1.5,2.0
PSO,,0.7414710484812024,0.0305589103523798,75.33865977593618,23.736912107467653,51.0,,,,,,50.0,50.0,0.9,2.0,1.0
PSO,,0.8774353291459331,0.0719600418321299,237.7609776177596,24.921466970443724,51.0,,,,,,50.0,50.0,0.9,2.0,1.5
PSO,,0.66953000437332,0.0184415766975615,33.129250116063375,24.008356189727785,51.0,,,,,,50.0,50.0,0.9,2.0,2.0
PSO,,0.8406878160255967,0.033263751987698,35.18116899422526,27.867643737792967,101.0,,,,,,50.0,100.0,0.4,1.0,1.0
