Generation,Fitness
0,0.41838450304287145
1,0.4871677120983429
2,0.5727465087259164
3,0.6059737831322688
4,0.6085249703080199
5,0.6320539137765627
6,0.6627275167706888
7,0.6861711447319857
8,0.6920539760207204
9,0.7159055428503787
10,0.7187208562713738
11,0.7322879714059295
12,0.7338279482285609
13,0.7276311437283788
14,0.7402011346880474
15,0.7412361501484271
16,0.7435849461951219
17,0.7337242576605455
18,0.7259479045587901
19,0.747704423407195
20,0.7597147289407888
21,0.7574924915503021
22,0.7562761985294666
23,0.7766285191700295
24,0.7846144258327377
25,0.7810910591938187
26,0.7885838733614334
27,0.7557467943550058
28,0.781378948376392
29,0.7929430526138832
30,0.7775889376364991
31,0.7967049117233145
32,0.8099985107046301
33,0.7959443491106262
34,0.8025949959400958
35,0.8045178142158269
36,0.8072887402056057
37,0.8250500475145748
38,0.8118643745690695
39,0.8044816931571154
40,0.8191649614938876
41,0.8019695264446397
42,0.8146091795567518
43,0.8180881729492857
44,0.8237408579948634
45,0.8258310016763124
46,0.8261465507495842
47,0.8196052737155599
48,0.8287013071673923
49,0.8273264833462975
50,0.8319800651073294
51,0.8341049227051633
52,0.82547414179515
53,0.8195814792917792
54,0.8341126893917961
55,0.8311343695288835
56,0.8364127504190388
57,0.8295503568480945
58,0.8366632188724905
59,0.8219583545753634
60,0.8361755278286713
61,0.8368252916806825
62,0.8396017401110668
63,0.830065230945087
64,0.8314458934644744
65,0.8492117914873514
66,0.8408247103128077
67,0.8446450693972682
68,0.8489148368068987
69,0.8511537107229188
70,0.8642646780795087
71,0.8704261074570496
72,0.8294496804287764
73,0.8321803852538288
74,0.8546878793935244
75,0.8594723346361124
76,0.8567102571011638
77,0.8581558199423623
78,0.8508179011687185
79,0.8604990026559084
80,0.8501821606222899
81,0.8640391901717954
82,0.8616619357570383
83,0.868618373293437
84,0.8582704699570286
85,0.871427786527936
86,0.8606144333957033
87,0.8633200499262574
88,0.8724593146359163
89,0.8740051214705474
90,0.8694900990351021
91,0.8730905283950752
92,0.873886807090642
93,0.8739453457189484
94,0.8742756068859636
95,0.8855581907038408
96,0.8736137422868776
97,0.8750868271224272
98,0.8526346108153998
99,0.8864704344877148
100,0.8784985671611703
101,0.8855592077305867
102,0.8836801504849586
103,0.87949485783376
104,0.8853545959767749
