Generation,Diversity
0,0.005712957219847777
1,0.0043038073599611275
2,0.004120932518227636
3,0.0036802558576860957
4,0.003382003381297436
5,0.003150162900398579
6,0.004260138076705286
7,0.004729772042680731
8,0.004959855461400933
9,0.005558708042929049
10,0.0063239332815585945
11,0.007074706906890594
12,0.007599974346037006
13,0.008159560955808784
14,0.009248248074190805
15,0.009408103686910398
16,0.009975431787104354
17,0.010388065865004204
18,0.010240067690075867
19,0.010934791902892886
20,0.011465302376470428
21,0.011463281419463383
22,0.011727759174553576
23,0.013474426275684235
24,0.014076839761418457
25,0.014073178548781954
26,0.015385731581778144
27,0.01617492906368753
28,0.016784179852457663
29,0.01602978946195854
30,0.01560004578200014
31,0.0154720037385737
32,0.016369397403532982
33,0.0162073186704324
34,0.016553821625380667
35,0.016475002147196494
36,0.016586330527371875
37,0.0168542255237491
38,0.016711371871853273
39,0.016221384183624843
40,0.016245857279836077
41,0.016865272061172977
42,0.016254959792996123
43,0.01617720408116528
44,0.016203618082422103
45,0.016239434738896146
46,0.016307287903798665
47,0.016358786037793352
48,0.01573207382698546
49,0.01597682449452721
50,0.016063821797890177
51,0.01577501292839206
52,0.01604504576799758
53,0.016202658521467385
54,0.015335576087139806
55,0.01579453572523407
56,0.01567493145977319
57,0.015264475385367467
58,0.015396656974727013
59,0.014617694244400514
60,0.014750948929187739
61,0.015038665967765813
62,0.014357127621472999
63,0.014940590058001461
64,0.014884458923983029
65,0.014992586770300848
66,0.014810738468624294
67,0.015299080292150618
68,0.014123667856499378
69,0.01438226178083001
70,0.01402289784487139
71,0.013719626872064315
72,0.013284973783478935
73,0.014400725735867741
74,0.01307990907327323
75,0.012915794988912876
76,0.013798207011545499
77,0.013519001475076564
78,0.013422560226967216
79,0.013065557784170892
80,0.012669765768000099
81,0.013198987168395713
82,0.01296719247766573
83,0.013020341679907644
84,0.012452823837781379
85,0.012955884966487776
86,0.012537835971226907
87,0.012725087455301893
88,0.012077974396859006
89,0.012037677990300089
90,0.012571883756682967
91,0.012474049533967342
92,0.011989586511992344
93,0.012746233018408229
94,0.011925519920520322
95,0.011414173593095907
96,0.012074508684408703
97,0.011795164069675434
98,0.011619185342313043
99,0.01204096427011745
100,0.011575994625700428
101,0.01147833278136516
102,0.01165202052229528
103,0.011903372989041427
104,0.012070441126929597
105,0.011461564855302525
106,0.011583675662636633
107,0.01133736433556716
108,0.01138811423434129
109,0.01114821548755348
110,0.011513398855038874
111,0.010635856662573925
112,0.010467934561614423
113,0.011201913813767242
114,0.010080469977142213
115,0.010512900572697543
116,0.0109895690740066
117,0.01036961196029876
118,0.010776343535777338
119,0.010776869191628324
120,0.010690470886677753
121,0.010323911300739721
122,0.01116970072699619
123,0.01070968146474161
124,0.0111720975809358
125,0.010721714028686389
126,0.010567840674492419
127,0.010830273073914612
128,0.011290947524584222
129,0.010946058808668556
130,0.010588348980885384
131,0.010635235192592725
132,0.010334711667715681
133,0.010499479566084113
134,0.010516419071503844
135,0.010319133124803618
136,0.010483672042325145
137,0.009898910986909159
138,0.010212958150778755
139,0.009357369960260374
140,0.009785358830748799
141,0.010179042096234906
142,0.010068812881258953
143,0.009931066661196725
144,0.009308365218751318
145,0.010014905615216806
146,0.009786870319032987
147,0.009339823066162475
148,0.009794970109108373
149,0.010078350644370113
150,0.009538489529270264
151,0.009452579480405919
152,0.009300056216258212
153,0.009448607013167383
154,0.009654785299266229
155,0.00941511385379623
156,0.009514564035932543
157,0.009474065870564496
158,0.00913980650705351
159,0.009480026247268146
160,0.00938654265559311
161,0.009984890727486566
162,0.00928607838310497
163,0.009559982874533553
164,0.009247795796769378
165,0.009899822805233972
166,0.009164538530561267
167,0.009376696034274011
168,0.009448793741554372
169,0.009215422785385754
170,0.009434634628106175
171,0.009431489743220374
172,0.009496580536893824
173,0.009577105872215112
174,0.009007471075955294
175,0.009345386006670333
176,0.00969114497627014
177,0.008919488185437138
178,0.008812350722079173
179,0.009288086862962864
180,0.00900050628170723
181,0.009325248245435224
182,0.008806921266641548
183,0.008814303213102422
184,0.009032199118015198
185,0.00889108708874694
186,0.008953809359056843
187,0.008953850116460058
188,0.009249878878641532
189,0.008811316685228781
190,0.0091498416453953
191,0.008958478210099425
192,0.009073643306894657
193,0.008470396275203414
194,0.008421742471435276
195,0.008985608236646778
196,0.008559295931992273
197,0.008747395424236427
198,0.008490977482177964
199,0.009009841977047087
200,0.008596936328122005
201,0.008137855125962047
202,0.00849474670207848
203,0.008560297395263023
204,0.008394584002325555
205,0.008385653905332606
206,0.00847710213616161
207,0.008926918479870767
208,0.008644556663378426
209,0.008331538567289947
210,0.008168351889782176
211,0.008048374428060558
212,0.007834447614422538
213,0.008559198007344015
214,0.008252506611047124
215,0.008373256523176033
216,0.008432556114574344
217,0.008777254409649304
218,0.00804513907578528
219,0.008221846471577058
220,0.008062188173908953
221,0.008243532488387557
222,0.008575568761030192
223,0.008237092387036907
224,0.00821712056361071
225,0.0078248115602435
226,0.008254746681214392
227,0.007936187333183749
228,0.008230360349971304
229,0.008173602886136227
230,0.008759237756368275
231,0.008378831766953978
232,0.00841318855964302
233,0.008694342106144675
234,0.008237051287169093
235,0.007922528860081586
236,0.008164877678558622
237,0.008644634834352558
238,0.008296376195651496
239,0.008374112205437904
240,0.008127380457274251
241,0.008239241282483304
242,0.007873465685527558
243,0.007937108523067657
244,0.00781269162338279
245,0.008148566642905437
246,0.008125865330986965
247,0.007832125368568931
248,0.008236482460237686
249,0.008349953126230493
250,0.00813204214673386
251,0.0088201068904364
252,0.008302392818611554
253,0.00784142301679108
254,0.008229762526889612
255,0.007688903969161804
256,0.00792636124139953
257,0.008220944463105236
258,0.007544586988516729
259,0.007775855060855778
260,0.008082550711762837
261,0.007301872831932876
262,0.00757803726136317
263,0.007510260643780156
264,0.008201193329386515
265,0.007848026098397543
266,0.00788469609147156
267,0.007403548947837314
268,0.007797258423649668
269,0.007770772769513751
270,0.007611984865563514
271,0.00743288688769405
272,0.007734574118413296
273,0.007321983912427078
274,0.007476300270664649
275,0.007419033187589796
276,0.007773389195181552
277,0.007464365148468564
278,0.0068256856663640895
279,0.007353379272570519
280,0.00764334425294205
281,0.007615163719981754
282,0.007594371974550937
283,0.007461333687382039
284,0.007668015456296855
285,0.00789215727789877
286,0.00761796261920317
287,0.0072561020634991525
288,0.007582655977322847
289,0.007164220331057872
290,0.007500063961408502
291,0.007269294400104136
292,0.007516937180370021
293,0.006924654953661786
294,0.00682022540326079
295,0.007303404750378679
296,0.007313191736962004
297,0.007346781861450594
298,0.007164460192205816
299,0.007073615212667356
300,0.007711939664267225
