Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.00389428,0.389428,0.9811940515964755,113.96931733701282
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
Stepan Company Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
"Watts Water Technologies, Inc. Class A Common Stock",0.001655169,0.1655169,0.9811940515964755,113.96931733701282
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"PolarityTE, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
Fluidigm Corporation - Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.9811940515964755,113.96931733701282
"SPS Commerce, Inc. - Common Stock",0.001862189,0.1862189,0.9811940515964755,113.96931733701282
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.000656359,0.0656359,0.9811940515964755,113.96931733701282
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Shiloh Industries, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"DB Gold Double Long ETN due February 15, 2038",0.014225375,1.4225375,0.9811940515964755,113.96931733701282
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.096844885,9.6844885,0.9811940515964755,113.96931733701282
"OSI Systems, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
Lincoln Educational Services Corporation - Common Stock,0.000133147,0.013314699999999999,0.9811940515964755,113.96931733701282
"Aerie Pharmaceuticals, Inc. - Common Stock",2.9447e-05,0.0029447,0.9811940515964755,113.96931733701282
"Independence Realty Trust, Inc. Common Stock",0.073290396,7.3290396,0.9811940515964755,113.96931733701282
"Blackstone Mortgage Trust, Inc. Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.099439559,9.943955899999999,0.9811940515964755,113.96931733701282
"ServiceMaster Global Holdings, Inc. Common Stock",0.092813188,9.281318800000001,0.9811940515964755,113.96931733701282
American Equity Investment Life Holding Company Common Stock,7.21e-06,0.000721,0.9811940515964755,113.96931733701282
"Manitex International, Inc. - common stock",0.0,0.0,0.9811940515964755,113.96931733701282
Primo Water Corporation Common Stock,0.001141287,0.1141287,0.9811940515964755,113.96931733701282
"Champions Oncology, Inc. - Common Stock",0.001181483,0.11814830000000001,0.9811940515964755,113.96931733701282
"Cohu, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.020226469,2.0226469000000002,0.9811940515964755,113.96931733701282
"Carter's, Inc. Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.0,0.0,0.9811940515964755,113.96931733701282
"Dillard's, Inc. Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.9811940515964755,113.96931733701282
WEX Inc. common stock,4.6481e-05,0.0046481,0.9811940515964755,113.96931733701282
Ducommun Incorporated Common Stock,0.002035802,0.20358020000000002,0.9811940515964755,113.96931733701282
"Cboe Global Markets, Inc. Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
Vonage Holdings Corp. - Common Stock,0.084474671,8.4474671,0.9811940515964755,113.96931733701282
Barclays PLC Common Stock,0.001295251,0.1295251,0.9811940515964755,113.96931733701282
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.0,0.0,0.9811940515964755,113.96931733701282
"Alaska Air Group, Inc. Common Stock",0.001507171,0.15071710000000002,0.9811940515964755,113.96931733701282
Kennedy-Wilson Holdings Inc. Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
"Copart, Inc. - Common Stock",0.094457142,9.4457142,0.9811940515964755,113.96931733701282
"Marten Transport, Ltd. - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
Xinyuan Real Estate Co Ltd American Depositary Shares,0.000976774,0.0976774,0.9811940515964755,113.96931733701282
ORBCOMM Inc. - Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
AGNC Investment Corp. - Common Stock,0.000285129,0.0285129,0.9811940515964755,113.96931733701282
"Zillow Group, Inc. - Class A Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
Ion Geophysical Corporation Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,0.9811940515964755,113.96931733701282
"Computer Task Group, Incorporated - Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
"Voya Financial, Inc. Common Stock",0.000654781,0.0654781,0.9811940515964755,113.96931733701282
Icahn Enterprises L.P. - Depositary units,0.0,0.0,0.9811940515964755,113.96931733701282
Extra Space Storage Inc Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
"Theravance Biopharma, Inc. - Ordinary Shares",0.0,0.0,0.9811940515964755,113.96931733701282
Friedman Industries Inc. Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
Radcom Ltd. - Ordinary Shares,7e-08,7.000000000000001e-06,0.9811940515964755,113.96931733701282
"Littelfuse, Inc. - Common Stock",0.063872399,6.3872399,0.9811940515964755,113.96931733701282
Oak Valley Bancorp (CA) - Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
Ferro Corporation Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
STAAR Surgical Company - Common Stock,0.0,0.0,0.9811940515964755,113.96931733701282
Central European Media Enterprises Ltd. - Class A Common Stock,0.000203712,0.0203712,0.9811940515964755,113.96931733701282
"Townsquare Media, Inc. Class A Common Stock",0.0,0.0,0.9811940515964755,113.96931733701282
CNA Financial Corporation Common Stock,0.014648809,1.4648809,0.9811940515964755,113.96931733701282
