Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,0.973343953055412,105.30283074935669
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
Stepan Company Common Stock,0.012516584,1.2516584000000002,0.973343953055412,105.30283074935669
"Watts Water Technologies, Inc. Class A Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"PolarityTE, Inc. - Common Stock",0.008234897,0.8234897,0.973343953055412,105.30283074935669
Fluidigm Corporation - Common Stock,0.0,0.0,0.973343953055412,105.30283074935669
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.003950235,0.39502349999999997,0.973343953055412,105.30283074935669
"SPS Commerce, Inc. - Common Stock",0.011216151,1.1216151,0.973343953055412,105.30283074935669
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"Shiloh Industries, Inc. - Common Stock",0.000491898,0.049189800000000006,0.973343953055412,105.30283074935669
"DB Gold Double Long ETN due February 15, 2038",0.004532903,0.4532903,0.973343953055412,105.30283074935669
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.053732168,5.3732168,0.973343953055412,105.30283074935669
"OSI Systems, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,0.973343953055412,105.30283074935669
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.973343953055412,105.30283074935669
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"Independence Realty Trust, Inc. Common Stock",0.048813185,4.8813185,0.973343953055412,105.30283074935669
"Blackstone Mortgage Trust, Inc. Common Stock",0.082673061,8.2673061,0.973343953055412,105.30283074935669
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.093480693,9.3480693,0.973343953055412,105.30283074935669
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
American Equity Investment Life Holding Company Common Stock,0.0,0.0,0.973343953055412,105.30283074935669
"Manitex International, Inc. - common stock",0.0,0.0,0.973343953055412,105.30283074935669
Primo Water Corporation Common Stock,0.077381325,7.7381325,0.973343953055412,105.30283074935669
"Champions Oncology, Inc. - Common Stock",3.04e-07,3.0400000000000004e-05,0.973343953055412,105.30283074935669
"Cohu, Inc. - Common Stock",0.001421992,0.1421992,0.973343953055412,105.30283074935669
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.973343953055412,105.30283074935669
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.0,0.0,0.973343953055412,105.30283074935669
"Carter's, Inc. Common Stock",1.7734e-05,0.0017734,0.973343953055412,105.30283074935669
"Wayside Technology Group, Inc. - Common Stock",0.000739596,0.0739596,0.973343953055412,105.30283074935669
