Generation,Diversity
0,0.005812928262293068
1,0.004419210538802631
2,0.004414693003817277
3,0.0038363296766476935
4,0.003474719445697534
5,0.004292689979594272
6,0.004977682748037369
7,0.005460939673908749
8,0.006147838802962869
9,0.00683169157409158
10,0.007439057293462448
11,0.007859352479902035
12,0.00800721782353671
13,0.008161445419991208
14,0.00828275947517129
15,0.0088833413254713
16,0.009155085611614785
17,0.009451197827351989
18,0.009678768847072831
19,0.009575077990836768
20,0.009565817634877748
21,0.00948874106659703
22,0.008948852488620991
23,0.008996903797962592
24,0.008869205128921991
25,0.009097167752420844
26,0.008623196280559669
27,0.008312053502091599
28,0.008580393412308783
29,0.009060690635698676
30,0.00874550585379514
31,0.008551923519791253
32,0.008655265637162039
33,0.008922364183217752
34,0.008903636442784676
35,0.008901727431309644
36,0.008796415354468966
37,0.009246266958424948
38,0.008473442723414977
39,0.008356258123626231
40,0.008856596188785844
41,0.009063473088169736
42,0.009170838649806595
43,0.009349486554268916
44,0.009061880442569014
45,0.009061649680396997
46,0.009334528674052003
47,0.008968010689034
48,0.008911355359089298
49,0.009025175547275756
50,0.008735764402271159
51,0.008868057488340077
52,0.008828127501770543
53,0.008215587325982187
54,0.0083714623568277
55,0.008825944235051886
56,0.008454617285228888
57,0.008575463894497098
58,0.008720006748266802
59,0.008845248893224278
60,0.008803087738686939
61,0.00872822411548294
62,0.009224880862032676
63,0.008894261671725317
64,0.008814406686805162
65,0.008656918711071554
66,0.009286153888669761
67,0.009206172857047749
68,0.009921815894101911
69,0.00965146323300341
70,0.009823599958353644
71,0.00963806496712115
72,0.009828375484130219
73,0.009380070558497483
74,0.009657050729515669
75,0.010053644622082138
76,0.009360979437420801
77,0.009370765895427647
78,0.009859185272661634
79,0.009718301377272734
80,0.009257688548501381
81,0.00975013004413844
82,0.009379860854980888
83,0.009211125363240515
84,0.009185038641563757
85,0.00907877689214464
86,0.009182239593305224
87,0.00891610067811655
88,0.009121778514853825
89,0.009346482946489921
90,0.009326710543665555
91,0.009522998802589212
92,0.009902586546742255
93,0.009692556531002249
94,0.00967990401653127
95,0.009887619700937786
96,0.009800094518062312
97,0.009516918076267592
98,0.010107413206545188
99,0.009945731939722244
100,0.009735518444802799
