Generation,Diversity
0,0.005837653986061004
1,0.004162151735355723
2,0.004374944816827289
3,0.0037139072875195973
4,0.0035401973245571504
5,0.003148213829959475
6,0.0033614500110711897
7,0.004352173425684513
8,0.004921646272960639
9,0.005071377317645536
10,0.00540978785165559
11,0.005513105168635318
12,0.005134193952421607
13,0.005850634068883158
14,0.0064372129369971946
15,0.006724722022025675
16,0.006682055242625562
17,0.006582795005864434
18,0.007383652718456999
19,0.007323665697890428
20,0.007275351756013873
21,0.0076975822340214365
22,0.008061745975168554
23,0.008326157104322732
24,0.00920808726879971
25,0.009869163230610994
26,0.008677284299137477
27,0.008845843450324825
28,0.008838662922694574
29,0.008481428996177336
30,0.008680528494431579
31,0.008491753064676085
32,0.008559679116738612
33,0.008780774195433045
34,0.008392846716847917
35,0.007715822971700262
36,0.009976584495658742
37,0.010643768267998295
38,0.009532237187271255
39,0.010661398233497989
40,0.010013724298494099
41,0.011299300022619632
42,0.012238769560151196
43,0.012500200995687176
44,0.012479190097782724
45,0.011094492344023075
46,0.01204726693191863
47,0.01242608265300027
48,0.011715638635879044
49,0.012871456403842711
50,0.013393264567394956
