Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Stepan Company Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"Watts Water Technologies, Inc. Class A Common Stock",0.04247751,4.247751,0.9357834532969124,107.10953452286044
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Dave & Buster's Entertainment, Inc. - Common Stock",0.019125329,1.9125329,0.9357834532969124,107.10953452286044
"PolarityTE, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Fluidigm Corporation - Common Stock,1.8592e-05,0.0018592,0.9357834532969124,107.10953452286044
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.9357834532969124,107.10953452286044
"SPS Commerce, Inc. - Common Stock",0.027641145,2.7641145,0.9357834532969124,107.10953452286044
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Shiloh Industries, Inc. - Common Stock",5.577e-06,0.0005577000000000001,0.9357834532969124,107.10953452286044
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,0.9357834532969124,107.10953452286044
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.03925474,3.9254740000000004,0.9357834532969124,107.10953452286044
"OSI Systems, Inc. - Common Stock",0.01206422,1.206422,0.9357834532969124,107.10953452286044
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.029467569,2.9467569,0.9357834532969124,107.10953452286044
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Independence Realty Trust, Inc. Common Stock",0.039408015,3.9408014999999996,0.9357834532969124,107.10953452286044
"Blackstone Mortgage Trust, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.09445401,9.445401,0.9357834532969124,107.10953452286044
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
American Equity Investment Life Holding Company Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"Manitex International, Inc. - common stock",0.0,0.0,0.9357834532969124,107.10953452286044
Primo Water Corporation Common Stock,0.064907323,6.4907323,0.9357834532969124,107.10953452286044
"Champions Oncology, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Cohu, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.0,0.0,0.9357834532969124,107.10953452286044
"Carter's, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",3.5225e-05,0.0035225000000000005,0.9357834532969124,107.10953452286044
"Dillard's, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.9357834532969124,107.10953452286044
WEX Inc. common stock,0.0,0.0,0.9357834532969124,107.10953452286044
Ducommun Incorporated Common Stock,3.3335e-05,0.0033334999999999997,0.9357834532969124,107.10953452286044
"Cboe Global Markets, Inc. Common Stock",0.002078687,0.20786870000000002,0.9357834532969124,107.10953452286044
Vonage Holdings Corp. - Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
Barclays PLC Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.003634208,0.3634208,0.9357834532969124,107.10953452286044
"Alaska Air Group, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Kennedy-Wilson Holdings Inc. Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"Copart, Inc. - Common Stock",0.08854706,8.854706,0.9357834532969124,107.10953452286044
"Marten Transport, Ltd. - Common Stock",0.000125583,0.0125583,0.9357834532969124,107.10953452286044
Xinyuan Real Estate Co Ltd American Depositary Shares,0.093771675,9.3771675,0.9357834532969124,107.10953452286044
ORBCOMM Inc. - Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
AGNC Investment Corp. - Common Stock,0.00055961,0.055961,0.9357834532969124,107.10953452286044
"Zillow Group, Inc. - Class A Common Stock",0.017121163,1.7121163,0.9357834532969124,107.10953452286044
Ion Geophysical Corporation Common Stock,0.00826504,0.8265039999999999,0.9357834532969124,107.10953452286044
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,0.9357834532969124,107.10953452286044
"Computer Task Group, Incorporated - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Voya Financial, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Icahn Enterprises L.P. - Depositary units,0.002584329,0.25843289999999997,0.9357834532969124,107.10953452286044
Extra Space Storage Inc Common Stock,0.020045192,2.0045192,0.9357834532969124,107.10953452286044
"Theravance Biopharma, Inc. - Ordinary Shares",0.0,0.0,0.9357834532969124,107.10953452286044
Friedman Industries Inc. Common Stock,0.001785099,0.1785099,0.9357834532969124,107.10953452286044
Radcom Ltd. - Ordinary Shares,0.0,0.0,0.9357834532969124,107.10953452286044
"Littelfuse, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Oak Valley Bancorp (CA) - Common Stock,0.00076657,0.07665699999999999,0.9357834532969124,107.10953452286044
Ferro Corporation Common Stock,0.018243147,1.8243147000000002,0.9357834532969124,107.10953452286044
STAAR Surgical Company - Common Stock,0.075255619,7.5255619,0.9357834532969124,107.10953452286044
Central European Media Enterprises Ltd. - Class A Common Stock,0.000923343,0.0923343,0.9357834532969124,107.10953452286044
"Townsquare Media, Inc. Class A Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
CNA Financial Corporation Common Stock,0.02524556,2.524556,0.9357834532969124,107.10953452286044
Crane Co. Common Stock,0.050451338,5.0451337999999994,0.9357834532969124,107.10953452286044
"Telephone and Data Systems, Inc. Common Shares",0.0,0.0,0.9357834532969124,107.10953452286044
HighPoint Resources Corporation Common Stock,0.001285148,0.1285148,0.9357834532969124,107.10953452286044
"JAKKS Pacific, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Nevro Corp. Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"Blackrock MuniYield Fund, Inc.  Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Regency Centers Corporation - Common Stock,0.002413146,0.24131460000000002,0.9357834532969124,107.10953452286044
Akers Biosciences Inc. - Common Stock,7.6605e-05,0.007660500000000001,0.9357834532969124,107.10953452286044
"U.S. Auto Parts Network, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
II-VI Incorporated - Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
Humana Inc. Common Stock,0.025069346,2.5069346,0.9357834532969124,107.10953452286044
Koss Corporation - Common Stock,0.002701457,0.2701457,0.9357834532969124,107.10953452286044
"Dine Brands Global, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Adams Natural Resources Fund, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Ballantyne Strong, Inc. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
YPF Sociedad Anonima Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
Synchrony Financial Common Stock,3.7744e-05,0.0037744000000000002,0.9357834532969124,107.10953452286044
Textainer Group Holdings Limited Common Shares,1.3734e-05,0.0013733999999999999,0.9357834532969124,107.10953452286044
"Myriad Genetics, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Progress Software Corporation - Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"NuVasive, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Collectors Universe, Inc. - Common Stock",7.855e-05,0.007855,0.9357834532969124,107.10953452286044
"Sage Therapeutics, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Five Star Senior Living Inc. - Common Shares,0.0,0.0,0.9357834532969124,107.10953452286044
"Motorcar Parts of America, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
DURECT Corporation - Common Stock,0.061650731,6.1650731,0.9357834532969124,107.10953452286044
"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index",0.0,0.0,0.9357834532969124,107.10953452286044
"Broadwind Energy, Inc. - Common Stock",0.000348017,0.0348017,0.9357834532969124,107.10953452286044
Kingold Jewelry Inc. - Common Stock,0.029157012,2.9157012,0.9357834532969124,107.10953452286044
Sunrun Inc. - Common Stock,0.0,0.0,0.9357834532969124,107.10953452286044
"United Bankshares, Inc. - Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
"Industrias Bachoco, S.A.B. de C.V. Common Stock",0.0,0.0,0.9357834532969124,107.10953452286044
Aptorum Group Limited - Class A Ordinary Shares,0.098872697,9.8872697,0.9357834532969124,107.10953452286044
