Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
"Kirkland's, Inc. - Common Stock",1.494e-06,0.0001494,1.0188515577611585,115.44244323192044
Stepan Company Common Stock,0.075147458,7.5147458,1.0188515577611585,115.44244323192044
"Watts Water Technologies, Inc. Class A Common Stock",1.0071e-05,0.0010071000000000001,1.0188515577611585,115.44244323192044
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Dave & Buster's Entertainment, Inc. - Common Stock",0.005979683,0.5979683,1.0188515577611585,115.44244323192044
"PolarityTE, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Fluidigm Corporation - Common Stock,1.773e-06,0.0001773,1.0188515577611585,115.44244323192044
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,1.0188515577611585,115.44244323192044
"SPS Commerce, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.00026468,0.026468,1.0188515577611585,115.44244323192044
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Shiloh Industries, Inc. - Common Stock",2.208e-06,0.0002208,1.0188515577611585,115.44244323192044
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,1.0188515577611585,115.44244323192044
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.0,0.0,1.0188515577611585,115.44244323192044
"OSI Systems, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.000239989,0.0239989,1.0188515577611585,115.44244323192044
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
"Aerie Pharmaceuticals, Inc. - Common Stock",0.012977362,1.2977362,1.0188515577611585,115.44244323192044
"Independence Realty Trust, Inc. Common Stock",0.013528987,1.3528987,1.0188515577611585,115.44244323192044
"Blackstone Mortgage Trust, Inc. Common Stock",0.093220914,9.3220914,1.0188515577611585,115.44244323192044
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.098682297,9.8682297,1.0188515577611585,115.44244323192044
"ServiceMaster Global Holdings, Inc. Common Stock",0.083735708,8.373570800000001,1.0188515577611585,115.44244323192044
American Equity Investment Life Holding Company Common Stock,8.8e-08,8.799999999999999e-06,1.0188515577611585,115.44244323192044
"Manitex International, Inc. - common stock",0.008469732,0.8469732000000001,1.0188515577611585,115.44244323192044
Primo Water Corporation Common Stock,0.018198742,1.8198742,1.0188515577611585,115.44244323192044
"Champions Oncology, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Cohu, Inc. - Common Stock",5.87e-06,0.000587,1.0188515577611585,115.44244323192044
"Nuance Communications, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.0,0.0,1.0188515577611585,115.44244323192044
"Carter's, Inc. Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.004617888,0.46178879999999994,1.0188515577611585,115.44244323192044
"Dillard's, Inc. Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"South Jersey Industries, Inc. Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
iPath Pure Beta Crude Oil ETN,0.0,0.0,1.0188515577611585,115.44244323192044
WEX Inc. common stock,0.011795631,1.1795631000000002,1.0188515577611585,115.44244323192044
Ducommun Incorporated Common Stock,0.000537836,0.0537836,1.0188515577611585,115.44244323192044
"Cboe Global Markets, Inc. Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Vonage Holdings Corp. - Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Barclays PLC Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Biglari Holdings Inc. Class B Common Stock,0.001549212,0.15492119999999998,1.0188515577611585,115.44244323192044
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.005617165,0.5617165000000001,1.0188515577611585,115.44244323192044
"Alaska Air Group, Inc. Common Stock",0.000365749,0.0365749,1.0188515577611585,115.44244323192044
Kennedy-Wilson Holdings Inc. Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
"Copart, Inc. - Common Stock",0.096623116,9.662311599999999,1.0188515577611585,115.44244323192044
"Marten Transport, Ltd. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Xinyuan Real Estate Co Ltd American Depositary Shares,0.055173474,5.5173474,1.0188515577611585,115.44244323192044
ORBCOMM Inc. - Common Stock,0.00132421,0.13242099999999998,1.0188515577611585,115.44244323192044
AGNC Investment Corp. - Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
"Zillow Group, Inc. - Class A Common Stock",5.0062e-05,0.005006200000000001,1.0188515577611585,115.44244323192044
Ion Geophysical Corporation Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,1.0188515577611585,115.44244323192044
"Computer Task Group, Incorporated - Common Stock",0.000199662,0.0199662,1.0188515577611585,115.44244323192044
"Voya Financial, Inc. Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Icahn Enterprises L.P. - Depositary units,0.0,0.0,1.0188515577611585,115.44244323192044
Extra Space Storage Inc Common Stock,0.0886093,8.86093,1.0188515577611585,115.44244323192044
"Theravance Biopharma, Inc. - Ordinary Shares",0.0,0.0,1.0188515577611585,115.44244323192044
Friedman Industries Inc. Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Radcom Ltd. - Ordinary Shares,0.004647956,0.4647956,1.0188515577611585,115.44244323192044
"Littelfuse, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Oak Valley Bancorp (CA) - Common Stock,0.005244408,0.5244408,1.0188515577611585,115.44244323192044
Ferro Corporation Common Stock,3.47e-07,3.47e-05,1.0188515577611585,115.44244323192044
STAAR Surgical Company - Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Central European Media Enterprises Ltd. - Class A Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
"Townsquare Media, Inc. Class A Common Stock",0.000128102,0.0128102,1.0188515577611585,115.44244323192044
CNA Financial Corporation Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Crane Co. Common Stock,0.00012098,0.012098,1.0188515577611585,115.44244323192044
"Telephone and Data Systems, Inc. Common Shares",0.005755862,0.5755861999999999,1.0188515577611585,115.44244323192044
HighPoint Resources Corporation Common Stock,2.7344e-05,0.0027344,1.0188515577611585,115.44244323192044
"JAKKS Pacific, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Nevro Corp. Common Stock,0.069297656,6.9297656,1.0188515577611585,115.44244323192044
"Blackrock MuniYield Fund, Inc.  Common Stock",0.001364836,0.13648359999999998,1.0188515577611585,115.44244323192044
Regency Centers Corporation - Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Akers Biosciences Inc. - Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
"U.S. Auto Parts Network, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
II-VI Incorporated - Common Stock,0.040002384,4.000238400000001,1.0188515577611585,115.44244323192044
Humana Inc. Common Stock,0.050964033,5.0964032999999995,1.0188515577611585,115.44244323192044
Koss Corporation - Common Stock,0.000122353,0.012235300000000001,1.0188515577611585,115.44244323192044
"Dine Brands Global, Inc. Common Stock",4.6e-08,4.6e-06,1.0188515577611585,115.44244323192044
"Adams Natural Resources Fund, Inc. Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Ballantyne Strong, Inc. Common Stock",0.001549423,0.1549423,1.0188515577611585,115.44244323192044
YPF Sociedad Anonima Common Stock,0.0,0.0,1.0188515577611585,115.44244323192044
Synchrony Financial Common Stock,1.5793e-05,0.0015792999999999998,1.0188515577611585,115.44244323192044
Textainer Group Holdings Limited Common Shares,5.6287e-05,0.0056286999999999995,1.0188515577611585,115.44244323192044
"Myriad Genetics, Inc. - Common Stock",0.000148898,0.014889800000000002,1.0188515577611585,115.44244323192044
Progress Software Corporation - Common Stock,2.7873e-05,0.0027873,1.0188515577611585,115.44244323192044
"NuVasive, Inc. - Common Stock",0.017422294,1.7422294,1.0188515577611585,115.44244323192044
"Collectors Universe, Inc. - Common Stock",5.157e-06,0.0005157,1.0188515577611585,115.44244323192044
"Sage Therapeutics, Inc. - Common Stock",0.01445859,1.445859,1.0188515577611585,115.44244323192044
Five Star Senior Living Inc. - Common Shares,0.0,0.0,1.0188515577611585,115.44244323192044
"Motorcar Parts of America, Inc. - Common Stock",0.000136684,0.0136684,1.0188515577611585,115.44244323192044
DURECT Corporation - Common Stock,8.7e-08,8.7e-06,1.0188515577611585,115.44244323192044
"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index",0.0,0.0,1.0188515577611585,115.44244323192044
"Broadwind Energy, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
Kingold Jewelry Inc. - Common Stock,0.016513148,1.6513147999999997,1.0188515577611585,115.44244323192044
Sunrun Inc. - Common Stock,0.004978398,0.4978398,1.0188515577611585,115.44244323192044
"United Bankshares, Inc. - Common Stock",0.0,0.0,1.0188515577611585,115.44244323192044
"Industrias Bachoco, S.A.B. de C.V. Common Stock",0.001201146,0.12011459999999999,1.0188515577611585,115.44244323192044
Aptorum Group Limited - Class A Ordinary Shares,0.088879554,8.8879554,1.0188515577611585,115.44244323192044
