Generation,Fitness
0,0.32609705518160226
1,0.4134694329517323
2,0.5469091556205604
3,0.6621704653445292
4,0.6671448083013919
5,0.6958448465759651
6,0.7095919129151421
7,0.735439243972087
8,0.7352427229371796
9,0.7474075967572548
10,0.7735003003576416
11,0.7770917790274094
12,0.7830819501350298
13,0.7979099432314091
14,0.7903498675805303
15,0.7967778352903226
16,0.798890665822464
17,0.7912917026647591
18,0.8002026591159116
19,0.7852963808888703
20,0.796765044538137
21,0.8078998416148746
22,0.8220336193315833
23,0.8399094561423487
24,0.8195214338176201
25,0.8086181858027308
26,0.8126272047904872
27,0.8279853692613348
28,0.8588723049633038
29,0.8690591087829269
30,0.8629496398147105
31,0.8715268969191797
32,0.8830868884511426
33,0.8864412682398467
34,0.8890858868885549
35,0.8898199846160456
36,0.8901893130389436
37,0.8903745513733066
38,0.8904673143911037
39,0.8905137319411024
40,0.8905369534527825
41,0.9116533000276952
42,0.9187315312682761
43,0.9148500620770593
44,0.9104836271741442
45,0.924648521473122
46,0.9206305308523717
47,0.9182232061852906
48,0.9141431345681571
49,0.8975110151056716
50,0.906360630153098
