Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
"Kirkland's, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
Stepan Company Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
"Watts Water Technologies, Inc. Class A Common Stock",0.036505806,3.6505806,1.0053548647262907,114.95629718771693
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Dave & Buster's Entertainment, Inc. - Common Stock",0.013955036,1.3955036,1.0053548647262907,114.95629718771693
"PolarityTE, Inc. - Common Stock",0.000147863,0.0147863,1.0053548647262907,114.95629718771693
Fluidigm Corporation - Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,1.0053548647262907,114.95629718771693
"SPS Commerce, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.014640626,1.4640626,1.0053548647262907,114.95629718771693
"Donegal Group, Inc. - Class B Common Stock",1.9473e-05,0.0019473000000000001,1.0053548647262907,114.95629718771693
"Shiloh Industries, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,1.0053548647262907,114.95629718771693
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.008209245,0.8209245000000001,1.0053548647262907,114.95629718771693
"OSI Systems, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
"Aerie Pharmaceuticals, Inc. - Common Stock",0.003049836,0.3049836,1.0053548647262907,114.95629718771693
"Independence Realty Trust, Inc. Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Blackstone Mortgage Trust, Inc. Common Stock",0.074658655,7.4658655000000005,1.0053548647262907,114.95629718771693
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.098743256,9.8743256,1.0053548647262907,114.95629718771693
"ServiceMaster Global Holdings, Inc. Common Stock",0.051292005,5.1292005000000005,1.0053548647262907,114.95629718771693
American Equity Investment Life Holding Company Common Stock,0.000494458,0.049445800000000005,1.0053548647262907,114.95629718771693
"Manitex International, Inc. - common stock",0.0,0.0,1.0053548647262907,114.95629718771693
Primo Water Corporation Common Stock,0.091382501,9.1382501,1.0053548647262907,114.95629718771693
"Champions Oncology, Inc. - Common Stock",0.000340738,0.0340738,1.0053548647262907,114.95629718771693
"Cohu, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Nuance Communications, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.001102352,0.1102352,1.0053548647262907,114.95629718771693
"Carter's, Inc. Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.0,0.0,1.0053548647262907,114.95629718771693
"Dillard's, Inc. Common Stock",0.000349474,0.0349474,1.0053548647262907,114.95629718771693
"South Jersey Industries, Inc. Common Stock",0.0,0.0,1.0053548647262907,114.95629718771693
iPath Pure Beta Crude Oil ETN,0.0,0.0,1.0053548647262907,114.95629718771693
WEX Inc. common stock,0.026527556,2.6527556,1.0053548647262907,114.95629718771693
Ducommun Incorporated Common Stock,0.00136765,0.136765,1.0053548647262907,114.95629718771693
"Cboe Global Markets, Inc. Common Stock",0.073003973,7.3003973,1.0053548647262907,114.95629718771693
Vonage Holdings Corp. - Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
Barclays PLC Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
Biglari Holdings Inc. Class B Common Stock,0.0,0.0,1.0053548647262907,114.95629718771693
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.004268724,0.4268724,1.0053548647262907,114.95629718771693
"Alaska Air Group, Inc. Common Stock",0.020176587,2.0176587,1.0053548647262907,114.95629718771693
