Generation,Diversity
0,0.005480621774552902
1,0.003926839962083964
2,0.0039748499216426675
3,0.0034872147915147368
4,0.003154069866475809
5,0.002781306627552971
6,0.002545123349392155
7,0.0035203487310306947
8,0.003981709843024792
9,0.004278737138665244
10,0.004679889232174165
11,0.005413187216600027
12,0.0056578893836010365
13,0.006016655908573476
14,0.006839113289220786
15,0.006618591529364611
16,0.006888844028311282
17,0.008148308087298762
18,0.0083083565602826
19,0.009427439649045013
20,0.010518471820791318
21,0.010324389332621677
22,0.011017190366149027
23,0.01170284339536127
24,0.010948269371198116
25,0.010503577363715173
26,0.010819184877698533
27,0.010905199444921812
28,0.010444802213476214
29,0.010625689368590891
30,0.01137397812175548
31,0.010686468740150789
32,0.010172363799790106
33,0.01157590281657229
34,0.01088504308854474
35,0.010013565297491605
36,0.010966998785187003
37,0.011754031568418226
38,0.010703568362393952
39,0.010056229747077037
40,0.011220701125903813
41,0.01104826191787574
42,0.009647810585215294
43,0.009884334504075575
44,0.010784850459555104
45,0.010147264621041985
46,0.01049270789668846
47,0.012609098348697532
48,0.01135260336273933
49,0.010480829214650742
50,0.011742794664778297
