Generation,Fitness
0,0.29529257094247857
1,0.336971428330075
2,0.3904534367177371
3,0.46762534424650454
4,0.5328251492375309
5,0.6168571036820251
6,0.6333461465133473
7,0.6335318476693389
8,0.6361672339615297
9,0.6408142729520094
10,0.6538951141112205
11,0.6644313609178721
12,0.6734408102274724
13,0.6852458061515664
14,0.6781052486341178
15,0.6965155242174781
16,0.6991979244768152
17,0.7472901916783256
18,0.7667850236999186
19,0.7641939002468852
20,0.7691809249191706
21,0.7692686599424542
22,0.7835040391239483
23,0.765082436862075
24,0.8095884416290684
25,0.7913763412864556
26,0.7944275312431012
27,0.8019628739044126
28,0.8167584235914954
29,0.8219039847169315
30,0.8305373385086581
31,0.8197454561223928
32,0.833950568629478
33,0.8363411666578635
34,0.8372647163193703
35,0.8499189495498762
36,0.8232292930265718
37,0.8311043488643435
38,0.8360582740481566
39,0.8070716986789516
40,0.8319404269346731
41,0.8441196929078725
42,0.8549406486126285
43,0.8599054924304731
44,0.853010602120818
45,0.8759925382340745
46,0.8494545650578463
47,0.8608308109877973
48,0.8732063239569221
49,0.8537003461426927
50,0.8613852664729126
