Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.0,0.0,0.9540972444266246,112.44921934154925
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
Stepan Company Common Stock,0.0,0.0,0.9540972444266246,112.44921934154925
"Watts Water Technologies, Inc. Class A Common Stock",0.024443779,2.4443779,0.9540972444266246,112.44921934154925
"Lifetime Brands, Inc. - Common Stock",0.001512151,0.1512151,0.9540972444266246,112.44921934154925
"Dave & Buster's Entertainment, Inc. - Common Stock",0.002079895,0.2079895,0.9540972444266246,112.44921934154925
"PolarityTE, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
Fluidigm Corporation - Common Stock,0.000714961,0.07149609999999999,0.9540972444266246,112.44921934154925
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.9540972444266246,112.44921934154925
"SPS Commerce, Inc. - Common Stock",0.073581797,7.358179700000001,0.9540972444266246,112.44921934154925
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Shiloh Industries, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"DB Gold Double Long ETN due February 15, 2038",0.000287763,0.0287763,0.9540972444266246,112.44921934154925
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.022539009,2.2539008999999997,0.9540972444266246,112.44921934154925
"OSI Systems, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.001178562,0.1178562,0.9540972444266246,112.44921934154925
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.9540972444266246,112.44921934154925
"Aerie Pharmaceuticals, Inc. - Common Stock",0.001801435,0.1801435,0.9540972444266246,112.44921934154925
"Independence Realty Trust, Inc. Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Blackstone Mortgage Trust, Inc. Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.092432481,9.243248099999999,0.9540972444266246,112.44921934154925
"ServiceMaster Global Holdings, Inc. Common Stock",0.000292665,0.0292665,0.9540972444266246,112.44921934154925
American Equity Investment Life Holding Company Common Stock,2.8305e-05,0.0028305,0.9540972444266246,112.44921934154925
"Manitex International, Inc. - common stock",0.0,0.0,0.9540972444266246,112.44921934154925
Primo Water Corporation Common Stock,0.010764576,1.0764576,0.9540972444266246,112.44921934154925
"Champions Oncology, Inc. - Common Stock",0.002015187,0.2015187,0.9540972444266246,112.44921934154925
"Cohu, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.004205502,0.4205502,0.9540972444266246,112.44921934154925
"Carter's, Inc. Common Stock",0.004638878,0.4638878,0.9540972444266246,112.44921934154925
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.001269237,0.1269237,0.9540972444266246,112.44921934154925
"Dillard's, Inc. Common Stock",1.549e-06,0.0001549,0.9540972444266246,112.44921934154925
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.9540972444266246,112.44921934154925
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.9540972444266246,112.44921934154925
WEX Inc. common stock,0.000654838,0.06548380000000001,0.9540972444266246,112.44921934154925
Ducommun Incorporated Common Stock,0.0,0.0,0.9540972444266246,112.44921934154925
"Cboe Global Markets, Inc. Common Stock",0.007543962,0.7543962000000001,0.9540972444266246,112.44921934154925
