Generation,Diversity
0,0.005480621774552902
1,0.005435681653345396
2,0.005285644236957867
3,0.005218514832972326
4,0.005414637494009301
5,0.005344179269983792
6,0.005263775165144379
7,0.004991984902981917
8,0.004796194123220779
9,0.004394561665927163
10,0.0046519729467727556
11,0.004837278380744763
12,0.00461005591140255
13,0.004600475270123788
14,0.004509464068215364
15,0.003922397668221353
16,0.004095821842182725
17,0.004393638166495697
18,0.004682138143606891
19,0.004734468394936481
20,0.0047912940588871675
21,0.004117099312071299
22,0.004212881617776623
23,0.004362759440277722
24,0.004542095339671276
25,0.004517993146003038
26,0.00430214398079812
27,0.004415090407805552
28,0.0044290680773812615
29,0.0044350497651733396
30,0.00433455305941299
31,0.00427742909532804
32,0.004132566238972081
33,0.003760314686876241
34,0.003905344479144801
35,0.0039701779200912845
36,0.004145675473335486
37,0.004037367609006504
38,0.004104310145352598
39,0.004048354359292434
40,0.004123074417249721
41,0.004256562716903585
42,0.003946698309535981
43,0.0038847298660952202
44,0.0036617094318491267
45,0.0037608284353455815
46,0.0038130415154732666
47,0.003778191201894854
48,0.003976203273214693
49,0.003965842314705436
50,0.0040691573341961225
51,0.004086007278486297
52,0.004291763521640515
53,0.0042400031157378195
54,0.004348638768151089
55,0.004178409674326418
56,0.004467731699157235
57,0.004484761847757252
58,0.0042064507849026295
59,0.003807663590697974
60,0.0040171515691936445
61,0.004032516239117425
62,0.004183228072239193
63,0.004170474633621719
64,0.003950384206395703
65,0.0037536589245813524
66,0.003463788322408365
67,0.0033891015754834103
68,0.0036482797182459865
69,0.0037191574786699937
70,0.0032988542954723713
71,0.003268502926719253
72,0.003349690876981497
73,0.003472530418934773
74,0.0034730506075872592
75,0.0036868375269724064
76,0.0034816084724317987
77,0.0036592738430647155
78,0.0035785379902023
79,0.0035955489509940496
80,0.003912887000785439
81,0.003996003192741521
82,0.0039932017448283145
83,0.0036519926235065127
84,0.003959470123768632
85,0.00406139735591115
86,0.0038920138747306886
87,0.0034289691282569142
88,0.0033374824300473026
89,0.003333904895367773
90,0.0034697958721014725
91,0.0033650001870459815
92,0.003596070645458211
93,0.003360358767847883
94,0.003153518187675728
95,0.003469996867380639
96,0.0035400580881625636
97,0.003520387324380046
98,0.0038090788735461443
99,0.003986213881382421
100,0.0037728618194065493
