Generation,Diversity
0,0.005714890967127555
1,0.006222042112949249
2,0.006447580590248946
3,0.006587728846945058
4,0.006764832307242227
5,0.0069327605675792115
6,0.006815000722738951
7,0.007003930024278931
8,0.007295247721420865
9,0.007404337300610225
10,0.007522092616611521
11,0.007629351223204747
12,0.007618773892563939
13,0.0075068891683719675
14,0.0075953887810384976
15,0.00773419849404372
16,0.007837843696418463
17,0.00780740082303558
18,0.0077511533402438585
19,0.007988235411833008
20,0.007617037282787358
21,0.007567361485342137
22,0.00744963673588608
23,0.007270007160419431
24,0.007108166168654273
25,0.007287425128517067
26,0.007065916331716021
27,0.007204289433606632
28,0.0072165994270455905
29,0.007131468237955534
30,0.0074244367327143766
31,0.0070483688598540414
32,0.007014531523693612
33,0.006864957999529978
34,0.0068914628657878885
35,0.006889857026974111
36,0.006969507645752575
37,0.0067754211788628674
38,0.006937040305172509
39,0.007040199868070181
40,0.007197642379710962
41,0.006796538588650072
42,0.006616693299422302
43,0.006543872514752428
44,0.006943540901954874
45,0.0068107640786078194
46,0.006731087870785291
47,0.006799449964828179
48,0.006568752591024346
49,0.006400293387708471
50,0.0060792579339256515
51,0.006267383224810713
52,0.006212765271520272
53,0.0065308083112880465
54,0.006688816874515413
55,0.006791822311596661
56,0.0068257318942554135
57,0.006621016351209584
58,0.006591167121935481
59,0.00679358856834408
60,0.00687165959878167
61,0.006733000559994325
62,0.00689474523957003
63,0.006955159705746874
64,0.006748485636287127
65,0.006721603473078823
66,0.006653007639586076
67,0.006789298651312584
68,0.006530839932656065
69,0.006566447499468003
70,0.0065040315970530315
71,0.006421899654277408
72,0.006325680554913749
73,0.006292671186831613
74,0.0063711456303658385
75,0.006283448302653389
76,0.006123676962860942
77,0.005716662357479414
78,0.005758225513229634
79,0.005877329333856239
80,0.005746855257277428
81,0.0058360210693939926
82,0.0059461608810762205
83,0.005890038798048558
84,0.006063065699567082
85,0.006035608159993173
86,0.006088389430599378
87,0.0060628006209087195
88,0.006235857752568026
89,0.006477625267844411
90,0.0067559006717893165
91,0.006987924928462578
92,0.007189749592358248
93,0.0072266125241903624
94,0.007105898189812364
95,0.007068204660173062
96,0.007314474922190174
97,0.0075827434347301706
98,0.007541279888215782
99,0.007293843580344394
100,0.007208021567735299
