Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.005498684,0.5498684,0.7906163037896856,107.01722892338546
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.7906163037896856,107.01722892338546
Stepan Company Common Stock,0.022872675,2.2872675,0.7906163037896856,107.01722892338546
"Watts Water Technologies, Inc. Class A Common Stock",0.010819898,1.0819898,0.7906163037896856,107.01722892338546
"Lifetime Brands, Inc. - Common Stock",0.009772158,0.9772158,0.7906163037896856,107.01722892338546
"Dave & Buster's Entertainment, Inc. - Common Stock",0.004496886,0.44968860000000005,0.7906163037896856,107.01722892338546
"PolarityTE, Inc. - Common Stock",0.010323802,1.0323802,0.7906163037896856,107.01722892338546
Fluidigm Corporation - Common Stock,0.0,0.0,0.7906163037896856,107.01722892338546
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.012539981,1.2539981,0.7906163037896856,107.01722892338546
"SPS Commerce, Inc. - Common Stock",0.011051964,1.1051963999999999,0.7906163037896856,107.01722892338546
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.001492019,0.1492019,0.7906163037896856,107.01722892338546
"Donegal Group, Inc. - Class B Common Stock",0.001678076,0.1678076,0.7906163037896856,107.01722892338546
"Shiloh Industries, Inc. - Common Stock",0.012323802,1.2323802,0.7906163037896856,107.01722892338546
"DB Gold Double Long ETN due February 15, 2038",0.0022365,0.22365000000000002,0.7906163037896856,107.01722892338546
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.022258447,2.2258447,0.7906163037896856,107.01722892338546
"OSI Systems, Inc. - Common Stock",0.022424759,2.2424759,0.7906163037896856,107.01722892338546
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.071452666,7.145266599999999,0.7906163037896856,107.01722892338546
Lincoln Educational Services Corporation - Common Stock,0.026482237,2.6482237,0.7906163037896856,107.01722892338546
"Aerie Pharmaceuticals, Inc. - Common Stock",0.008156723,0.8156722999999999,0.7906163037896856,107.01722892338546
"Independence Realty Trust, Inc. Common Stock",0.045761942,4.5761942,0.7906163037896856,107.01722892338546
"Blackstone Mortgage Trust, Inc. Common Stock",0.018273065,1.8273065000000002,0.7906163037896856,107.01722892338546
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.096075215,9.6075215,0.7906163037896856,107.01722892338546
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.7906163037896856,107.01722892338546
American Equity Investment Life Holding Company Common Stock,0.001732854,0.1732854,0.7906163037896856,107.01722892338546
"Manitex International, Inc. - common stock",0.0,0.0,0.7906163037896856,107.01722892338546
Primo Water Corporation Common Stock,0.0,0.0,0.7906163037896856,107.01722892338546
"Champions Oncology, Inc. - Common Stock",0.000658182,0.0658182,0.7906163037896856,107.01722892338546
"Cohu, Inc. - Common Stock",0.023561783,2.3561783,0.7906163037896856,107.01722892338546
"Nuance Communications, Inc. - Common Stock",0.003090902,0.3090902,0.7906163037896856,107.01722892338546
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.005414386,0.5414386,0.7906163037896856,107.01722892338546
"Carter's, Inc. Common Stock",0.0,0.0,0.7906163037896856,107.01722892338546
