Generation,Diversity
0,0.005714890967127555
1,0.005999642109468532
2,0.00627830441672064
3,0.006421279263905856
4,0.006302196923523047
5,0.00630255707024606
6,0.006032807087682699
7,0.005946669635077137
8,0.006260758288689886
9,0.006213984485601784
10,0.006304817691255218
11,0.006315570442155524
12,0.006456181295757082
13,0.006319101321882497
14,0.006315880454126961
15,0.006338465360662558
16,0.0065263244344435315
17,0.006549959672968734
18,0.006411330374874541
19,0.006292793304292689
20,0.006265466978251877
21,0.0062143235274491945
22,0.005812611598001974
23,0.005463897432601637
24,0.005724311906964399
25,0.005733578846379943
26,0.0057025722850730974
27,0.005942412202676568
28,0.006064397011294604
29,0.006209521244720193
30,0.006102269560703572
31,0.006236060751767659
32,0.006178900331640993
33,0.006064683348082634
34,0.006070661997119003
35,0.00645494241445658
36,0.00618692440781468
37,0.006011644108105047
38,0.0059546596867111785
39,0.006135895640113531
40,0.006022225027244651
41,0.006199903803272786
42,0.0062080532809302095
43,0.0060289141745750304
44,0.005881330564850886
45,0.005923410815681575
46,0.005739091247612504
47,0.0057910598707884686
48,0.005697441668908623
49,0.005726793290398894
50,0.0056670368725490776
51,0.0058532975911588505
52,0.005768631725455529
53,0.00580453951153309
54,0.005636428158466918
55,0.005631424371161261
56,0.005645350497991957
57,0.005647798486659025
58,0.005792552664738394
59,0.005716844490779912
60,0.0054660524609510255
61,0.005438162626685447
62,0.005431798081190811
63,0.005549626066358983
64,0.0055823672102925685
65,0.005747389488920946
66,0.00584511706184044
67,0.005695977345878921
68,0.005730757353957116
69,0.005695820550391496
70,0.005828649234196681
71,0.005571136914553384
72,0.005707577087649253
73,0.005616141279068671
74,0.005511803944350529
75,0.005510977350848617
76,0.0056138157677515675
77,0.005656382948737583
78,0.005735781267074682
79,0.005590874101744921
80,0.005719535742338421
81,0.005645780824457341
82,0.00545987905740291
83,0.005326801960589633
84,0.005309913283676682
85,0.005669723822114876
86,0.005580025080956753
87,0.005543718533428446
88,0.0053487977842581035
89,0.005481322654873926
90,0.005251389546491542
91,0.005272778803575641
92,0.005271429995760415
93,0.0053860163146217535
94,0.005404296360704819
95,0.005456765508285798
96,0.005454023189854957
97,0.005728390009448974
98,0.005362934762514807
99,0.005031423799053964
100,0.004936989298040553
