Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.005498684,0.5498684,0.7786127171605672,103.85092076651942
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.7786127171605672,103.85092076651942
Stepan Company Common Stock,0.022872675,2.2872675,0.7786127171605672,103.85092076651942
"Watts Water Technologies, Inc. Class A Common Stock",0.010819898,1.0819898,0.7786127171605672,103.85092076651942
"Lifetime Brands, Inc. - Common Stock",0.009772158,0.9772158,0.7786127171605672,103.85092076651942
"Dave & Buster's Entertainment, Inc. - Common Stock",0.004496886,0.44968860000000005,0.7786127171605672,103.85092076651942
"PolarityTE, Inc. - Common Stock",0.010323802,1.0323802,0.7786127171605672,103.85092076651942
Fluidigm Corporation - Common Stock,0.0,0.0,0.7786127171605672,103.85092076651942
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.012539981,1.2539981,0.7786127171605672,103.85092076651942
"SPS Commerce, Inc. - Common Stock",0.011051964,1.1051963999999999,0.7786127171605672,103.85092076651942
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.001492019,0.1492019,0.7786127171605672,103.85092076651942
"Donegal Group, Inc. - Class B Common Stock",0.001678076,0.1678076,0.7786127171605672,103.85092076651942
"Shiloh Industries, Inc. - Common Stock",0.012323802,1.2323802,0.7786127171605672,103.85092076651942
"DB Gold Double Long ETN due February 15, 2038",0.0022365,0.22365000000000002,0.7786127171605672,103.85092076651942
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.022258447,2.2258447,0.7786127171605672,103.85092076651942
"OSI Systems, Inc. - Common Stock",0.022424759,2.2424759,0.7786127171605672,103.85092076651942
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.071452666,7.145266599999999,0.7786127171605672,103.85092076651942
Lincoln Educational Services Corporation - Common Stock,0.026482237,2.6482237,0.7786127171605672,103.85092076651942
"Aerie Pharmaceuticals, Inc. - Common Stock",0.008156723,0.8156722999999999,0.7786127171605672,103.85092076651942
"Independence Realty Trust, Inc. Common Stock",0.045761942,4.5761942,0.7786127171605672,103.85092076651942
"Blackstone Mortgage Trust, Inc. Common Stock",0.018273065,1.8273065000000002,0.7786127171605672,103.85092076651942
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.096075215,9.6075215,0.7786127171605672,103.85092076651942
"ServiceMaster Global Holdings, Inc. Common Stock",0.0,0.0,0.7786127171605672,103.85092076651942
American Equity Investment Life Holding Company Common Stock,0.001732854,0.1732854,0.7786127171605672,103.85092076651942
"Manitex International, Inc. - common stock",0.0,0.0,0.7786127171605672,103.85092076651942
Primo Water Corporation Common Stock,0.0,0.0,0.7786127171605672,103.85092076651942
"Champions Oncology, Inc. - Common Stock",0.000658182,0.0658182,0.7786127171605672,103.85092076651942
"Cohu, Inc. - Common Stock",0.023561783,2.3561783,0.7786127171605672,103.85092076651942
"Nuance Communications, Inc. - Common Stock",0.003090902,0.3090902,0.7786127171605672,103.85092076651942
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.005414386,0.5414386,0.7786127171605672,103.85092076651942
"Carter's, Inc. Common Stock",0.0,0.0,0.7786127171605672,103.85092076651942
"Wayside Technology Group, Inc. - Common Stock",0.001441938,0.1441938,0.7786127171605672,103.85092076651942
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.013769562,1.3769562000000002,0.7786127171605672,103.85092076651942
"Dillard's, Inc. Common Stock",4.0393e-05,0.0040393,0.7786127171605672,103.85092076651942
"South Jersey Industries, Inc. Common Stock",0.00036767,0.036767,0.7786127171605672,103.85092076651942
iPath Pure Beta Crude Oil ETN,0.000826488,0.0826488,0.7786127171605672,103.85092076651942
WEX Inc. common stock,0.056392477,5.6392477,0.7786127171605672,103.85092076651942
Ducommun Incorporated Common Stock,0.00811794,0.811794,0.7786127171605672,103.85092076651942
"Cboe Global Markets, Inc. Common Stock",0.007675501,0.7675501,0.7786127171605672,103.85092076651942
Vonage Holdings Corp. - Common Stock,0.014848343,1.4848343,0.7786127171605672,103.85092076651942
Barclays PLC Common Stock,0.0,0.0,0.7786127171605672,103.85092076651942
Biglari Holdings Inc. Class B Common Stock,0.000223683,0.0223683,0.7786127171605672,103.85092076651942
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.002288865,0.22888650000000002,0.7786127171605672,103.85092076651942
"Alaska Air Group, Inc. Common Stock",0.012433856,1.2433856,0.7786127171605672,103.85092076651942
Kennedy-Wilson Holdings Inc. Common Stock,0.011448687,1.1448687000000002,0.7786127171605672,103.85092076651942
"Copart, Inc. - Common Stock",0.071719858,7.1719858,0.7786127171605672,103.85092076651942
"Marten Transport, Ltd. - Common Stock",0.0,0.0,0.7786127171605672,103.85092076651942
Xinyuan Real Estate Co Ltd American Depositary Shares,0.008376359,0.8376359,0.7786127171605672,103.85092076651942
ORBCOMM Inc. - Common Stock,0.007665717,0.7665717,0.7786127171605672,103.85092076651942
AGNC Investment Corp. - Common Stock,0.037863579,3.7863579,0.7786127171605672,103.85092076651942
"Zillow Group, Inc. - Class A Common Stock",0.0,0.0,0.7786127171605672,103.85092076651942
Ion Geophysical Corporation Common Stock,0.016534733,1.6534733,0.7786127171605672,103.85092076651942
Nuveen Missouri Quality Municipal Income Fund ,0.004109389,0.4109389,0.7786127171605672,103.85092076651942
"Computer Task Group, Incorporated - Common Stock",0.005127113,0.5127113,0.7786127171605672,103.85092076651942
"Voya Financial, Inc. Common Stock",0.000608497,0.06084970000000001,0.7786127171605672,103.85092076651942
Icahn Enterprises L.P. - Depositary units,3.41e-07,3.41e-05,0.7786127171605672,103.85092076651942
