Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.013405947,1.3405947,0.8825565077053186,111.57462986649935
"Kirkland's, Inc. - Common Stock",0.000385175,0.0385175,0.8825565077053186,111.57462986649935
Stepan Company Common Stock,0.011876129,1.1876129,0.8825565077053186,111.57462986649935
"Watts Water Technologies, Inc. Class A Common Stock",0.014309378,1.4309378,0.8825565077053186,111.57462986649935
"Lifetime Brands, Inc. - Common Stock",0.002189343,0.21893429999999997,0.8825565077053186,111.57462986649935
"Dave & Buster's Entertainment, Inc. - Common Stock",0.01232042,1.232042,0.8825565077053186,111.57462986649935
"PolarityTE, Inc. - Common Stock",0.003642093,0.3642093,0.8825565077053186,111.57462986649935
Fluidigm Corporation - Common Stock,0.003232534,0.3232534,0.8825565077053186,111.57462986649935
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.015199829,1.5199829,0.8825565077053186,111.57462986649935
"SPS Commerce, Inc. - Common Stock",0.000526483,0.0526483,0.8825565077053186,111.57462986649935
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.005992479,0.5992479000000001,0.8825565077053186,111.57462986649935
"Donegal Group, Inc. - Class B Common Stock",8.4107e-05,0.0084107,0.8825565077053186,111.57462986649935
"Shiloh Industries, Inc. - Common Stock",0.000232415,0.023241500000000002,0.8825565077053186,111.57462986649935
"DB Gold Double Long ETN due February 15, 2038",0.000711254,0.0711254,0.8825565077053186,111.57462986649935
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.001158535,0.1158535,0.8825565077053186,111.57462986649935
"OSI Systems, Inc. - Common Stock",0.012312703,1.2312703,0.8825565077053186,111.57462986649935
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.025671325,2.5671325,0.8825565077053186,111.57462986649935
Lincoln Educational Services Corporation - Common Stock,0.028036698,2.8036697999999998,0.8825565077053186,111.57462986649935
"Aerie Pharmaceuticals, Inc. - Common Stock",0.014180418,1.4180418000000001,0.8825565077053186,111.57462986649935
"Independence Realty Trust, Inc. Common Stock",0.027983977,2.7983977,0.8825565077053186,111.57462986649935
"Blackstone Mortgage Trust, Inc. Common Stock",0.011660803,1.1660803000000002,0.8825565077053186,111.57462986649935
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.099809019,9.9809019,0.8825565077053186,111.57462986649935
"ServiceMaster Global Holdings, Inc. Common Stock",0.007789107,0.7789107,0.8825565077053186,111.57462986649935
American Equity Investment Life Holding Company Common Stock,0.001208645,0.1208645,0.8825565077053186,111.57462986649935
"Manitex International, Inc. - common stock",0.005117719,0.5117719,0.8825565077053186,111.57462986649935
Primo Water Corporation Common Stock,0.009606327,0.9606327,0.8825565077053186,111.57462986649935
"Champions Oncology, Inc. - Common Stock",0.00754887,0.754887,0.8825565077053186,111.57462986649935
"Cohu, Inc. - Common Stock",0.056758672,5.6758672,0.8825565077053186,111.57462986649935
"Nuance Communications, Inc. - Common Stock",0.004483902,0.44839019999999996,0.8825565077053186,111.57462986649935
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.010480722,1.0480722,0.8825565077053186,111.57462986649935
"Carter's, Inc. Common Stock",0.003085325,0.3085325,0.8825565077053186,111.57462986649935
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,0.8825565077053186,111.57462986649935
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.0,0.0,0.8825565077053186,111.57462986649935
"Dillard's, Inc. Common Stock",0.001505952,0.1505952,0.8825565077053186,111.57462986649935
"South Jersey Industries, Inc. Common Stock",0.00708514,0.708514,0.8825565077053186,111.57462986649935
iPath Pure Beta Crude Oil ETN,0.006606143,0.6606143,0.8825565077053186,111.57462986649935
WEX Inc. common stock,0.015622145,1.5622145,0.8825565077053186,111.57462986649935
Ducommun Incorporated Common Stock,0.006298828,0.6298828000000001,0.8825565077053186,111.57462986649935
"Cboe Global Markets, Inc. Common Stock",0.022188591,2.2188591,0.8825565077053186,111.57462986649935
Vonage Holdings Corp. - Common Stock,0.013561413,1.3561413,0.8825565077053186,111.57462986649935
Barclays PLC Common Stock,0.000103753,0.010375299999999999,0.8825565077053186,111.57462986649935
Biglari Holdings Inc. Class B Common Stock,0.000589024,0.058902399999999994,0.8825565077053186,111.57462986649935
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.003873935,0.3873935,0.8825565077053186,111.57462986649935
"Alaska Air Group, Inc. Common Stock",0.000228934,0.0228934,0.8825565077053186,111.57462986649935
Kennedy-Wilson Holdings Inc. Common Stock,0.00783389,0.783389,0.8825565077053186,111.57462986649935
"Copart, Inc. - Common Stock",0.098605132,9.8605132,0.8825565077053186,111.57462986649935
"Marten Transport, Ltd. - Common Stock",4.2593e-05,0.0042593,0.8825565077053186,111.57462986649935
Xinyuan Real Estate Co Ltd American Depositary Shares,0.025007028,2.5007028,0.8825565077053186,111.57462986649935
ORBCOMM Inc. - Common Stock,6.724e-05,0.006724,0.8825565077053186,111.57462986649935
AGNC Investment Corp. - Common Stock,0.00121383,0.12138299999999999,0.8825565077053186,111.57462986649935
"Zillow Group, Inc. - Class A Common Stock",0.000537679,0.0537679,0.8825565077053186,111.57462986649935
Ion Geophysical Corporation Common Stock,0.001421381,0.1421381,0.8825565077053186,111.57462986649935
Nuveen Missouri Quality Municipal Income Fund ,0.008178809,0.8178809,0.8825565077053186,111.57462986649935
"Computer Task Group, Incorporated - Common Stock",0.00138422,0.138422,0.8825565077053186,111.57462986649935
"Voya Financial, Inc. Common Stock",0.001943016,0.19430160000000002,0.8825565077053186,111.57462986649935
Icahn Enterprises L.P. - Depositary units,0.0,0.0,0.8825565077053186,111.57462986649935
Extra Space Storage Inc Common Stock,0.00600783,0.600783,0.8825565077053186,111.57462986649935
"Theravance Biopharma, Inc. - Ordinary Shares",0.010810932,1.0810932,0.8825565077053186,111.57462986649935
Friedman Industries Inc. Common Stock,0.002534016,0.2534016,0.8825565077053186,111.57462986649935
Radcom Ltd. - Ordinary Shares,0.000637753,0.06377530000000001,0.8825565077053186,111.57462986649935
"Littelfuse, Inc. - Common Stock",0.018150843,1.8150843,0.8825565077053186,111.57462986649935
Oak Valley Bancorp (CA) - Common Stock,0.015412777,1.5412777,0.8825565077053186,111.57462986649935
Ferro Corporation Common Stock,0.018775982,1.8775982,0.8825565077053186,111.57462986649935
STAAR Surgical Company - Common Stock,0.012550999,1.2550999,0.8825565077053186,111.57462986649935
Central European Media Enterprises Ltd. - Class A Common Stock,0.002933252,0.2933252,0.8825565077053186,111.57462986649935
"Townsquare Media, Inc. Class A Common Stock",0.003241785,0.3241785,0.8825565077053186,111.57462986649935
CNA Financial Corporation Common Stock,0.012410396,1.2410396000000001,0.8825565077053186,111.57462986649935
Crane Co. Common Stock,0.005202669,0.5202669,0.8825565077053186,111.57462986649935
"Telephone and Data Systems, Inc. Common Shares",0.009982156,0.9982156000000001,0.8825565077053186,111.57462986649935
HighPoint Resources Corporation Common Stock,5.23e-07,5.2300000000000004e-05,0.8825565077053186,111.57462986649935
"JAKKS Pacific, Inc. - Common Stock",0.000214166,0.0214166,0.8825565077053186,111.57462986649935
Nevro Corp. Common Stock,0.026008168,2.6008168,0.8825565077053186,111.57462986649935
"Blackrock MuniYield Fund, Inc.  Common Stock",0.000423899,0.0423899,0.8825565077053186,111.57462986649935
Regency Centers Corporation - Common Stock,0.004989498,0.4989498,0.8825565077053186,111.57462986649935
Akers Biosciences Inc. - Common Stock,0.000857461,0.0857461,0.8825565077053186,111.57462986649935
"U.S. Auto Parts Network, Inc. - Common Stock",0.005378254,0.5378254,0.8825565077053186,111.57462986649935
II-VI Incorporated - Common Stock,0.026842025,2.6842025,0.8825565077053186,111.57462986649935
Humana Inc. Common Stock,0.028634314,2.8634314,0.8825565077053186,111.57462986649935
Koss Corporation - Common Stock,0.007032082,0.7032082000000001,0.8825565077053186,111.57462986649935
"Dine Brands Global, Inc. Common Stock",0.0,0.0,0.8825565077053186,111.57462986649935
"Adams Natural Resources Fund, Inc. Common Stock",0.0,0.0,0.8825565077053186,111.57462986649935
"Ballantyne Strong, Inc. Common Stock",2.461e-06,0.00024609999999999996,0.8825565077053186,111.57462986649935
YPF Sociedad Anonima Common Stock,0.003711454,0.3711454,0.8825565077053186,111.57462986649935
Synchrony Financial Common Stock,0.008881485,0.8881485,0.8825565077053186,111.57462986649935
Textainer Group Holdings Limited Common Shares,0.000824735,0.0824735,0.8825565077053186,111.57462986649935
"Myriad Genetics, Inc. - Common Stock",0.006134421,0.6134421,0.8825565077053186,111.57462986649935
Progress Software Corporation - Common Stock,0.020922221,2.0922221000000003,0.8825565077053186,111.57462986649935
"NuVasive, Inc. - Common Stock",0.017419232,1.7419232,0.8825565077053186,111.57462986649935
"Collectors Universe, Inc. - Common Stock",0.002880589,0.2880589,0.8825565077053186,111.57462986649935
"Sage Therapeutics, Inc. - Common Stock",0.000387591,0.0387591,0.8825565077053186,111.57462986649935
Five Star Senior Living Inc. - Common Shares,0.005534258,0.5534258000000001,0.8825565077053186,111.57462986649935
"Motorcar Parts of America, Inc. - Common Stock",2.2359e-05,0.0022359,0.8825565077053186,111.57462986649935
DURECT Corporation - Common Stock,0.023905689,2.3905689,0.8825565077053186,111.57462986649935
"Barclays Bank PLC iPath Exchange Traded Notes due June 12, 2036 Linked to GSCI Total Return Index",0.0003486,0.03486,0.8825565077053186,111.57462986649935
"Broadwind Energy, Inc. - Common Stock",0.003172091,0.3172091,0.8825565077053186,111.57462986649935
Kingold Jewelry Inc. - Common Stock,0.018517811,1.8517811,0.8825565077053186,111.57462986649935
Sunrun Inc. - Common Stock,0.01544738,1.544738,0.8825565077053186,111.57462986649935
"United Bankshares, Inc. - Common Stock",0.001815807,0.1815807,0.8825565077053186,111.57462986649935
"Industrias Bachoco, S.A.B. de C.V. Common Stock",0.000628015,0.0628015,0.8825565077053186,111.57462986649935
Aptorum Group Limited - Class A Ordinary Shares,0.01551299,1.551299,0.8825565077053186,111.57462986649935
