Generation,Fitness
0,0.29529257094247857
1,0.2986949964031426
2,0.31719195696662067
3,0.32152980242183593
4,0.35115432887520415
5,0.35115432887520415
6,0.35845053529030935
7,0.37019661573616947
8,0.3806015696589743
9,0.38693587407953545
10,0.3975434875531719
11,0.3975434875531719
12,0.42658592221039515
13,0.4474158607128381
14,0.46085232855359376
15,0.4750916920512331
16,0.4750916920512331
17,0.4750916920512331
18,0.5041552861269436
19,0.5159448080970804
20,0.5159448080970804
21,0.5521835004910571
22,0.5521835004910571
23,0.6146489834339866
24,0.6146489834339866
25,0.6146489834339866
26,0.6146489834339866
27,0.6402415842843863
28,0.6505214921629806
29,0.6618568299990502
30,0.6618568299990502
31,0.6618568299990502
32,0.6842254522217214
33,0.7051581974881691
34,0.7331343730870354
35,0.7416478057573057
36,0.7693235029923351
37,0.775104900817206
38,0.8125676022128383
39,0.8125676022128383
40,0.8125676022128383
41,0.8158155304598997
42,0.8158155304598997
43,0.8158155304598997
44,0.819091759873122
45,0.8229129343915396
46,0.8229129343915396
47,0.8336103264665595
48,0.8336103264665595
49,0.8436992743210596
50,0.8436992743210596
51,0.8459160435802433
52,0.8459160435802433
53,0.8459160435802433
54,0.8589509855165233
55,0.8589509855165233
56,0.8589509855165233
57,0.8589509855165233
58,0.8589509855165233
59,0.8589509855165233
60,0.8589509855165233
61,0.8589509855165233
62,0.8589509855165233
63,0.8589509855165233
64,0.8589509855165233
65,0.8589509855165233
66,0.8591648765771582
67,0.873686292139827
68,0.873686292139827
69,0.8748758226852289
70,0.8748758226852289
71,0.876526530610222
72,0.876526530610222
73,0.8839211977629918
74,0.8839211977629918
75,0.8839211977629918
76,0.8867943561528367
77,0.894123162103083
78,0.894123162103083
79,0.894123162103083
80,0.894123162103083
81,0.894123162103083
82,0.8976504954258735
83,0.8976504954258735
84,0.8976504954258735
85,0.8976504954258735
86,0.9033320771269827
87,0.9033320771269827
88,0.9033320771269827
89,0.9033320771269827
90,0.9033320771269827
91,0.9033320771269827
92,0.9033320771269827
93,0.9033320771269827
94,0.9033320771269827
95,0.9033320771269827
96,0.9033320771269827
97,0.9033320771269827
98,0.9033320771269827
99,0.9033320771269827
100,0.9033320771269827
