Generation,Fitness
0,0.41838450304287145
1,0.43046493457203555
2,0.4832549177496446
3,0.4832549177496446
4,0.4832549177496446
5,0.4832549177496446
6,0.4832549177496446
7,0.4832549177496446
8,0.5594908221178531
9,0.5594908221178531
10,0.5594908221178531
11,0.5594908221178531
12,0.5594908221178531
13,0.5594908221178531
14,0.5594908221178531
15,0.5594908221178531
16,0.5594908221178531
17,0.5630866256743395
18,0.5630866256743395
19,0.5630866256743395
20,0.5630866256743395
21,0.5630866256743395
22,0.5630866256743395
23,0.5630866256743395
24,0.5630866256743395
25,0.5630866256743395
26,0.5630866256743395
27,0.5630866256743395
28,0.5630866256743395
29,0.5630866256743395
30,0.5630866256743395
31,0.5630866256743395
32,0.5630866256743395
33,0.5630866256743395
34,0.5630866256743395
35,0.5630866256743395
36,0.5630866256743395
37,0.5630866256743395
38,0.5630866256743395
39,0.5630866256743395
40,0.5630866256743395
41,0.5630866256743395
42,0.5630866256743395
43,0.5681412318542106
44,0.5681412318542106
45,0.5681412318542106
46,0.5681412318542106
47,0.5940171501971465
48,0.5940171501971465
49,0.6337503920738693
50,0.6337503920738693
51,0.6398030486354527
52,0.6398030486354527
53,0.6398030486354527
54,0.6398030486354527
55,0.6398030486354527
56,0.6398030486354527
57,0.6398030486354527
58,0.6398030486354527
59,0.6398030486354527
60,0.6398030486354527
61,0.6398030486354527
62,0.6398030486354527
63,0.6398030486354527
64,0.6398030486354527
65,0.6398030486354527
66,0.6398030486354527
67,0.6398030486354527
68,0.6398030486354527
69,0.6398030486354527
70,0.6398030486354527
71,0.6398030486354527
72,0.6398030486354527
73,0.6398030486354527
74,0.6398030486354527
75,0.6398030486354527
76,0.6398030486354527
77,0.6398030486354527
78,0.6584710129740499
79,0.6584710129740499
80,0.6584710129740499
81,0.6584710129740499
82,0.6584710129740499
83,0.6584710129740499
84,0.6584710129740499
85,0.6584710129740499
86,0.6584710129740499
87,0.6584710129740499
88,0.6584710129740499
89,0.6584710129740499
90,0.6584710129740499
91,0.6584710129740499
92,0.6584710129740499
93,0.6584710129740499
94,0.6584710129740499
95,0.6584710129740499
96,0.6584710129740499
97,0.6584710129740499
98,0.6584710129740499
99,0.6584710129740499
100,0.6584710129740499
101,0.6584710129740499
102,0.6584710129740499
103,0.6584710129740499
104,0.6584710129740499
105,0.6584710129740499
106,0.6584710129740499
107,0.6606850016131015
108,0.6606850016131015
109,0.6606850016131015
110,0.6606850016131015
111,0.6606850016131015
112,0.6606850016131015
113,0.6606850016131015
114,0.6606850016131015
115,0.6606850016131015
116,0.6606850016131015
117,0.6606850016131015
118,0.6606850016131015
119,0.6606850016131015
120,0.6606850016131015
121,0.6606850016131015
122,0.6606850016131015
123,0.6606850016131015
124,0.6606850016131015
125,0.6606850016131015
126,0.6606850016131015
127,0.6606850016131015
128,0.6928986063940112
129,0.6928986063940112
130,0.6928986063940112
131,0.6928986063940112
132,0.6928986063940112
133,0.6928986063940112
134,0.6928986063940112
135,0.6928986063940112
136,0.6928986063940112
137,0.6928986063940112
138,0.6928986063940112
139,0.6928986063940112
140,0.6928986063940112
141,0.6928986063940112
142,0.6928986063940112
143,0.6928986063940112
144,0.6959310838212829
145,0.6959310838212829
146,0.6959310838212829
147,0.6959310838212829
148,0.6959310838212829
149,0.6959310838212829
150,0.6959310838212829
151,0.6959310838212829
152,0.6959310838212829
153,0.7047056424023062
154,0.7047056424023062
155,0.7047056424023062
156,0.7047056424023062
157,0.7047056424023062
158,0.7047056424023062
159,0.7047056424023062
160,0.7047056424023062
161,0.7047056424023062
162,0.7047056424023062
163,0.7047056424023062
164,0.7047056424023062
165,0.7047056424023062
166,0.7047056424023062
167,0.7047056424023062
168,0.7047056424023062
169,0.7047056424023062
170,0.7047056424023062
171,0.7047056424023062
172,0.7047056424023062
173,0.7047056424023062
174,0.7047056424023062
175,0.7047056424023062
176,0.7047056424023062
177,0.7047056424023062
178,0.705497587175304
179,0.705497587175304
180,0.705497587175304
181,0.705497587175304
182,0.705497587175304
183,0.705497587175304
184,0.705497587175304
185,0.705497587175304
186,0.705497587175304
187,0.705497587175304
188,0.705497587175304
189,0.705497587175304
190,0.705497587175304
191,0.705497587175304
192,0.705497587175304
193,0.705497587175304
194,0.705497587175304
195,0.705497587175304
196,0.705497587175304
197,0.705497587175304
198,0.705497587175304
199,0.705497587175304
200,0.705497587175304
201,0.705497587175304
202,0.705497587175304
203,0.705497587175304
204,0.705497587175304
205,0.705497587175304
206,0.705497587175304
207,0.705497587175304
208,0.705497587175304
209,0.705497587175304
210,0.705497587175304
211,0.705497587175304
212,0.705497587175304
213,0.705497587175304
214,0.705497587175304
215,0.705497587175304
216,0.705497587175304
217,0.705497587175304
218,0.705497587175304
219,0.705497587175304
220,0.705497587175304
221,0.705497587175304
222,0.705497587175304
223,0.705497587175304
224,0.705497587175304
225,0.705497587175304
226,0.705497587175304
227,0.705497587175304
228,0.705497587175304
229,0.705497587175304
230,0.705497587175304
231,0.705497587175304
232,0.705497587175304
233,0.705497587175304
234,0.705497587175304
235,0.705497587175304
236,0.705497587175304
237,0.705497587175304
238,0.705497587175304
239,0.705497587175304
240,0.705497587175304
241,0.705497587175304
242,0.705497587175304
243,0.705497587175304
244,0.705497587175304
245,0.705497587175304
246,0.705497587175304
247,0.705497587175304
248,0.705497587175304
249,0.705497587175304
250,0.705497587175304
251,0.705497587175304
252,0.705497587175304
253,0.705497587175304
254,0.705497587175304
255,0.705497587175304
256,0.705497587175304
257,0.705497587175304
258,0.705497587175304
259,0.705497587175304
260,0.705497587175304
261,0.705497587175304
262,0.705497587175304
263,0.705497587175304
264,0.705497587175304
265,0.705497587175304
266,0.705497587175304
267,0.705497587175304
268,0.705497587175304
269,0.705497587175304
270,0.705497587175304
271,0.705497587175304
272,0.705497587175304
273,0.705497587175304
274,0.705497587175304
275,0.705497587175304
276,0.705497587175304
277,0.705497587175304
278,0.7092160196301165
279,0.7092160196301165
280,0.7092160196301165
281,0.7092160196301165
282,0.7092160196301165
283,0.7092160196301165
284,0.7092160196301165
285,0.7092160196301165
286,0.7092160196301165
287,0.7092160196301165
288,0.7092160196301165
289,0.7092160196301165
290,0.7092160196301165
291,0.7092160196301165
292,0.7092160196301165
293,0.7092160196301165
294,0.7092160196301165
295,0.7092160196301165
296,0.7092160196301165
297,0.7092160196301165
298,0.7092160196301165
299,0.7092160196301165
300,0.7092160196301165
