Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.006794912,0.6794912,0.8513004500408542,108.47509195112103
"Kirkland's, Inc. - Common Stock",0.000261298,0.026129799999999998,0.8513004500408542,108.47509195112103
Stepan Company Common Stock,0.031729654,3.1729654000000003,0.8513004500408542,108.47509195112103
"Watts Water Technologies, Inc. Class A Common Stock",0.006138651,0.6138651,0.8513004500408542,108.47509195112103
"Lifetime Brands, Inc. - Common Stock",2.099e-06,0.0002099,0.8513004500408542,108.47509195112103
"Dave & Buster's Entertainment, Inc. - Common Stock",0.0,0.0,0.8513004500408542,108.47509195112103
"PolarityTE, Inc. - Common Stock",0.004575399,0.4575399,0.8513004500408542,108.47509195112103
Fluidigm Corporation - Common Stock,0.0,0.0,0.8513004500408542,108.47509195112103
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.8513004500408542,108.47509195112103
"SPS Commerce, Inc. - Common Stock",0.012268481,1.2268481,0.8513004500408542,108.47509195112103
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.000870523,0.0870523,0.8513004500408542,108.47509195112103
"Donegal Group, Inc. - Class B Common Stock",0.006529472,0.6529472,0.8513004500408542,108.47509195112103
"Shiloh Industries, Inc. - Common Stock",0.0,0.0,0.8513004500408542,108.47509195112103
"DB Gold Double Long ETN due February 15, 2038",0.006521029,0.6521029,0.8513004500408542,108.47509195112103
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.008966851,0.8966851,0.8513004500408542,108.47509195112103
"OSI Systems, Inc. - Common Stock",0.003322575,0.3322575,0.8513004500408542,108.47509195112103
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.0,0.0,0.8513004500408542,108.47509195112103
Lincoln Educational Services Corporation - Common Stock,0.014070468,1.4070467999999998,0.8513004500408542,108.47509195112103
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.8513004500408542,108.47509195112103
"Independence Realty Trust, Inc. Common Stock",0.010157037,1.0157037,0.8513004500408542,108.47509195112103
"Blackstone Mortgage Trust, Inc. Common Stock",0.041479331,4.1479331,0.8513004500408542,108.47509195112103
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.099679818,9.9679818,0.8513004500408542,108.47509195112103
"ServiceMaster Global Holdings, Inc. Common Stock",0.015010199,1.5010199,0.8513004500408542,108.47509195112103
American Equity Investment Life Holding Company Common Stock,0.0,0.0,0.8513004500408542,108.47509195112103
"Manitex International, Inc. - common stock",0.000171175,0.0171175,0.8513004500408542,108.47509195112103
Primo Water Corporation Common Stock,0.019742801,1.9742801,0.8513004500408542,108.47509195112103
"Champions Oncology, Inc. - Common Stock",0.013483007,1.3483007,0.8513004500408542,108.47509195112103
"Cohu, Inc. - Common Stock",0.007853338,0.7853338,0.8513004500408542,108.47509195112103
"Nuance Communications, Inc. - Common Stock",0.0,0.0,0.8513004500408542,108.47509195112103
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.005200665,0.5200665,0.8513004500408542,108.47509195112103
"Carter's, Inc. Common Stock",0.006121823,0.6121823000000001,0.8513004500408542,108.47509195112103
"Wayside Technology Group, Inc. - Common Stock",0.004185434,0.4185434,0.8513004500408542,108.47509195112103
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.002405423,0.2405423,0.8513004500408542,108.47509195112103
"Dillard's, Inc. Common Stock",0.001878714,0.18787140000000002,0.8513004500408542,108.47509195112103
"South Jersey Industries, Inc. Common Stock",0.0,0.0,0.8513004500408542,108.47509195112103
iPath Pure Beta Crude Oil ETN,0.0,0.0,0.8513004500408542,108.47509195112103
WEX Inc. common stock,0.008816916,0.8816915999999999,0.8513004500408542,108.47509195112103
Ducommun Incorporated Common Stock,0.038709308,3.8709308,0.8513004500408542,108.47509195112103
"Cboe Global Markets, Inc. Common Stock",0.04687926,4.687926,0.8513004500408542,108.47509195112103
Vonage Holdings Corp. - Common Stock,0.004516029,0.45160290000000003,0.8513004500408542,108.47509195112103
Barclays PLC Common Stock,0.0,0.0,0.8513004500408542,108.47509195112103
Biglari Holdings Inc. Class B Common Stock,0.000277612,0.0277612,0.8513004500408542,108.47509195112103
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.002288882,0.22888819999999999,0.8513004500408542,108.47509195112103
"Alaska Air Group, Inc. Common Stock",0.000246187,0.024618699999999997,0.8513004500408542,108.47509195112103
Kennedy-Wilson Holdings Inc. Common Stock,0.000766703,0.0766703,0.8513004500408542,108.47509195112103
"Copart, Inc. - Common Stock",0.053897157,5.3897157,0.8513004500408542,108.47509195112103
"Marten Transport, Ltd. - Common Stock",0.000269126,0.026912600000000002,0.8513004500408542,108.47509195112103
Xinyuan Real Estate Co Ltd American Depositary Shares,0.001086079,0.1086079,0.8513004500408542,108.47509195112103
ORBCOMM Inc. - Common Stock,0.008693548,0.8693548000000001,0.8513004500408542,108.47509195112103
AGNC Investment Corp. - Common Stock,0.001487136,0.1487136,0.8513004500408542,108.47509195112103
"Zillow Group, Inc. - Class A Common Stock",0.013162671,1.3162671000000001,0.8513004500408542,108.47509195112103
Ion Geophysical Corporation Common Stock,0.006028658,0.6028658,0.8513004500408542,108.47509195112103
Nuveen Missouri Quality Municipal Income Fund ,0.016703405,1.6703405,0.8513004500408542,108.47509195112103
"Computer Task Group, Incorporated - Common Stock",0.001908174,0.1908174,0.8513004500408542,108.47509195112103
"Voya Financial, Inc. Common Stock",0.006015309,0.6015309,0.8513004500408542,108.47509195112103
Icahn Enterprises L.P. - Depositary units,0.006722292,0.6722292000000001,0.8513004500408542,108.47509195112103
Extra Space Storage Inc Common Stock,0.016270591,1.6270591,0.8513004500408542,108.47509195112103
"Theravance Biopharma, Inc. - Ordinary Shares",0.02187614,2.187614,0.8513004500408542,108.47509195112103
Friedman Industries Inc. Common Stock,0.00804597,0.804597,0.8513004500408542,108.47509195112103
Radcom Ltd. - Ordinary Shares,0.000218317,0.0218317,0.8513004500408542,108.47509195112103
"Littelfuse, Inc. - Common Stock",0.00586075,0.586075,0.8513004500408542,108.47509195112103
Oak Valley Bancorp (CA) - Common Stock,0.016918058,1.6918058,0.8513004500408542,108.47509195112103
Ferro Corporation Common Stock,0.001804899,0.1804899,0.8513004500408542,108.47509195112103
STAAR Surgical Company - Common Stock,0.054449891,5.4449891,0.8513004500408542,108.47509195112103
