Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.004614591,0.4614591,0.9684784242959298,116.48575909677643
"Kirkland's, Inc. - Common Stock",0.000495387,0.049538700000000005,0.9684784242959298,116.48575909677643
Stepan Company Common Stock,0.046775542,4.6775542,0.9684784242959298,116.48575909677643
"Watts Water Technologies, Inc. Class A Common Stock",0.00270111,0.270111,0.9684784242959298,116.48575909677643
"Lifetime Brands, Inc. - Common Stock",0.000125973,0.0125973,0.9684784242959298,116.48575909677643
"Dave & Buster's Entertainment, Inc. - Common Stock",0.000576389,0.05763889999999999,0.9684784242959298,116.48575909677643
"PolarityTE, Inc. - Common Stock",0.004491491,0.4491491,0.9684784242959298,116.48575909677643
Fluidigm Corporation - Common Stock,0.0,0.0,0.9684784242959298,116.48575909677643
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.000748625,0.0748625,0.9684784242959298,116.48575909677643
"SPS Commerce, Inc. - Common Stock",0.017147145,1.7147145,0.9684784242959298,116.48575909677643
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.000733401,0.07334009999999999,0.9684784242959298,116.48575909677643
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.9684784242959298,116.48575909677643
"Shiloh Industries, Inc. - Common Stock",0.001992444,0.1992444,0.9684784242959298,116.48575909677643
"DB Gold Double Long ETN due February 15, 2038",0.003788448,0.3788448,0.9684784242959298,116.48575909677643
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.03102937,3.102937,0.9684784242959298,116.48575909677643
"OSI Systems, Inc. - Common Stock",0.0,0.0,0.9684784242959298,116.48575909677643
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.00070691,0.070691,0.9684784242959298,116.48575909677643
Lincoln Educational Services Corporation - Common Stock,0.002722258,0.2722258,0.9684784242959298,116.48575909677643
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.9684784242959298,116.48575909677643
"Independence Realty Trust, Inc. Common Stock",0.020427923,2.0427923,0.9684784242959298,116.48575909677643
"Blackstone Mortgage Trust, Inc. Common Stock",0.010545088,1.0545088,0.9684784242959298,116.48575909677643
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.098826447,9.8826447,0.9684784242959298,116.48575909677643
"ServiceMaster Global Holdings, Inc. Common Stock",0.029975576,2.9975576,0.9684784242959298,116.48575909677643
American Equity Investment Life Holding Company Common Stock,0.000746173,0.0746173,0.9684784242959298,116.48575909677643
"Manitex International, Inc. - common stock",0.0024111,0.24111,0.9684784242959298,116.48575909677643
Primo Water Corporation Common Stock,0.04250706,4.250706,0.9684784242959298,116.48575909677643
"Champions Oncology, Inc. - Common Stock",0.006669801,0.6669801000000001,0.9684784242959298,116.48575909677643
"Cohu, Inc. - Common Stock",0.001279411,0.1279411,0.9684784242959298,116.48575909677643
"Nuance Communications, Inc. - Common Stock",0.002270291,0.22702909999999998,0.9684784242959298,116.48575909677643
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.006189485,0.6189485,0.9684784242959298,116.48575909677643
"Carter's, Inc. Common Stock",0.0,0.0,0.9684784242959298,116.48575909677643
"Wayside Technology Group, Inc. - Common Stock",0.002545008,0.2545008,0.9684784242959298,116.48575909677643
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.008004845,0.8004845,0.9684784242959298,116.48575909677643
"Dillard's, Inc. Common Stock",0.001591679,0.1591679,0.9684784242959298,116.48575909677643
"South Jersey Industries, Inc. Common Stock",0.009198367,0.9198367000000001,0.9684784242959298,116.48575909677643
iPath Pure Beta Crude Oil ETN,0.007041499,0.7041499,0.9684784242959298,116.48575909677643
WEX Inc. common stock,0.011575933,1.1575933,0.9684784242959298,116.48575909677643
Ducommun Incorporated Common Stock,0.008677965,0.8677965,0.9684784242959298,116.48575909677643
"Cboe Global Markets, Inc. Common Stock",0.008491041,0.8491040999999999,0.9684784242959298,116.48575909677643
Vonage Holdings Corp. - Common Stock,3.2056e-05,0.0032056,0.9684784242959298,116.48575909677643
Barclays PLC Common Stock,0.00047461,0.047460999999999996,0.9684784242959298,116.48575909677643
Biglari Holdings Inc. Class B Common Stock,0.009608626,0.9608626,0.9684784242959298,116.48575909677643
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.0,0.0,0.9684784242959298,116.48575909677643
"Alaska Air Group, Inc. Common Stock",0.002348551,0.23485509999999998,0.9684784242959298,116.48575909677643
Kennedy-Wilson Holdings Inc. Common Stock,0.003266661,0.3266661,0.9684784242959298,116.48575909677643
"Copart, Inc. - Common Stock",0.098579213,9.8579213,0.9684784242959298,116.48575909677643
"Marten Transport, Ltd. - Common Stock",0.000616101,0.0616101,0.9684784242959298,116.48575909677643
Xinyuan Real Estate Co Ltd American Depositary Shares,0.003963967,0.3963967,0.9684784242959298,116.48575909677643
ORBCOMM Inc. - Common Stock,0.00373906,0.373906,0.9684784242959298,116.48575909677643
AGNC Investment Corp. - Common Stock,0.00126999,0.126999,0.9684784242959298,116.48575909677643
"Zillow Group, Inc. - Class A Common Stock",0.0,0.0,0.9684784242959298,116.48575909677643
Ion Geophysical Corporation Common Stock,0.000766121,0.0766121,0.9684784242959298,116.48575909677643
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,0.9684784242959298,116.48575909677643
"Computer Task Group, Incorporated - Common Stock",0.0043799,0.43799,0.9684784242959298,116.48575909677643
"Voya Financial, Inc. Common Stock",0.003151945,0.31519450000000004,0.9684784242959298,116.48575909677643
Icahn Enterprises L.P. - Depositary units,0.000206299,0.0206299,0.9684784242959298,116.48575909677643
Extra Space Storage Inc Common Stock,0.005608572,0.5608572000000001,0.9684784242959298,116.48575909677643
"Theravance Biopharma, Inc. - Ordinary Shares",0.003208755,0.32087550000000004,0.9684784242959298,116.48575909677643
Friedman Industries Inc. Common Stock,0.000751538,0.0751538,0.9684784242959298,116.48575909677643
Radcom Ltd. - Ordinary Shares,0.000444853,0.0444853,0.9684784242959298,116.48575909677643
"Littelfuse, Inc. - Common Stock",0.000914954,0.0914954,0.9684784242959298,116.48575909677643
Oak Valley Bancorp (CA) - Common Stock,0.047112868,4.7112868,0.9684784242959298,116.48575909677643
Ferro Corporation Common Stock,0.004479412,0.44794120000000004,0.9684784242959298,116.48575909677643
STAAR Surgical Company - Common Stock,0.015044086,1.5044086,0.9684784242959298,116.48575909677643
Central European Media Enterprises Ltd. - Class A Common Stock,0.002169823,0.2169823,0.9684784242959298,116.48575909677643
"Townsquare Media, Inc. Class A Common Stock",0.000301944,0.0301944,0.9684784242959298,116.48575909677643
CNA Financial Corporation Common Stock,0.002908001,0.2908001,0.9684784242959298,116.48575909677643
Crane Co. Common Stock,0.001460716,0.1460716,0.9684784242959298,116.48575909677643
