Generation,Fitness
0,0.2867354028835009
1,0.32770880895507454
2,0.3588109585859686
3,0.3588109585859686
4,0.3588109585859686
5,0.3822781921108325
6,0.41599397958587675
7,0.41599397958587675
8,0.41640864623024887
9,0.45176562796972025
10,0.45176562796972025
11,0.4567301504989793
12,0.4860132492715002
13,0.4874681873982895
14,0.5278002861437109
15,0.5278002861437109
16,0.5619810466868328
17,0.581200923606156
18,0.5961503819081077
19,0.6059093319013245
20,0.6261154637922459
21,0.6482020887811254
22,0.6482020887811254
23,0.672931546465216
24,0.6769567877962901
25,0.7143830558061448
26,0.7302850342655296
27,0.7302850342655296
28,0.7497880906242212
29,0.7497880906242212
30,0.7497880906242212
31,0.7497880906242212
32,0.7497880906242212
33,0.7597598606392495
34,0.7653811006672071
35,0.7653811006672071
36,0.7653811006672071
37,0.7700390255790699
38,0.7921837323638655
39,0.7921837323638655
40,0.7921837323638655
41,0.793468776102272
42,0.7941426996640341
43,0.8013050134652893
44,0.8020363853496421
45,0.8030628965211523
46,0.808307117889598
47,0.8111969758035714
48,0.8111969758035714
49,0.8111969758035714
50,0.8111969758035714
51,0.8111969758035714
52,0.8242615800333872
53,0.8242615800333872
54,0.8242615800333872
55,0.8242615800333872
56,0.8242615800333872
57,0.8330820910669939
58,0.8330820910669939
59,0.8552365547727201
60,0.8552365547727201
61,0.8552365547727201
62,0.8552365547727201
63,0.8552365547727201
64,0.8552365547727201
65,0.8552365547727201
66,0.8552365547727201
67,0.8552365547727201
68,0.8552365547727201
69,0.8564018826148503
70,0.8564018826148503
71,0.8564018826148503
72,0.8564018826148503
73,0.8564018826148503
74,0.8564018826148503
75,0.8564018826148503
76,0.8564018826148503
77,0.8572643460170435
78,0.8572643460170435
79,0.8572643460170435
80,0.8572643460170435
81,0.8572643460170435
82,0.8572643460170435
83,0.86046316916195
84,0.86046316916195
85,0.86046316916195
86,0.86046316916195
87,0.8700841136317302
88,0.8700841136317302
89,0.8700841136317302
90,0.8700841136317302
91,0.8760670241440836
92,0.8823900958174806
93,0.8823900958174806
94,0.8823900958174806
95,0.8823900958174806
96,0.8823900958174806
97,0.8823900958174806
98,0.8823900958174806
99,0.8823900958174806
100,0.8823900958174806
