Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.013696159,1.3696158999999999,0.7077572146983077,83.23859947105487
"Kirkland's, Inc. - Common Stock",0.00014232,0.014232,0.7077572146983077,83.23859947105487
Stepan Company Common Stock,0.011999672,1.1999672,0.7077572146983077,83.23859947105487
"Watts Water Technologies, Inc. Class A Common Stock",0.010818476,1.0818476000000001,0.7077572146983077,83.23859947105487
"Lifetime Brands, Inc. - Common Stock",0.003087302,0.3087302,0.7077572146983077,83.23859947105487
"Dave & Buster's Entertainment, Inc. - Common Stock",0.020733496,2.0733496000000002,0.7077572146983077,83.23859947105487
"PolarityTE, Inc. - Common Stock",0.007064372,0.7064372,0.7077572146983077,83.23859947105487
Fluidigm Corporation - Common Stock,0.003844531,0.3844531,0.7077572146983077,83.23859947105487
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.012586024,1.2586024,0.7077572146983077,83.23859947105487
"SPS Commerce, Inc. - Common Stock",0.001784361,0.1784361,0.7077572146983077,83.23859947105487
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.008635783,0.8635782999999999,0.7077572146983077,83.23859947105487
"Donegal Group, Inc. - Class B Common Stock",0.000170676,0.0170676,0.7077572146983077,83.23859947105487
"Shiloh Industries, Inc. - Common Stock",0.001008819,0.1008819,0.7077572146983077,83.23859947105487
"DB Gold Double Long ETN due February 15, 2038",0.000911622,0.0911622,0.7077572146983077,83.23859947105487
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.038555627,3.8555627,0.7077572146983077,83.23859947105487
"OSI Systems, Inc. - Common Stock",0.012449345,1.2449345,0.7077572146983077,83.23859947105487
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.014751136,1.4751136,0.7077572146983077,83.23859947105487
Lincoln Educational Services Corporation - Common Stock,0.029532929,2.9532929,0.7077572146983077,83.23859947105487
"Aerie Pharmaceuticals, Inc. - Common Stock",0.00571259,0.571259,0.7077572146983077,83.23859947105487
"Independence Realty Trust, Inc. Common Stock",0.005455093,0.5455093,0.7077572146983077,83.23859947105487
"Blackstone Mortgage Trust, Inc. Common Stock",0.010257457,1.0257456999999999,0.7077572146983077,83.23859947105487
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.074717489,7.4717489,0.7077572146983077,83.23859947105487
"ServiceMaster Global Holdings, Inc. Common Stock",0.010990024,1.0990023999999998,0.7077572146983077,83.23859947105487
American Equity Investment Life Holding Company Common Stock,0.001069048,0.1069048,0.7077572146983077,83.23859947105487
"Manitex International, Inc. - common stock",0.002219464,0.2219464,0.7077572146983077,83.23859947105487
Primo Water Corporation Common Stock,0.005792905,0.5792905,0.7077572146983077,83.23859947105487
"Champions Oncology, Inc. - Common Stock",0.010402296,1.0402296,0.7077572146983077,83.23859947105487
