Generation,Diversity
0,0.011365145920991764
1,0.01938868630209782
2,0.0219045820615214
3,0.023901216093234777
4,0.024911554536277553
5,0.025605830674334924
6,0.02598986053750625
7,0.0252915065864394
8,0.026790393959955444
9,0.026666750078206725
10,0.027262992262603092
11,0.02745974976839145
12,0.02759060102564119
13,0.027083922815777667
14,0.02699080149886639
15,0.02766501230199977
16,0.02784853963821719
17,0.02722788215682491
18,0.026278016724216723
19,0.02678585869795687
20,0.026818292199951233
21,0.02725523891571541
22,0.027753806950633914
23,0.027000163422238977
24,0.027470603237187835
25,0.027620842134281957
26,0.026503708105704776
27,0.02679546972207397
28,0.02703860914067776
29,0.026626891102883455
30,0.026890941497109296
31,0.027213140569210557
32,0.0270526674004362
33,0.027669712097164973
34,0.027917512176214947
35,0.02782862000569587
36,0.027771521198892445
37,0.02737066720121526
38,0.028166052329452813
39,0.02741601381740661
40,0.02609389705377568
41,0.026093912149061357
42,0.026312967221499225
43,0.02678978671269804
44,0.027046881086229314
45,0.027315929329520303
46,0.02749382843555832
47,0.027057974698871712
48,0.02838942691420728
49,0.02844334998716935
50,0.028400866302307648
51,0.028392180618003734
52,0.02733932563383871
53,0.026995192040517826
54,0.02625434909468643
55,0.026152679644281127
56,0.025293588617005026
57,0.02587188280048063
58,0.02626573654573585
59,0.026252474417870847
60,0.02704774944351791
61,0.02638082889681806
62,0.028104590851599335
63,0.02834431726262975
64,0.028416738243689108
65,0.02859740426358286
66,0.028081003259175653
67,0.02830812383041426
68,0.02918059116286009
69,0.02798351014300447
70,0.02823848669864948
71,0.02800880325126598
72,0.02794705489426486
73,0.028050312695630755
74,0.028507901598312686
75,0.02880646499481313
76,0.028540251850827
77,0.028934230605771015
78,0.027497324083162147
79,0.026413345652875515
80,0.02684435604463491
81,0.027758325221595687
82,0.02668852920544928
83,0.026295982806739292
84,0.0272860587072785
85,0.027244914628752857
86,0.027545004357573104
87,0.028430495315876846
88,0.028186112939477356
89,0.02831372918275211
90,0.027883283281444498
91,0.028630535729192316
92,0.028407742222875766
93,0.02780859570681377
94,0.026945930254024517
95,0.026743337800630033
96,0.026151008303509752
97,0.02645404646363844
98,0.026950335819631736
99,0.026692242642093064
100,0.02741933930783612
101,0.027423297790292595
102,0.028888643231107843
103,0.028703667708996662
104,0.02774835453437917
105,0.027060342278424937
106,0.026315705224966332
107,0.026628110075788074
108,0.027122255366092293
109,0.02638444029833743
110,0.026028631393966647
111,0.026575632544368698
112,0.026484987427481156
113,0.026985911075009333
114,0.027713706866899078
115,0.027696944638971436
116,0.027822696363200596
117,0.027346809215531644
118,0.027246246576693438
