experiment_id,dataset_name,pop_size,max_generations,mutation_rate,repair_method,tournament_size,num_elites,seed,sharpe_ratio,convergence_history
unknown,high_10_companies,200,100,0.05,normalize,5,2,3,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,4,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,5,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,6,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,7,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,8,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,9,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,10,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,11,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
unknown,high_10_companies,200,100,0.05,normalize,5,2,12,10.946397385117681,"[np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681), np.float64(10.946397385117681)]"
