Generation,Diversity
0,0.005705351495287576
1,0.006109558275313592
2,0.00631581755260431
3,0.006619934419432135
4,0.006837163467478766
5,0.007078971964006889
6,0.007244415842447017
7,0.007398571172207662
8,0.007470527309939729
9,0.007586292408782835
10,0.007622835106263694
11,0.007796817745874512
12,0.00780703983988097
13,0.007611414984303472
14,0.007604838160199146
15,0.007366467997878584
16,0.0072967405666805474
17,0.007392184052879424
18,0.007569946422791699
19,0.007423170515415901
20,0.007596416258669427
21,0.007591589130758335
22,0.007494183486196008
23,0.007360804519373206
24,0.00750860602080235
25,0.007298657863000535
26,0.007123194509452907
27,0.006973200199094717
28,0.0067839145686820835
29,0.006938971312262656
30,0.006921414737441312
31,0.0068717431035373
32,0.006915282299128845
33,0.006807374051745047
34,0.006813751969252682
35,0.006872341246782417
36,0.007009536916559596
37,0.007001949057005554
38,0.006989223799263517
39,0.007088734625521167
40,0.00719217253753359
41,0.007050336554584601
42,0.007067423812431902
43,0.0069522950999318985
44,0.006830704910979047
45,0.006915730006502053
46,0.006869265775621038
47,0.006728064007902035
48,0.006720062524459306
49,0.006776331221460714
50,0.006630612405418639
