Generation,Diversity
0,0.005480621774552902
1,0.005364813701069976
2,0.005088934045731746
3,0.004781452735307566
4,0.004717552416479686
5,0.00442169716424521
6,0.003990617963051323
7,0.003687025722514113
8,0.0031924700273912865
9,0.0031199689986739754
10,0.0030475037619354835
11,0.003044824232196432
12,0.0031360673843486213
13,0.0031164229534451065
14,0.0028816111337106104
15,0.0028023897427499004
16,0.002752655109052188
17,0.0028768427350626662
18,0.0027801505506356143
19,0.0027500543584567925
20,0.002629828209575068
21,0.002621399680121455
22,0.002495946592395984
23,0.002387337556615471
24,0.002296861288540776
25,0.002345256564393901
26,0.0022170337238450986
27,0.0020383428434694252
28,0.0022203717337929544
29,0.0023352347754794197
30,0.0023505652599237646
31,0.002398758063714909
32,0.002242348300501773
33,0.002130909530060102
34,0.002280210654058381
35,0.0023680989350000885
36,0.0023472339315151725
37,0.002323852596869753
38,0.0022189634995963426
39,0.002310992980169545
40,0.0023234295374933477
41,0.00235623381134553
42,0.0023149846591079774
43,0.0023274728697152153
44,0.002452803026056322
45,0.002454765284418458
46,0.0022208028393750382
47,0.0022165656170551385
48,0.002183626100110228
49,0.0020977847828146097
50,0.002188622485652716
51,0.002246498537436979
52,0.001983327917405505
53,0.0016851088363645384
54,0.001538212573838055
55,0.0016055710734847115
56,0.0015701823078488556
57,0.0013345866651773624
58,0.0014586985365058125
59,0.0015981736752272602
60,0.0014218971813324001
61,0.0014837313994380463
62,0.0014011118682601873
63,0.0014260826042587207
64,0.0013196121661623221
65,0.0013024506172642275
66,0.0013419203819188155
67,0.0013962947332117625
68,0.0013574603424691201
69,0.001520472398663112
70,0.0014410563885975444
71,0.001442431619348991
72,0.0015959319962274387
73,0.0015364588303059487
74,0.001451842480055135
75,0.0015123453905779905
76,0.0014193461262962568
77,0.0014665960325450826
78,0.0013871540900959772
79,0.001352055254928197
80,0.0013441445870071142
81,0.0013966517756948515
82,0.0013585408370566517
83,0.0014776688467695092
84,0.0015287357373877258
85,0.001612974771165472
86,0.0017458713694945116
87,0.0017569666602643317
88,0.0017743934887857235
89,0.0018352035687231828
90,0.0018358901253647934
91,0.0019526688509557393
92,0.0018714247924248193
93,0.0017773747875291783
94,0.0017267540261272482
95,0.0015645234345522843
96,0.001686516240071847
97,0.0016371281943805007
98,0.0016660139267578582
99,0.001611441213392288
100,0.0017531623145215342
