Generation,Fitness
0,0.3091727417258135
1,0.3203876661366433
2,0.3419835115354741
3,0.3463934165039622
4,0.3463934165039622
5,0.3709056762344844
6,0.39057836748155356
7,0.4224287558251216
8,0.48331236157516616
9,0.506586132330401
10,0.5399358021435325
11,0.6157360229253089
12,0.6157360229253089
13,0.6996067791815345
14,0.6996067791815345
15,0.7170581961341919
16,0.7170581961341919
17,0.7170581961341919
18,0.7170581961341919
19,0.7175127420123031
20,0.7331367810524928
21,0.7495141080287702
22,0.7514859592203083
23,0.7609377255596245
24,0.784568726197915
25,0.8007604897250605
26,0.8007604897250605
27,0.812926817992971
28,0.8152983526326408
29,0.8152983526326408
30,0.8152983526326408
31,0.8152983526326408
32,0.8276575351329797
33,0.8276575351329797
34,0.8276575351329797
35,0.8276575351329797
36,0.8415923931620726
37,0.8436619646992519
38,0.8467470758529755
39,0.8467470758529755
40,0.8467470758529755
41,0.8467470758529755
42,0.8684000135551115
43,0.871236459070869
44,0.871236459070869
45,0.871236459070869
46,0.871236459070869
47,0.871236459070869
48,0.871236459070869
49,0.871236459070869
50,0.8801423250625335
