Generation,Diversity
0,0.005599699867092583
1,0.006068989307234346
2,0.006566917707846282
3,0.006916688156292861
4,0.007019104125748733
5,0.007022571499993206
6,0.007153159061119543
7,0.0072741153516944265
8,0.007109094878490161
9,0.007333494068256491
10,0.007402071969996475
11,0.007532513494141384
12,0.007141546178621187
13,0.007146483232918466
14,0.007321248700593936
15,0.0075387965444918496
16,0.007311588781563485
17,0.007083824378336144
18,0.007098035357434405
19,0.0068848136702369615
20,0.006785853319201336
21,0.00674873117436739
22,0.006650093292734284
23,0.00678748537866572
24,0.006692898503110029
25,0.006804032110532026
26,0.006854413137923816
27,0.007084593770647846
28,0.007303908867019171
29,0.007424268086822508
30,0.007420888546431303
31,0.0072805115228012805
32,0.00706135057360076
33,0.007006412136621857
34,0.006933148384583576
35,0.006893477617285227
36,0.006790204409665629
37,0.006907348988985515
38,0.006969370512041869
39,0.007104993166328864
40,0.007052570402109216
41,0.0070642300674488324
42,0.007135744042980554
43,0.0070763590548668775
44,0.007289926534946438
45,0.007173609795721784
46,0.007096633178028076
47,0.006898615975279011
48,0.00693991811913831
49,0.006889626439023442
50,0.00697610692764798
