Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.00033337,0.033337,0.8187172397882211,107.51018431212522
"Kirkland's, Inc. - Common Stock",0.005171754,0.5171754,0.8187172397882211,107.51018431212522
Stepan Company Common Stock,0.059267735,5.9267735,0.8187172397882211,107.51018431212522
"Watts Water Technologies, Inc. Class A Common Stock",0.005511,0.5511,0.8187172397882211,107.51018431212522
"Lifetime Brands, Inc. - Common Stock",0.01881352,1.8813520000000001,0.8187172397882211,107.51018431212522
"Dave & Buster's Entertainment, Inc. - Common Stock",0.015199711,1.5199711,0.8187172397882211,107.51018431212522
"PolarityTE, Inc. - Common Stock",0.001737288,0.17372880000000002,0.8187172397882211,107.51018431212522
Fluidigm Corporation - Common Stock,0.002155709,0.2155709,0.8187172397882211,107.51018431212522
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.002187926,0.21879260000000003,0.8187172397882211,107.51018431212522
"SPS Commerce, Inc. - Common Stock",0.004195395,0.4195395,0.8187172397882211,107.51018431212522
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.011412219,1.1412219,0.8187172397882211,107.51018431212522
"Donegal Group, Inc. - Class B Common Stock",0.002625567,0.26255670000000003,0.8187172397882211,107.51018431212522
"Shiloh Industries, Inc. - Common Stock",0.000909615,0.0909615,0.8187172397882211,107.51018431212522
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,0.8187172397882211,107.51018431212522
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.0,0.0,0.8187172397882211,107.51018431212522
"OSI Systems, Inc. - Common Stock",0.0,0.0,0.8187172397882211,107.51018431212522
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.002128618,0.21286180000000002,0.8187172397882211,107.51018431212522
Lincoln Educational Services Corporation - Common Stock,0.0,0.0,0.8187172397882211,107.51018431212522
"Aerie Pharmaceuticals, Inc. - Common Stock",0.001073062,0.1073062,0.8187172397882211,107.51018431212522
"Independence Realty Trust, Inc. Common Stock",0.003850337,0.38503370000000003,0.8187172397882211,107.51018431212522
"Blackstone Mortgage Trust, Inc. Common Stock",0.024664244,2.4664243999999997,0.8187172397882211,107.51018431212522
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.096171346,9.6171346,0.8187172397882211,107.51018431212522
"ServiceMaster Global Holdings, Inc. Common Stock",0.023186298,2.3186298,0.8187172397882211,107.51018431212522
American Equity Investment Life Holding Company Common Stock,0.001296611,0.1296611,0.8187172397882211,107.51018431212522
"Manitex International, Inc. - common stock",0.0,0.0,0.8187172397882211,107.51018431212522
Primo Water Corporation Common Stock,0.00781018,0.781018,0.8187172397882211,107.51018431212522
"Champions Oncology, Inc. - Common Stock",0.028293205,2.8293204999999997,0.8187172397882211,107.51018431212522
"Cohu, Inc. - Common Stock",0.003061342,0.30613419999999997,0.8187172397882211,107.51018431212522
"Nuance Communications, Inc. - Common Stock",0.000355674,0.0355674,0.8187172397882211,107.51018431212522
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.00119894,0.11989399999999999,0.8187172397882211,107.51018431212522
"Carter's, Inc. Common Stock",0.0,0.0,0.8187172397882211,107.51018431212522
"Wayside Technology Group, Inc. - Common Stock",0.0,0.0,0.8187172397882211,107.51018431212522
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.023891203,2.3891203,0.8187172397882211,107.51018431212522
"Dillard's, Inc. Common Stock",0.004343412,0.4343412,0.8187172397882211,107.51018431212522
"South Jersey Industries, Inc. Common Stock",0.010495212,1.0495212,0.8187172397882211,107.51018431212522
iPath Pure Beta Crude Oil ETN,0.00923632,0.9236319999999999,0.8187172397882211,107.51018431212522
WEX Inc. common stock,0.021921958,2.1921958,0.8187172397882211,107.51018431212522
Ducommun Incorporated Common Stock,0.012809232,1.2809232,0.8187172397882211,107.51018431212522
"Cboe Global Markets, Inc. Common Stock",0.006241132,0.6241132,0.8187172397882211,107.51018431212522
Vonage Holdings Corp. - Common Stock,0.053849133,5.3849133,0.8187172397882211,107.51018431212522
Barclays PLC Common Stock,0.0,0.0,0.8187172397882211,107.51018431212522
Biglari Holdings Inc. Class B Common Stock,0.0047738,0.47737999999999997,0.8187172397882211,107.51018431212522
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.010005822,1.0005822,0.8187172397882211,107.51018431212522
"Alaska Air Group, Inc. Common Stock",0.004289665,0.4289665,0.8187172397882211,107.51018431212522
Kennedy-Wilson Holdings Inc. Common Stock,0.000621262,0.062126200000000006,0.8187172397882211,107.51018431212522
"Copart, Inc. - Common Stock",0.091429111,9.1429111,0.8187172397882211,107.51018431212522
"Marten Transport, Ltd. - Common Stock",0.001469495,0.14694949999999998,0.8187172397882211,107.51018431212522
Xinyuan Real Estate Co Ltd American Depositary Shares,0.004403831,0.4403831,0.8187172397882211,107.51018431212522
ORBCOMM Inc. - Common Stock,0.003125321,0.3125321,0.8187172397882211,107.51018431212522
AGNC Investment Corp. - Common Stock,0.0,0.0,0.8187172397882211,107.51018431212522
"Zillow Group, Inc. - Class A Common Stock",0.001603745,0.1603745,0.8187172397882211,107.51018431212522
Ion Geophysical Corporation Common Stock,0.0,0.0,0.8187172397882211,107.51018431212522
Nuveen Missouri Quality Municipal Income Fund ,0.001014793,0.1014793,0.8187172397882211,107.51018431212522
"Computer Task Group, Incorporated - Common Stock",0.00534057,0.534057,0.8187172397882211,107.51018431212522
