Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.003336315,0.33363149999999997,0.8140436468880083,104.83688190837486
"Kirkland's, Inc. - Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
Stepan Company Common Stock,0.028749512,2.8749512,0.8140436468880083,104.83688190837486
"Watts Water Technologies, Inc. Class A Common Stock",0.008745015,0.8745015,0.8140436468880083,104.83688190837486
"Lifetime Brands, Inc. - Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
"Dave & Buster's Entertainment, Inc. - Common Stock",0.009640476,0.9640476,0.8140436468880083,104.83688190837486
"PolarityTE, Inc. - Common Stock",0.028836661,2.8836661,0.8140436468880083,104.83688190837486
Fluidigm Corporation - Common Stock,0.000767288,0.0767288,0.8140436468880083,104.83688190837486
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.007191296,0.7191296,0.8140436468880083,104.83688190837486
"SPS Commerce, Inc. - Common Stock",0.028172643,2.8172643,0.8140436468880083,104.83688190837486
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
"Donegal Group, Inc. - Class B Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
"Shiloh Industries, Inc. - Common Stock",0.013710999,1.3710999,0.8140436468880083,104.83688190837486
"DB Gold Double Long ETN due February 15, 2038",0.0,0.0,0.8140436468880083,104.83688190837486
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.020552614,2.0552614,0.8140436468880083,104.83688190837486
"OSI Systems, Inc. - Common Stock",0.001889493,0.1889493,0.8140436468880083,104.83688190837486
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.001430432,0.14304319999999998,0.8140436468880083,104.83688190837486
Lincoln Educational Services Corporation - Common Stock,0.001652483,0.1652483,0.8140436468880083,104.83688190837486
"Aerie Pharmaceuticals, Inc. - Common Stock",0.004638013,0.46380129999999997,0.8140436468880083,104.83688190837486
"Independence Realty Trust, Inc. Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
"Blackstone Mortgage Trust, Inc. Common Stock",0.02695838,2.695838,0.8140436468880083,104.83688190837486
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.099739195,9.973919500000001,0.8140436468880083,104.83688190837486
"ServiceMaster Global Holdings, Inc. Common Stock",0.017926326,1.7926326,0.8140436468880083,104.83688190837486
American Equity Investment Life Holding Company Common Stock,0.000126533,0.0126533,0.8140436468880083,104.83688190837486
"Manitex International, Inc. - common stock",0.0,0.0,0.8140436468880083,104.83688190837486
Primo Water Corporation Common Stock,0.026099077,2.6099077,0.8140436468880083,104.83688190837486
"Champions Oncology, Inc. - Common Stock",0.001183754,0.11837539999999999,0.8140436468880083,104.83688190837486
"Cohu, Inc. - Common Stock",0.009803151,0.9803151,0.8140436468880083,104.83688190837486
"Nuance Communications, Inc. - Common Stock",3.032e-06,0.0003032,0.8140436468880083,104.83688190837486
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.003257647,0.32576469999999996,0.8140436468880083,104.83688190837486
"Carter's, Inc. Common Stock",0.001590483,0.1590483,0.8140436468880083,104.83688190837486
"Wayside Technology Group, Inc. - Common Stock",0.003418518,0.34185180000000004,0.8140436468880083,104.83688190837486
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.01188256,1.188256,0.8140436468880083,104.83688190837486
"Dillard's, Inc. Common Stock",5.4995e-05,0.0054995,0.8140436468880083,104.83688190837486
"South Jersey Industries, Inc. Common Stock",0.001473171,0.14731709999999998,0.8140436468880083,104.83688190837486
iPath Pure Beta Crude Oil ETN,0.002256705,0.2256705,0.8140436468880083,104.83688190837486
WEX Inc. common stock,0.003086021,0.3086021,0.8140436468880083,104.83688190837486
Ducommun Incorporated Common Stock,0.005957132,0.5957132,0.8140436468880083,104.83688190837486
"Cboe Global Markets, Inc. Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
Vonage Holdings Corp. - Common Stock,0.029345625,2.9345625,0.8140436468880083,104.83688190837486
Barclays PLC Common Stock,0.003910195,0.3910195,0.8140436468880083,104.83688190837486
Biglari Holdings Inc. Class B Common Stock,0.002187777,0.21877770000000002,0.8140436468880083,104.83688190837486
Deutsche Bk Contingent Cap TR II Tr Pfd Sec,0.01414885,1.414885,0.8140436468880083,104.83688190837486
"Alaska Air Group, Inc. Common Stock",0.003621349,0.3621349,0.8140436468880083,104.83688190837486
Kennedy-Wilson Holdings Inc. Common Stock,0.003430704,0.3430704,0.8140436468880083,104.83688190837486
"Copart, Inc. - Common Stock",0.047871388,4.7871388,0.8140436468880083,104.83688190837486
"Marten Transport, Ltd. - Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
Xinyuan Real Estate Co Ltd American Depositary Shares,0.005736664,0.5736664,0.8140436468880083,104.83688190837486
ORBCOMM Inc. - Common Stock,0.001536204,0.1536204,0.8140436468880083,104.83688190837486
AGNC Investment Corp. - Common Stock,0.0,0.0,0.8140436468880083,104.83688190837486
"Zillow Group, Inc. - Class A Common Stock",0.034338344,3.4338344,0.8140436468880083,104.83688190837486
Ion Geophysical Corporation Common Stock,0.008151235,0.8151235,0.8140436468880083,104.83688190837486
Nuveen Missouri Quality Municipal Income Fund ,0.0,0.0,0.8140436468880083,104.83688190837486
"Computer Task Group, Incorporated - Common Stock",2.3712e-05,0.0023712,0.8140436468880083,104.83688190837486
"Voya Financial, Inc. Common Stock",0.012448305,1.2448305,0.8140436468880083,104.83688190837486
Icahn Enterprises L.P. - Depositary units,0.003893078,0.3893078,0.8140436468880083,104.83688190837486
Extra Space Storage Inc Common Stock,0.029137423,2.9137423,0.8140436468880083,104.83688190837486
"Theravance Biopharma, Inc. - Ordinary Shares",0.013476004,1.3476004,0.8140436468880083,104.83688190837486
Friedman Industries Inc. Common Stock,0.000226317,0.0226317,0.8140436468880083,104.83688190837486
Radcom Ltd. - Ordinary Shares,0.008876126,0.8876126,0.8140436468880083,104.83688190837486
"Littelfuse, Inc. - Common Stock",0.026138615,2.6138615,0.8140436468880083,104.83688190837486
Oak Valley Bancorp (CA) - Common Stock,0.017632867,1.7632867,0.8140436468880083,104.83688190837486
Ferro Corporation Common Stock,0.004648463,0.46484630000000005,0.8140436468880083,104.83688190837486
STAAR Surgical Company - Common Stock,0.039617489,3.9617489,0.8140436468880083,104.83688190837486
Central European Media Enterprises Ltd. - Class A Common Stock,0.007641489,0.7641488999999999,0.8140436468880083,104.83688190837486
"Townsquare Media, Inc. Class A Common Stock",3.5e-07,3.5e-05,0.8140436468880083,104.83688190837486
CNA Financial Corporation Common Stock,0.0,0.0,0.8140436468880083,104.83688190837486
Crane Co. Common Stock,0.026702606,2.6702606,0.8140436468880083,104.83688190837486
"Telephone and Data Systems, Inc. Common Shares",0.01017772,1.017772,0.8140436468880083,104.83688190837486
HighPoint Resources Corporation Common Stock,0.001750521,0.17505210000000002,0.8140436468880083,104.83688190837486
"JAKKS Pacific, Inc. - Common Stock",0.0,0.0,0.8140436468880083,104.83688190837486
Nevro Corp. Common Stock,0.037937677,3.7937677,0.8140436468880083,104.83688190837486
"Blackrock MuniYield Fund, Inc.  Common Stock",0.005235745,0.5235745,0.8140436468880083,104.83688190837486
Regency Centers Corporation - Common Stock,0.009106998,0.9106998,0.8140436468880083,104.83688190837486
Akers Biosciences Inc. - Common Stock,0.001798258,0.1798258,0.8140436468880083,104.83688190837486
