algorithm,repair_method,mean_sharpe,std_sharpe,mean_return,mean_time,mean_generations,pop_size,mutation_rate,gaussian_stdev,num_elites,max_generations,swarm_size,max_iterations,w,c1,c2
GA,,0.4895315604548814,0.014119532341051956,33.173700370065085,20.59241442680359,51.0,50.0,0.1,0.05,1.0,50.0,,,,,
GA,,0.4783429374147121,0.01829304637563582,3.987622470040436,20.400936460494997,51.0,50.0,0.1,0.05,2.0,50.0,,,,,
GA,,1.1749253661351822,0.06961344044817695,698.6036981641919,22.577391386032104,101.0,50.0,0.1,0.01,2.0,100.0,,,,,
GA,,0.5323881105813677,0.020410217026659665,25.7325796472558,20.66734309196472,51.0,50.0,0.1,0.05,5.0,50.0,,,,,
GA,,0.7239873241430298,0.022982576744619336,288.8806532367664,23.634716320037843,101.0,50.0,0.1,0.01,5.0,100.0,,,,,
GA,,0.6160942475105975,0.02756142928430395,5834.258142709883,23.173103380203248,101.0,50.0,0.1,0.05,1.0,100.0,,,,,
GA,,0.8002847665791213,0.04929791847200426,25668.472323638896,22.91745557785034,101.0,50.0,0.1,0.05,2.0,100.0,,,,,
GA,,0.7995991426885518,0.0510661619706869,89237.66506561622,23.677817344665527,101.0,50.0,0.1,0.05,5.0,100.0,,,,,
GA,,0.39436015660447277,0.026650593856236877,8.388993901117004,21.65424780845642,51.0,50.0,0.1,0.1,1.0,50.0,,,,,
GA,,0.7737691250527612,0.03273594411454267,389.8758283412238,20.68622817993164,51.0,50.0,0.1,0.1,2.0,50.0,,,,,
GA,,0.4837317965539861,0.021856607290026052,32.48214768213511,21.484251832962038,51.0,50.0,0.1,0.1,5.0,50.0,,,,,
GA,,0.42945085113919185,0.009659050716605633,8.579867637319122,24.812750720977782,101.0,50.0,0.1,0.1,1.0,100.0,,,,,
GA,,0.48979589337900575,0.02605711854923265,28.42941240804305,23.483667659759522,101.0,50.0,0.1,0.1,2.0,100.0,,,,,
GA,,1.30689102073823,0.013516042283329166,863.2230468727164,23.243016004562378,51.0,100.0,0.01,0.01,1.0,50.0,,,,,
GA,,0.48432708880700615,0.02037420205581921,1.415030016943364,23.473246383666993,101.0,50.0,0.1,0.1,5.0,100.0,,,,,
GA,,0.7968169722506616,0.025819250908155095,304.4739184980211,22.757607460021973,51.0,100.0,0.01,0.01,2.0,50.0,,,,,
GA,,1.1005830897704993,0.040063830082198014,31996.83176662289,23.402182006835936,51.0,100.0,0.01,0.01,5.0,50.0,,,,,
GA,,0.7897011323277029,0.02151863902629534,35.19761082204436,27.45200514793396,101.0,100.0,0.01,0.01,1.0,100.0,,,,,
GA,,1.0014287797490258,0.014103680680037728,9251.232770055718,27.819112539291382,101.0,100.0,0.01,0.01,2.0,100.0,,,,,
GA,,1.1089917695358857,0.026524012535042316,127901.4112212908,27.583401107788085,101.0,100.0,0.01,0.01,5.0,100.0,,,,,
GA,,0.6266297285302416,0.00504783512049781,1.6198500759264853,23.40910053253174,51.0,100.0,0.01,0.05,1.0,50.0,,,,,
GA,,0.7249279477760642,0.015547710463545054,41.44600273053593,22.853059339523316,51.0,100.0,0.01,0.05,2.0,50.0,,,,,
GA,,0.7327464551041135,0.006197537858129092,4.8588436528932135,22.779469108581544,51.0,100.0,0.01,0.05,5.0,50.0,,,,,
GA,,0.5510350559566108,0.02706808022250376,5.7163980958338785,22.983258295059205,51.0,100.0,0.01,0.1,1.0,50.0,,,,,
GA,,1.1506140648502552,0.0280430421818921,1705.0447269611057,28.30218849182129,101.0,100.0,0.01,0.05,1.0,100.0,,,,,
GA,,0.6586782146518362,0.015264055385388033,22.315116898798273,26.8855797290802,101.0,100.0,0.01,0.05,2.0,100.0,,,,,
GA,,0.9230634486169513,0.0331767134254027,29333.954106640827,24.123861932754515,51.0,100.0,0.01,0.1,2.0,50.0,,,,,
GA,,1.4510229460578636,0.040310042473854425,883.4299543176436,27.194538831710815,101.0,100.0,0.01,0.05,5.0,100.0,,,,,
GA,,0.8799837562829375,0.01841182826958508,8710.131473458203,22.23350124359131,51.0,100.0,0.01,0.1,5.0,50.0,,,,,
GA,,0.7163655984058714,0.031145484824638563,315.41969258878714,28.685502815246583,101.0,100.0,0.01,0.1,1.0,100.0,,,,,
GA,,0.6677506550306591,0.025008896271684462,32.94668295259102,27.424107551574707,101.0,100.0,0.01,0.1,2.0,100.0,,,,,
GA,,1.0250416519726095,0.0199311727786272,127649.47588616225,27.46608214378357,101.0,100.0,0.01,0.1,5.0,100.0,,,,,
GA,,0.5492279648333271,0.016131437036146404,4.783608340272622,22.952748489379882,51.0,100.0,0.05,0.01,1.0,50.0,,,,,
GA,,0.6107913114668438,0.01728117503834866,14.187327554890198,22.73182864189148,51.0,100.0,0.05,0.01,2.0,50.0,,,,,
GA,,0.6766659095021298,0.023292717012475133,30.53483025979863,26.971585083007813,101.0,100.0,0.05,0.01,1.0,100.0,,,,,
GA,,1.103350992918957,0.011686436066764947,1485.55675152929,23.197942352294923,51.0,100.0,0.05,0.01,5.0,50.0,,,,,
GA,,0.8071986224965564,0.05352393773641942,26490.9993486132,22.508421325683592,51.0,100.0,0.05,0.05,1.0,50.0,,,,,
GA,,0.6415069211715834,0.0208403200392494,6.52362782841878,27.705184316635133,101.0,100.0,0.05,0.01,2.0,100.0,,,,,
GA,,0.6713989011206704,0.01730308587426531,6289.80106990518,23.812938976287843,51.0,100.0,0.05,0.05,2.0,50.0,,,,,
GA,,0.6318667815920672,0.016113819459305904,25.502171432098457,27.613311052322388,101.0,100.0,0.05,0.01,5.0,100.0,,,,,
GA,,1.0882575243190664,0.07805363121608676,678.8934908904945,27.66523070335388,101.0,100.0,0.05,0.05,1.0,100.0,,,,,
