Generation,Fitness
0,0.29116753273828794
1,0.3165026466096943
2,0.317439610477992
3,0.3562605082010324
4,0.37368023737790107
5,0.37490275013161567
6,0.40289745175567554
7,0.40289745175567554
8,0.4502485317744694
9,0.46829750869385917
10,0.46829750869385917
11,0.49987101833756264
12,0.5631503992358321
13,0.5631503992358321
14,0.5631503992358321
15,0.5632317021200709
16,0.5987254618441487
17,0.5987254618441487
18,0.5987254618441487
19,0.6574749265714946
20,0.6736207622273144
21,0.7196013139153012
22,0.7477310783968718
23,0.7510292692397947
24,0.7510292692397947
25,0.7510292692397947
26,0.7510292692397947
27,0.7510292692397947
28,0.7634409247326372
29,0.7806357506254896
30,0.7904254303400279
31,0.7904254303400279
32,0.7934218198305195
33,0.7934218198305195
34,0.7934218198305195
35,0.7934218198305195
36,0.7934218198305195
37,0.7934218198305195
38,0.7934218198305195
39,0.7934218198305195
40,0.7934218198305195
41,0.7934218198305195
42,0.7934218198305195
43,0.7934218198305195
44,0.7934218198305195
45,0.8045429121647271
46,0.8119491481422554
47,0.8119491481422554
48,0.8119491481422554
49,0.8119491481422554
50,0.8119491481422554
