Company,Weight,Percentage,Sharpe Ratio,Annual Return
Kimco Realty Corporation Common Stock,0.000394986,0.0394986,0.8111969758035714,102.21272803491719
"Kirkland's, Inc. - Common Stock",0.001345618,0.1345618,0.8111969758035714,102.21272803491719
Stepan Company Common Stock,0.037147,3.7147,0.8111969758035714,102.21272803491719
"Watts Water Technologies, Inc. Class A Common Stock",0.034235649,3.4235649,0.8111969758035714,102.21272803491719
"Lifetime Brands, Inc. - Common Stock",0.001880209,0.18802090000000002,0.8111969758035714,102.21272803491719
"Dave & Buster's Entertainment, Inc. - Common Stock",0.012337802,1.2337802,0.8111969758035714,102.21272803491719
"PolarityTE, Inc. - Common Stock",0.0,0.0,0.8111969758035714,102.21272803491719
Fluidigm Corporation - Common Stock,0.000367937,0.0367937,0.8111969758035714,102.21272803491719
IRSA Propiedades Comerciales S.A. - American Depository Shares,0.0,0.0,0.8111969758035714,102.21272803491719
"SPS Commerce, Inc. - Common Stock",0.007304318,0.7304318,0.8111969758035714,102.21272803491719
"Lexicon Pharmaceuticals, Inc. - Common Stock",0.014012331,1.4012331,0.8111969758035714,102.21272803491719
"Donegal Group, Inc. - Class B Common Stock",0.000385684,0.0385684,0.8111969758035714,102.21272803491719
"Shiloh Industries, Inc. - Common Stock",0.001649358,0.16493580000000002,0.8111969758035714,102.21272803491719
"DB Gold Double Long ETN due February 15, 2038",0.000813829,0.0813829,0.8111969758035714,102.21272803491719
Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,0.02488369,2.488369,0.8111969758035714,102.21272803491719
"OSI Systems, Inc. - Common Stock",0.011888129,1.1888129,0.8111969758035714,102.21272803491719
UNIVERSAL INSURANCE HOLDINGS INC Common Stock,0.001626115,0.1626115,0.8111969758035714,102.21272803491719
Lincoln Educational Services Corporation - Common Stock,0.029086637,2.9086637,0.8111969758035714,102.21272803491719
"Aerie Pharmaceuticals, Inc. - Common Stock",0.0,0.0,0.8111969758035714,102.21272803491719
"Independence Realty Trust, Inc. Common Stock",0.018805543,1.8805543,0.8111969758035714,102.21272803491719
"Blackstone Mortgage Trust, Inc. Common Stock",0.008283831,0.8283831,0.8111969758035714,102.21272803491719
"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",0.093060634,9.306063400000001,0.8111969758035714,102.21272803491719
"ServiceMaster Global Holdings, Inc. Common Stock",0.02029945,2.029945,0.8111969758035714,102.21272803491719
American Equity Investment Life Holding Company Common Stock,0.005578606,0.5578605999999999,0.8111969758035714,102.21272803491719
"Manitex International, Inc. - common stock",0.0,0.0,0.8111969758035714,102.21272803491719
Primo Water Corporation Common Stock,0.05510209,5.510209,0.8111969758035714,102.21272803491719
"Champions Oncology, Inc. - Common Stock",0.009571428,0.9571428,0.8111969758035714,102.21272803491719
"Cohu, Inc. - Common Stock",0.001893142,0.1893142,0.8111969758035714,102.21272803491719
"Nuance Communications, Inc. - Common Stock",0.000909699,0.0909699,0.8111969758035714,102.21272803491719
"Maiden Holdings, Ltd. 6.625% Notes due 2046",0.004693449,0.46934489999999995,0.8111969758035714,102.21272803491719
"Carter's, Inc. Common Stock",0.009397144,0.9397144,0.8111969758035714,102.21272803491719
"Wayside Technology Group, Inc. - Common Stock",0.002941727,0.2941727,0.8111969758035714,102.21272803491719
"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",0.009148679,0.9148679,0.8111969758035714,102.21272803491719
"Dillard's, Inc. Common Stock",0.000436467,0.043646700000000004,0.8111969758035714,102.21272803491719
"South Jersey Industries, Inc. Common Stock",0.003491513,0.3491513,0.8111969758035714,102.21272803491719
iPath Pure Beta Crude Oil ETN,0.003169163,0.3169163,0.8111969758035714,102.21272803491719
WEX Inc. common stock,0.000381102,0.038110200000000004,0.8111969758035714,102.21272803491719
Ducommun Incorporated Common Stock,0.003562338,0.3562338,0.8111969758035714,102.21272803491719
"Cboe Global Markets, Inc. Common Stock",0.006196345,0.6196345,0.8111969758035714,102.21272803491719
