Generation,Diversity
0,0.005837653986061004
1,0.005424012376945085
2,0.004933395158374109
3,0.004822537660770253
4,0.004646085257112549
5,0.00417191287640778
6,0.0032001085049595587
7,0.0029299448777017774
8,0.002595808142153096
9,0.0027054009651771736
10,0.00283747601783667
11,0.002584942949558831
12,0.0022265121289971345
13,0.002212132393029408
14,0.0023706145312477815
15,0.0025215989212529727
16,0.002343609432159899
17,0.002241783512810184
18,0.002138924542983152
19,0.0021004686471613695
20,0.0017746195612323712
21,0.001786508192744138
22,0.0017857933544978663
23,0.0017325229453473217
24,0.001683204369901071
25,0.0014662540236679783
26,0.0015737993378020143
27,0.0012140210555474267
28,0.0013128652728874907
29,0.0012782150544678914
30,0.0014244608047644888
31,0.0014573439473866336
32,0.0012620765772599252
33,0.0010824283315182042
34,0.0011500354207430211
35,0.0012709837447144095
36,0.001407247299421482
37,0.001507667771719416
38,0.0013786085095542206
39,0.0014835978418925363
40,0.001539001181143717
41,0.0015377205490210843
42,0.0014208831306589508
43,0.0014288391101905452
44,0.0013410254385727823
45,0.001352995238885448
46,0.0014266280437170706
47,0.0015045493455810644
48,0.0015434444962325038
49,0.001263898505377728
50,0.001462394158222967
51,0.0016511872211788655
52,0.0016529039789977093
53,0.0015540964914819875
54,0.001639841601572975
55,0.0017845253878256897
56,0.0018304399008625275
57,0.0019601438229392334
58,0.0020780107345136477
59,0.002111523641119806
60,0.0021297264560365442
61,0.002130340892214741
62,0.001994479931307304
63,0.0020633378969826047
64,0.0019658716343277788
65,0.001908899340316916
66,0.0018479892165056597
67,0.0016648663756958265
68,0.001703131988360482
69,0.0017713527228451567
70,0.0017796863500437964
71,0.0021160485655420686
72,0.0021915277754039433
73,0.0021506695914994146
74,0.0020733688607227348
75,0.0018468774685312655
76,0.001955407641627861
77,0.0015800115371294402
78,0.0015547282037119354
79,0.0016881362658312906
80,0.0015220488826697953
81,0.0013777986101739604
82,0.0013934058834647518
83,0.0013534444887147988
84,0.0014955777232730002
85,0.0016236939544407747
86,0.0016307162300510727
87,0.0013071169856895615
88,0.001259238651502329
89,0.0012872188410654342
90,0.0013742289942926874
91,0.001288127229043893
92,0.0013736719013239327
93,0.001405473348047267
94,0.0012858410666442375
95,0.0013301901069003171
96,0.0012340815724550445
97,0.0010721960107062734
98,0.001103647060940937
99,0.0011098824413332316
100,0.001206234547511187
