Generation,Fitness
0,0.29529257094247857
1,0.3331309255910388
2,0.3331309255910388
3,0.3523753889331227
4,0.3754909802454907
5,0.3754909802454907
6,0.40333986577311803
7,0.40333986577311803
8,0.4086408488096666
9,0.4347804482237361
10,0.467585153275789
11,0.467585153275789
12,0.5195047890301784
13,0.5195586377842403
14,0.5742395843825359
15,0.5947535157108564
16,0.5947535157108564
17,0.6358686857541044
18,0.6724501135733594
19,0.7562553552417807
20,0.7562553552417807
21,0.7562553552417807
22,0.7562553552417807
23,0.7562553552417807
24,0.7562553552417807
25,0.7562553552417807
26,0.757976696790945
27,0.7916013145915979
28,0.7916013145915979
29,0.7916013145915979
30,0.7916013145915979
31,0.7916013145915979
32,0.8262414410758905
33,0.8262414410758905
34,0.8262414410758905
35,0.8262414410758905
36,0.8262414410758905
37,0.8262414410758905
38,0.8262414410758905
39,0.8262414410758905
40,0.8322640568910248
41,0.8322640568910248
42,0.8322640568910248
43,0.8339402971008455
44,0.8339402971008455
45,0.8339402971008455
46,0.8462336335240951
47,0.8462336335240951
48,0.8462336335240951
49,0.8462336335240951
50,0.8462336335240951
51,0.8462336335240951
52,0.8535652970327788
53,0.8705520777105618
54,0.8705520777105618
55,0.8705520777105618
56,0.8705520777105618
57,0.8705520777105618
58,0.8705520777105618
59,0.8705520777105618
60,0.8757067668205987
61,0.8757067668205987
62,0.8757067668205987
63,0.8757067668205987
64,0.8757067668205987
65,0.8757067668205987
66,0.8763183128355726
67,0.8849792919348298
68,0.8849792919348298
69,0.8849792919348298
70,0.895194348158361
71,0.895194348158361
72,0.895194348158361
73,0.895194348158361
74,0.895194348158361
75,0.895194348158361
76,0.895194348158361
77,0.895194348158361
78,0.895194348158361
79,0.895194348158361
80,0.895194348158361
81,0.895194348158361
82,0.895194348158361
83,0.895194348158361
84,0.895194348158361
85,0.895194348158361
86,0.895194348158361
87,0.8973666476365805
88,0.9005359817579128
89,0.9005359817579128
90,0.9005359817579128
91,0.9005359817579128
92,0.9005359817579128
93,0.9005359817579128
94,0.9005359817579128
95,0.9005359817579128
96,0.9005359817579128
97,0.9005359817579128
98,0.9005359817579128
99,0.9005359817579128
100,0.9005359817579128
